source_date,symbol,variety,close,change_pct,status,source,source_url
2026-08-27,GEM50,创业板50,3634.34,1.4,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-27,IC,中证500,7946.33,2.26,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-27,IF,沪深300,4630.28,0.86,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-27,IH,上证50,2930.31,0.87,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-27,IM,中证1000,7732.95,2.5,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-27,STAR50,科创50,1693.48,3.77,OK,腾讯证券指数行情,https://gu.qq.com/
