symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
HC,热卷,hcm,,2026-08-26,3340.0,3351.0,3327.0,3342.0,-0.23880596,-8.0,304125.0,10157302000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165719,OK
SF,硅铁,SF2611,,2026-08-26,5988.000,6022.000,5906.000,5924.0,-1.3981358189081194,-84.0,383774,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,,OK
SP,纸浆,spm,,2026-08-26,4836.0,4852.0,4780.0,4786.0,-1.156547,-56.0,298908.0,14399364000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_233708,OK
JD,鸡蛋,jdm,,2026-08-26,3748.0,3784.0,3737.0,3775.0,0.7741591,29.0,464529.0,17488570000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165835,OK
CU,沪铜,cu2609,,2026-08-26,108430.000,109700.000,108100.000,109050.0,0.6739290989660196,730.0,56943,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,,OK
LC,碳酸锂,lcm,,2026-08-26,150980.0,154940.0,148320.0,152160.0,-1.1691349,-1800.0,217163.0,33055869000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_336104,OK
SM,锰硅,SM2611,,2026-08-26,5958.000,5992.000,5934.000,5980.0,0.4366812227074135,26.0,257054,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,,OK
OI,菜油,OIm,,2026-08-26,10244.0,10339.0,10242.0,10291.0,-0.16492045,-17.0,235867.0,2428014800.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166042,OK
UR,尿素,URm,,2026-08-26,1758.0,1768.0,1748.0,1758.0,-0.22701477,-4.0,153885.0,270375940.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_233760,OK
SH,烧碱,SHm,,2026-08-26,1932.0,1956.0,1917.0,1924.0,-1.1813046,-23.0,471276.0,912861630.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_336611,OK
PF,短纤,PFm,,2026-08-26,7688.0,7688.0,7400.0,7422.0,-4.6995378,-366.0,259540.0,1955893500.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_291841,OK
LH,生猪,lhm,,2026-08-26,11810.0,11890.0,11780.0,11845.0,-0.6291946,-75.0,117928.0,22324918000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_291821,OK
SI,工业硅,sim,,2026-08-26,8775.0,8815.0,8745.0,8775.0,0.45792785,40.0,151055.0,6631134000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_322422,OK
BR,合成橡胶,brm,,2026-08-26,14295.0,14400.0,13795.0,13930.0,-5.6233063,-830.0,278481.0,19552831000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_336117,OK
BC,国际铜,bcm,,2026-08-26,96640.0,98300.0,96540.0,97230.0,0.36127168,350.0,8793.0,4265866200.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_291808,OK
CJ,红枣,CJm,,2026-08-26,8170.0,8180.0,8050.0,8050.0,-0.9230769,-75.0,93518.0,759833700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_233747,OK
AG,沪银,agm,,2026-08-26,16598.0,16989.0,16402.0,16756.0,-0.113263786,-19.0,643479.0,160904410000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165757,OK
JM,焦煤,JM2701,,2026-08-26,1580.000,1598.000,1562.500,1574.0,-1.1306532663316604,-18.0,948320,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,JO_165990,OK
BU,沥青,bum,,2026-08-26,4495.0,4586.0,4438.0,4487.0,-2.625868,-121.0,578507.0,26071294000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165694,OK
TA,PTA,TAm,,2026-08-26,5666.0,5690.0,5476.0,5492.0,-5.0155654,-290.0,1293895.0,7201819600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166029,OK
PX,对二甲苯,PXm,,2026-08-26,8200.0,8230.0,7868.0,7868.0,-6.0200667,-504.0,429071.0,3434284300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_336625,OK
Y,豆油,ym,,2026-08-26,8738.0,8795.0,8710.0,8765.0,0.19433013,17.0,287047.0,25147257000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165951,OK
P,棕榈油,pm,,2026-08-26,10023.0,10095.0,9984.0,10002.0,-0.6160572,-62.0,555679.0,55785970000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165964,OK
AL,沪铝,al2610,,2026-08-26,23730.000,24075.000,23720.000,23760.0,-0.1680672268907557,-40.0,227181,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,,OK
RB,螺纹钢,rbm,,2026-08-26,3071.0,3080.0,3057.0,3076.0,0.19543974,6.0,725416.0,22273962000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165681,OK
EB,苯乙烯,ebm,,2026-08-26,8754.0,8828.0,8441.0,8528.0,-4.895729,-439.0,937367.0,40366113000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_233677,OK
SR,白糖,SRm,,2026-08-26,5335.0,5354.0,5308.0,5340.0,-0.37313432,-20.0,420954.0,2244105700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166055,OK
CF,棉花,CFm,,2026-08-26,16850.0,16985.0,16830.0,16910.0,-0.29481134,-50.0,238036.0,4025188900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166016,OK
AO,氧化铝,aom,,2026-08-26,2677.0,2677.0,2635.0,2638.0,-1.969528,-53.0,275656.0,14642784000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_335884,OK
M,豆粕,mm,,2026-08-26,3231.0,3300.0,3228.0,3297.0,2.1375465,69.0,1762183.0,57565807000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165938,OK
PR,瓶片,PRm,,2026-08-26,7360.0,7414.0,7086.0,7112.0,-4.995992,-374.0,142850.0,1033376900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_343068,OK
J,焦炭,jm,,2026-08-26,2145.0,2155.0,2095.0,2109.5,-2.6983395,-58.5,60341.0,12771663000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166003,OK
NR,20号胶,nrm,,2026-08-26,15550.0,15635.0,15355.0,15505.0,-1.179095,-185.0,67172.0,10415619000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_233734,OK
V,PVC,vm,,2026-08-26,4519.0,4540.0,4464.0,4466.0,-2.4038463,-110.0,993800.0,22347792000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165822,OK
L,塑料,lm,,2026-08-26,7700.0,7778.0,7507.0,7561.0,-3.9873016,-314.0,566570.0,21621780000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165809,OK
ZN,沪锌,zn2610,,2026-08-26,26140.000,26425.000,26050.000,26240.0,0.7100364613318089,185.0,188235,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,,,OK
AP,苹果,APm,,2026-08-26,7408.0,7453.0,7369.0,7372.0,-0.94060737,-70.0,88508.0,656109800.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166249,OK
I,铁矿石,im,,2026-08-26,713.5,724.0,713.0,720.0,0.48848566,3.5,238458.0,17137004000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165977,OK
NI,沪镍,nim,,2026-08-26,128750.0,130050.0,128680.0,129310.0,-0.26993674,-350.0,150665.0,19515302000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165590,OK
LU,低硫油,lum,,2026-08-26,4830.0,4858.0,4624.0,4645.0,-8.903707,-454.0,152554.0,7212749000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_291828,OK
C,玉米,cm,,2026-08-26,2275.0,2289.0,2273.0,2281.0,0.3078276,7.0,611113.0,13932745000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165796,OK
RM,菜粕,RMm,,2026-08-26,2237.0,2325.0,2230.0,2314.0,3.4883723,78.0,989628.0,2258331100.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166106,OK
A,豆一,am,,2026-08-26,4975.0,5055.0,4955.0,5013.0,0.38045654,19.0,309852.0,15489601000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165900,OK
B,豆二,bm,,2026-08-26,3987.0,4061.0,3973.0,4055.0,1.8332496,73.0,269006.0,10797517000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165925,OK
BZ,纯苯,bzm,,2026-08-26,7691.0,7691.0,7320.0,7367.0,-5.3936048,-420.0,48807.0,10939210000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_347000,OK
SN,沪锡,snm,,2026-08-26,425980.0,428940.0,422800.0,425260.0,-0.19245212,-820.0,126974.0,54103495000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165603,OK
PB,沪铅,pbm,,2026-08-26,16130.0,16160.0,16065.0,16120.0,0.21759403,35.0,59301.0,4778497000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165616,OK
PS,多晶硅,psm,,2026-08-26,37155.0,38035.0,37000.0,37645.0,0.44023478,165.0,81546.0,9218265000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_344228,OK
RU,天然橡胶,rum,,2026-08-26,18425.0,18665.0,18330.0,18540.0,-0.77602357,-145.0,242342.0,44827427000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_165668,OK
