date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2025-11-26,13970.0,13930.0,14005.0,13880.0,4709.0,0.0,0.0,0.0,0.0
2025-11-27,13950.0,13810.0,13950.0,13795.0,1233.0,0.0,0.0,-0.8614501076812634,-120.0
2025-11-28,13810.0,13795.0,13820.0,13715.0,876.0,0.0,0.0,-0.10861694424330195,-15.0
2025-12-01,13775.0,13850.0,13880.0,13775.0,1580.0,0.0,0.0,0.3986951794128307,55.0
2025-12-02,13805.0,13820.0,13915.0,13780.0,1605.0,0.0,0.0,-0.21660649819494585,-30.0
2025-12-03,13800.0,13790.0,13845.0,13775.0,673.0,0.0,0.0,-0.21707670043415342,-30.0
2025-12-04,13740.0,13775.0,13805.0,13740.0,494.0,0.0,0.0,-0.10877447425670776,-15.0
2025-12-05,13790.0,13770.0,13800.0,13725.0,549.0,0.0,0.0,-0.03629764065335753,-5.0
2025-12-08,13790.0,13825.0,13835.0,13730.0,1918.0,0.0,0.0,0.39941902687000724,55.0
2025-12-09,13800.0,13765.0,13830.0,13740.0,1056.0,0.0,0.0,-0.433996383363472,-60.0
2025-12-10,13775.0,13665.0,13775.0,13665.0,1050.0,0.0,0.0,-0.726480203414457,-100.0
2025-12-11,13665.0,13615.0,13720.0,13600.0,1060.0,0.0,0.0,-0.3658982802780827,-50.0
2025-12-12,13630.0,13665.0,13700.0,13585.0,935.0,0.0,0.0,0.3672420124862284,50.0
2025-12-15,13650.0,13660.0,13700.0,13635.0,657.0,0.0,0.0,-0.03658982802780827,-5.0
2025-12-16,13640.0,13660.0,13670.0,13595.0,588.0,0.0,0.0,0.0,0.0
2025-12-17,13680.0,13665.0,13705.0,13620.0,918.0,0.0,0.0,0.036603221083455345,5.0
2025-12-18,13670.0,13585.0,13670.0,13585.0,558.0,0.0,0.0,-0.5854372484449323,-80.0
2025-12-19,13580.0,13675.0,13675.0,13550.0,1193.0,0.0,0.0,0.6624953993375046,90.0
2025-12-22,13650.0,13615.0,13690.0,13600.0,895.0,0.0,0.0,-0.43875685557586835,-60.0
2025-12-23,13615.0,13650.0,13680.0,13610.0,822.0,0.0,0.0,0.2570694087403599,35.0
2025-12-24,13650.0,13680.0,13720.0,13620.0,1408.0,0.0,0.0,0.21978021978021978,30.0
