symbol,contract,broker,long_pos,long_chg,short_pos,short_chg,net_pos,flow_score,add_long,reduce_long,add_short,reduce_short
PP,pp2701,永安期货,20234,411,34596,-115,-14362,526,411,0,0,115
PP,pp2701,华泰期货,13151,1141,33022,2723,-19871,-1582,1141,0,2723,0
PP,pp2701,广发期货,11738,669,33654,1293,-21916,-624,669,0,1293,0
PP,pp2701,浙商期货,9747,158,18115,204,-8368,-46,158,0,204,0
PP,pp2701,平安期货,8698,464,0,0,8698,464,464,0,0,0
PP,pp2701,瑞达期货,8538,506,0,0,8538,506,506,0,0,0
PP,pp2701,光大期货,8063,470,0,0,8063,470,470,0,0,0
PP,pp2701,中信建投,6798,-146,6727,192,71,-338,0,146,192,0
PP,pp2701,瑞银期货,6760,-21,0,0,6760,-21,0,21,0,0
PP,pp2701,国投安信,5693,327,11734,-1634,-6041,1961,327,0,0,1634
PP,pp2701,海通期货,5651,713,7401,-94,-1750,807,713,0,0,94
PP,pp2701,摩根大通,5591,309,0,0,5591,309,309,0,0,0
PP,pp2701,东吴期货,5236,-172,0,0,5236,-172,0,172,0,0
PP,pp2701,混沌天成,4884,134,0,0,4884,134,134,0,0,0
PP,pp2701,中粮期货,0,0,9459,293,-9459,-293,0,0,293,0
PP,pp2701,南华期货,0,0,9030,140,-9030,-140,0,0,140,0
PP,pp2701,海证期货,0,0,7411,683,-7411,-683,0,0,683,0
PP,pp2701,东亚期货,0,0,7366,-1,-7366,1,0,0,0,1
PP,pp2701,东海期货,0,0,6973,1271,-6973,-1271,0,0,1271,0
PP,pp2701,紫金天风,0,0,6516,493,-6516,-493,0,0,493,0
PP,pp2701,方正中期,0,0,6190,162,-6190,-162,0,0,162,0
PP,pp2701,中泰期货,0,0,5882,83,-5882,-83,0,0,83,0
PP,pp2701,中原期货,0,0,5776,291,-5776,-291,0,0,291,0
V,v2701,中财期货,145093,2387,0,0,145093,2387,2387,0,0,0
V,v2701,东证期货,47606,-3703,39011,7097,8595,-10800,0,3703,7097,0
V,v2701,国泰君安,42228,-1721,118346,15668,-76118,-17389,0,1721,15668,0
V,v2701,永安期货,39315,9075,29699,1544,9616,7531,9075,0,1544,0
V,v2701,物产中大,35589,525,0,0,35589,525,525,0,0,0
V,v2701,五矿期货,34239,1645,0,0,34239,1645,1645,0,0,0
V,v2701,华泰期货,33899,2272,45908,6135,-12009,-3863,2272,0,6135,0
V,v2701,信达期货,30760,49,0,0,30760,49,49,0,0,0
V,v2701,恒力期货,28983,20148,0,0,28983,20148,20148,0,0,0
V,v2701,中信期货,25277,1181,102190,4700,-76913,-3519,1181,0,4700,0
V,v2701,银河期货,22189,1499,34303,2255,-12114,-756,1499,0,2255,0
V,v2701,方正中期,21472,1173,10259,-235,11213,1408,1173,0,0,235
V,v2701,国投安信,19219,18,47803,2315,-28584,-2297,18,0,2315,0
V,v2701,国信期货,16484,593,22653,1787,-6169,-1194,593,0,1787,0
V,v2701,安粮期货,15743,374,0,0,15743,374,374,0,0,0
V,v2701,华鑫期货,15053,-783,0,0,15053,-783,0,783,0,0
V,v2701,浙商期货,14959,-91,0,0,14959,-91,0,91,0,0
V,v2701,徽商期货,13962,1574,0,0,13962,1574,1574,0,0,0
V,v2701,南华期货,13762,2061,0,0,13762,2061,2061,0,0,0
V,v2701,广发期货,13040,1285,10878,-569,2162,1854,1285,0,0,569
V,v2701,高盛期货,0,0,71050,697,-71050,-697,0,0,697,0
V,v2701,中金财富,0,0,47560,1588,-47560,-1588,0,0,1588,0
V,v2701,瑞银期货,0,0,23443,-320,-23443,320,0,0,0,320
V,v2701,瑞达期货,0,0,20986,-2939,-20986,2939,0,0,0,2939
V,v2701,中辉期货,0,0,20294,629,-20294,-629,0,0,629,0
V,v2701,中信建投,0,0,16484,820,-16484,-820,0,0,820,0
V,v2701,上海中期,0,0,15470,-42,-15470,42,0,0,0,42
V,v2701,海通期货,0,0,13509,1898,-13509,-1898,0,0,1898,0
V,v2701,中泰期货,0,0,11019,2885,-11019,-2885,0,0,2885,0
V,v2701,兴证期货,0,0,10079,3140,-10079,-3140,0,0,3140,0
TA,ta2701,国泰君安,106644,4554,96035,-8014,10609,12568,4554,0,0,8014
TA,ta2701,东证期货,88329,389,77588,3123,10741,-2734,389,0,3123,0
TA,ta2701,中信期货,74944,-414,56594,-586,18350,172,0,414,0,586
TA,ta2701,高盛期货,38279,-9235,0,0,38279,-9235,0,9235,0,0
TA,ta2701,摩根大通,32376,349,13278,4633,19098,-4284,349,0,4633,0
TA,ta2701,华泰期货,30507,-341,25428,-162,5079,-179,0,341,0,162
TA,ta2701,瑞银期货,27668,393,0,0,27668,393,393,0,0,0
TA,ta2701,中粮期货,27308,252,0,0,27308,252,252,0,0,0
TA,ta2701,光大期货,24682,-1372,11987,1030,12695,-2402,0,1372,1030,0
TA,ta2701,中金财富,24623,-314,16637,1239,7986,-1553,0,314,1239,0
TA,ta2701,银河期货,21432,-659,51587,-1495,-30155,836,0,659,0,1495
TA,ta2701,广发期货,19638,644,11574,-629,8064,1273,644,0,0,629
TA,ta2701,永安期货,13945,-741,47069,-1170,-33124,429,0,741,0,1170
TA,ta2701,国贸期货,13393,160,27283,825,-13890,-665,160,0,825,0
TA,ta2701,申银万国,11869,123,0,0,11869,123,123,0,0,0
TA,ta2701,海证期货,11704,452,0,0,11704,452,452,0,0,0
TA,ta2701,建信期货,11327,1119,0,0,11327,1119,1119,0,0,0
TA,ta2701,平安期货,10979,948,0,0,10979,948,948,0,0,0
TA,ta2701,国信期货,10318,-493,0,0,10318,-493,0,493,0,0
TA,ta2701,海通期货,9589,1687,0,0,9589,1687,1687,0,0,0
TA,ta2701,中银国际,0,0,32478,-1397,-32478,1397,0,0,0,1397
TA,ta2701,东吴期货,0,0,22141,-1580,-22141,1580,0,0,0,1580
TA,ta2701,恒力期货,0,0,19695,1512,-19695,-1512,0,0,1512,0
TA,ta2701,瑞达期货,0,0,15386,-2860,-15386,2860,0,0,0,2860
TA,ta2701,浙商期货,0,0,11457,1081,-11457,-1081,0,0,1081,0
TA,ta2701,南华期货,0,0,11108,-436,-11108,436,0,0,0,436
TA,ta2701,冠通期货,0,0,10942,-187,-10942,187,0,0,0,187
TA,ta2701,大越期货,0,0,10780,337,-10780,-337,0,0,337,0
TA,ta2701,东海期货,0,0,10043,477,-10043,-477,0,0,477,0
SS,ss2610,国泰君安,10293,-143,8895,230,1398,-373,0,143,230,0
SS,ss2610,中信期货,8852,-503,16798,-141,-7946,-362,0,503,0,141
SS,ss2610,东证期货,8641,-906,9548,-778,-907,-128,0,906,0,778
SS,ss2610,华泰期货,7433,-861,6737,-183,696,-678,0,861,0,183
SS,ss2610,银河期货,4607,236,4054,87,553,149,236,0,87,0
SS,ss2610,广发期货,4008,152,3769,134,239,18,152,0,134,0
SS,ss2610,国联期货,3915,-161,1828,121,2087,-282,0,161,121,0
SS,ss2610,高盛期货,3488,2171,2344,-1488,1144,3659,2171,0,0,1488
SS,ss2610,平安期货,3275,-172,1667,119,1608,-291,0,172,119,0
SS,ss2610,永安期货,3191,72,1502,-36,1689,108,72,0,0,36
SS,ss2610,浙商期货,2784,-553,1820,-106,964,-447,0,553,0,106
SS,ss2610,物产中大,2606,10,0,0,2606,10,10,0,0,0
SS,ss2610,国投安信,2545,-1722,0,0,2545,-1722,0,1722,0,0
SS,ss2610,东方财富,2335,-182,0,0,2335,-182,0,182,0,0
SS,ss2610,中信建投,2313,373,0,0,2313,373,373,0,0,0
SS,ss2610,建信期货,2239,-82,3358,519,-1119,-601,0,82,519,0
SS,ss2610,东吴期货,2031,-22,0,0,2031,-22,0,22,0,0
SS,ss2610,方正中期,1917,-42,0,0,1917,-42,0,42,0,0
SS,ss2610,南华期货,1784,139,0,0,1784,139,139,0,0,0
SS,ss2610,上海中期,1635,12,0,0,1635,12,12,0,0,0
SS,ss2610,中金财富,0,0,3290,-1073,-3290,1073,0,0,0,1073
SS,ss2610,宏源期货,0,0,2399,-119,-2399,119,0,0,0,119
SS,ss2610,招商期货,0,0,2342,106,-2342,-106,0,0,106,0
SS,ss2610,中粮期货,0,0,1996,-967,-1996,967,0,0,0,967
SS,ss2610,申银万国,0,0,1990,-296,-1990,296,0,0,0,296
SS,ss2610,国信期货,0,0,1957,59,-1957,-59,0,0,59,0
SS,ss2610,瑞达期货,0,0,1889,136,-1889,-136,0,0,136,0
SS,ss2610,华闻期货,0,0,1721,-15,-1721,15,0,0,0,15
PL,pl2611,中信期货,4643,159,4403,65,240,94,159,0,65,0
PL,pl2611,国投安信,2171,38,1760,1,411,37,38,0,1,0
PL,pl2611,广发期货,2073,44,1975,-19,98,63,44,0,0,19
PL,pl2611,申银万国,1815,22,2457,-24,-642,46,22,0,0,24
PL,pl2611,五矿期货,1532,7,1508,-5,24,12,7,0,0,5
PL,pl2611,浙商期货,1478,25,1042,-16,436,41,25,0,0,16
PL,pl2611,中信建投,1476,-66,1145,-38,331,-28,0,66,0,38
PL,pl2611,国泰君安,1258,59,2008,181,-750,-122,59,0,181,0
PL,pl2611,东证期货,1017,-2,0,0,1017,-2,0,2,0,0
PL,pl2611,弘业期货,1015,5,1063,3,-48,2,5,0,3,0
PL,pl2611,华泰期货,942,-201,1007,-175,-65,-26,0,201,0,175
PL,pl2611,南华期货,919,13,1173,-9,-254,22,13,0,0,9
PL,pl2611,东吴期货,912,3,886,14,26,-11,3,0,14,0
PL,pl2611,长江期货,546,-5,562,12,-16,-17,0,5,12,0
PL,pl2611,国联期货,433,29,0,0,433,29,29,0,0,0
PL,pl2611,国信期货,307,33,0,0,307,33,33,0,0,0
PL,pl2611,银河期货,271,-32,836,214,-565,-246,0,32,214,0
PL,pl2611,中金财富,252,26,0,0,252,26,26,0,0,0
PL,pl2611,中辉期货,220,25,0,0,220,25,25,0,0,0
PL,pl2611,海证期货,191,-115,0,0,191,-115,0,115,0,0
PL,pl2611,建信期货,0,0,491,30,-491,-30,0,0,30,0
PL,pl2611,创元期货,0,0,386,74,-386,-74,0,0,74,0
PL,pl2611,港信期货,0,0,251,0,-251,0,0,0,0,0
PL,pl2611,民生期货,0,0,237,-54,-237,54,0,0,0,54
PL,pl2611,一德期货,0,0,232,13,-232,-13,0,0,13,0
PL,pl2611,新湖期货,0,0,206,-101,-206,101,0,0,0,101
EG,eg2610,国泰君安,37570,7469,55327,9087,-17757,-1618,7469,0,9087,0
EG,eg2610,东证期货,33349,2694,16539,1485,16810,1209,2694,0,1485,0
EG,eg2610,广发期货,18131,1431,17780,1909,351,-478,1431,0,1909,0
EG,eg2610,永安期货,17475,1689,8697,1410,8778,279,1689,0,1410,0
EG,eg2610,中信期货,17270,5931,21843,5828,-4573,103,5931,0,5828,0
EG,eg2610,华泰期货,14059,2399,20038,4865,-5979,-2466,2399,0,4865,0
EG,eg2610,中信建投,13410,1135,18372,437,-4962,698,1135,0,437,0
EG,eg2610,海通期货,11342,1405,15859,102,-4517,1303,1405,0,102,0
EG,eg2610,方正中期,11161,1088,11839,2652,-678,-1564,1088,0,2652,0
EG,eg2610,东吴期货,11070,3848,0,0,11070,3848,3848,0,0,0
EG,eg2610,光大期货,7730,3844,0,0,7730,3844,3844,0,0,0
EG,eg2610,中泰期货,7662,391,9130,134,-1468,257,391,0,134,0
EG,eg2610,锦泰期货,7034,0,7041,30,-7,-30,0,0,30,0
EG,eg2610,瑞银期货,6949,1039,0,0,6949,1039,1039,0,0,0
EG,eg2610,银河期货,5925,1803,10993,6287,-5068,-4484,1803,0,6287,0
EG,eg2610,正信期货,5210,1914,0,0,5210,1914,1914,0,0,0
EG,eg2610,中金财富,5131,1919,0,0,5131,1919,1919,0,0,0
EG,eg2610,瑞达期货,5012,1587,0,0,5012,1587,1587,0,0,0
EG,eg2610,南华期货,4383,1222,0,0,4383,1222,1222,0,0,0
EG,eg2610,徽商期货,4235,1087,4546,1082,-311,5,1087,0,1082,0
EG,eg2610,创元期货,0,0,7847,3402,-7847,-3402,0,0,3402,0
EG,eg2610,东方财富,0,0,5589,2246,-5589,-2246,0,0,2246,0
EG,eg2610,招商期货,0,0,4545,1892,-4545,-1892,0,0,1892,0
EG,eg2610,浙商期货,0,0,4498,-166,-4498,166,0,0,0,166
EG,eg2610,国信期货,0,0,4055,-14,-4055,14,0,0,0,14
EG,eg2610,紫金天风,0,0,3928,869,-3928,-869,0,0,869,0
EG,eg2610,海证期货,0,0,3541,619,-3541,-619,0,0,619,0
LU,lu2610,国泰君安,8057,376,10742,-168,-2685,544,376,0,0,168
LU,lu2610,中信期货,7699,-2,7600,152,99,-154,0,2,152,0
LU,lu2610,东证期货,6074,770,6297,-1122,-223,1892,770,0,0,1122
LU,lu2610,平安期货,2712,-248,865,-98,1847,-150,0,248,0,98
LU,lu2610,中金财富,2378,-182,0,0,2378,-182,0,182,0,0
LU,lu2610,华泰期货,2273,-265,1281,-446,992,181,0,265,0,446
LU,lu2610,中信建投,2003,-21,1094,-88,909,67,0,21,0,88
LU,lu2610,永安期货,1997,-13,7441,-194,-5444,181,0,13,0,194
LU,lu2610,国投安信,1966,-83,1693,91,273,-174,0,83,91,0
LU,lu2610,广发期货,1960,20,0,0,1960,20,20,0,0,0
LU,lu2610,银河期货,1941,-195,3895,441,-1954,-636,0,195,441,0
LU,lu2610,摩根大通,1925,-166,0,0,1925,-166,0,166,0,0
LU,lu2610,招商期货,1570,-43,0,0,1570,-43,0,43,0,0
LU,lu2610,东航期货,1499,123,0,0,1499,123,123,0,0,0
LU,lu2610,国联期货,1492,136,1938,-15,-446,151,136,0,0,15
LU,lu2610,中辉期货,1475,38,0,0,1475,38,38,0,0,0
LU,lu2610,高盛期货,1448,-259,0,0,1448,-259,0,259,0,0
LU,lu2610,海通期货,1285,75,0,0,1285,75,75,0,0,0
LU,lu2610,创元期货,1211,-207,0,0,1211,-207,0,207,0,0
LU,lu2610,海证期货,1174,292,0,0,1174,292,292,0,0,0
LU,lu2610,中银期货,0,0,8373,880,-8373,-880,0,0,880,0
LU,lu2610,南华期货,0,0,2184,-423,-2184,423,0,0,0,423
LU,lu2610,西部期货,0,0,2067,-281,-2067,281,0,0,0,281
LU,lu2610,浙商期货,0,0,2052,426,-2052,-426,0,0,426,0
LU,lu2610,盛达期货,0,0,2009,14,-2009,-14,0,0,14,0
LU,lu2610,东方财富,0,0,1253,127,-1253,-127,0,0,127,0
LU,lu2610,方正中期,0,0,1010,-33,-1010,33,0,0,0,33
LU,lu2610,瑞达期货,0,0,961,-581,-961,581,0,0,0,581
LU,lu2610,金元期货,0,0,922,599,-922,-599,0,0,599,0
LU,lu2610,大地期货,0,0,878,-248,-878,248,0,0,0,248
OP,op2610,中信建投,2986,12,2959,33,27,-21,12,0,33,0
OP,op2610,中信期货,2531,-1,2557,25,-26,-26,0,1,25,0
OP,op2610,国泰君安,2249,-175,2049,-64,200,-111,0,175,0,64
OP,op2610,浙商期货,2203,-62,2630,-58,-427,-4,0,62,0,58
OP,op2610,上海中期,2201,-9,2194,0,7,-9,0,9,0,0
OP,op2610,国投安信,1962,1,1906,7,56,-6,1,0,7,0
OP,op2610,华西期货,1486,-12,1488,-14,-2,2,0,12,0,14
OP,op2610,中泰期货,1215,0,1208,2,7,-2,0,0,2,0
OP,op2610,招商期货,171,-580,172,-573,-1,-7,0,580,0,573
OP,op2610,中融汇信,157,0,0,0,157,0,0,0,0,0
OP,op2610,中银期货,86,0,0,0,86,0,0,0,0,0
OP,op2610,宏源期货,51,-2,0,0,51,-2,0,2,0,0
OP,op2610,宝城期货,51,39,0,0,51,39,39,0,0,0
OP,op2610,中财期货,44,29,7,0,37,29,29,0,0,0
OP,op2610,国联期货,43,-4,0,0,43,-4,0,4,0,0
OP,op2610,方正中期,43,11,0,0,43,11,11,0,0,0
OP,op2610,瑞达期货,42,15,0,0,42,15,15,0,0,0
OP,op2610,东证期货,39,-14,324,14,-285,-28,0,14,14,0
OP,op2610,创元期货,35,23,0,0,35,23,23,0,0,0
OP,op2610,物产中大,32,-24,0,0,32,-24,0,24,0,0
OP,op2610,永安期货,0,0,285,41,-285,-41,0,0,41,0
OP,op2610,银河期货,0,0,84,6,-84,-6,0,0,6,0
OP,op2610,国贸期货,0,0,60,-2,-60,2,0,0,0,2
OP,op2610,混沌天成,0,0,25,0,-25,0,0,0,0,0
OP,op2610,海通期货,0,0,19,6,-19,-6,0,0,6,0
OP,op2610,先融期货,0,0,18,0,-18,0,0,0,0,0
OP,op2610,华泰期货,0,0,9,-265,-9,265,0,0,0,265
OP,op2610,华安期货,0,0,5,0,-5,0,0,0,0,0
OP,op2610,光大期货,0,0,5,2,-5,-2,0,0,2,0
BR,br2610,国泰君安,12533,-1920,11854,-416,679,-1504,0,1920,0,416
BR,br2610,中信期货,11631,775,7296,62,4335,713,775,0,62,0
BR,br2610,东吴期货,9986,103,10406,265,-420,-162,103,0,265,0
BR,br2610,东证期货,6791,-178,7263,1282,-472,-1460,0,178,1282,0
BR,br2610,中信建投,6302,62,5473,-176,829,238,62,0,0,176
BR,br2610,浙商期货,5119,-225,4095,-105,1024,-120,0,225,0,105
BR,br2610,永安期货,3958,-639,2723,-383,1235,-256,0,639,0,383
BR,br2610,华泰期货,3893,-591,3261,-43,632,-548,0,591,0,43
BR,br2610,银河期货,2323,-545,6367,73,-4044,-618,0,545,73,0
BR,br2610,瑞达期货,2212,312,0,0,2212,312,312,0,0,0
BR,br2610,南华期货,2143,-371,2520,-425,-377,54,0,371,0,425
BR,br2610,中金财富,1903,171,0,0,1903,171,171,0,0,0
BR,br2610,中泰期货,1895,117,2318,-282,-423,399,117,0,0,282
BR,br2610,国元期货,1871,-29,1478,-155,393,126,0,29,0,155
BR,br2610,广发期货,1800,-146,1672,-36,128,-110,0,146,0,36
BR,br2610,海通期货,1665,-550,0,0,1665,-550,0,550,0,0
BR,br2610,创元期货,1529,378,0,0,1529,378,378,0,0,0
BR,br2610,平安期货,1403,231,0,0,1403,231,231,0,0,0
BR,br2610,国投安信,1286,183,4111,-609,-2825,792,183,0,0,609
BR,br2610,海证期货,1268,-13,0,0,1268,-13,0,13,0,0
BR,br2610,国海良时,0,0,3120,191,-3120,-191,0,0,191,0
BR,br2610,国贸期货,0,0,1774,-146,-1774,146,0,0,0,146
BR,br2610,大地期货,0,0,1617,-201,-1617,201,0,0,0,201
BR,br2610,方正中期,0,0,1496,0,-1496,0,0,0,0,0
BR,br2610,建信期货,0,0,1482,59,-1482,-59,0,0,59,0
BR,br2610,国联期货,0,0,1245,78,-1245,-78,0,0,78,0
BC,bc2609,中信期货,2810,-11,2539,-78,271,67,0,11,0,78
BC,bc2609,国泰君安,1817,-146,1450,-80,367,-66,0,146,0,80
BC,bc2609,海通期货,716,-54,949,-51,-233,-3,0,54,0,51
BC,bc2609,五矿期货,638,0,1447,2,-809,-2,0,0,2,0
BC,bc2609,东吴期货,619,6,619,13,0,-7,6,0,13,0
BC,bc2609,国投安信,618,6,551,1,67,5,6,0,1,0
BC,bc2609,长江期货,411,-47,403,-48,8,1,0,47,0,48
BC,bc2609,摩根大通,391,-72,0,0,391,-72,0,72,0,0
BC,bc2609,永安期货,373,-61,298,-69,75,8,0,61,0,69
BC,bc2609,东证期货,289,22,254,-88,35,110,22,0,0,88
BC,bc2609,华泰期货,247,0,42,-5,205,5,0,0,0,5
BC,bc2609,高盛期货,239,7,0,0,239,7,7,0,0,0
BC,bc2609,齐盛期货,123,4,0,0,123,4,4,0,0,0
BC,bc2609,兴证期货,98,22,0,0,98,22,22,0,0,0
BC,bc2609,银河期货,87,-7,43,2,44,-9,0,7,2,0
BC,bc2609,华闻期货,86,11,0,0,86,11,11,0,0,0
BC,bc2609,创元期货,76,24,0,0,76,24,24,0,0,0
BC,bc2609,华源期货,63,24,0,0,63,24,24,0,0,0
BC,bc2609,宝城期货,55,-3,0,0,55,-3,0,3,0,0
BC,bc2609,弘业期货,54,0,0,0,54,0,0,0,0,0
BC,bc2609,南华期货,0,0,372,-16,-372,16,0,0,0,16
BC,bc2609,广发期货,0,0,315,-10,-315,10,0,0,0,10
BC,bc2609,金瑞期货,0,0,290,-33,-290,33,0,0,0,33
BC,bc2609,中辉期货,0,0,217,55,-217,-55,0,0,55,0
BC,bc2609,国信期货,0,0,147,42,-147,-42,0,0,42,0
BC,bc2609,铜冠金源,0,0,100,0,-100,0,0,0,0,0
BC,bc2609,招商期货,0,0,55,-29,-55,29,0,0,0,29
BC,bc2609,中财期货,0,0,44,2,-44,-2,0,0,2,0
BC,bc2609,中金财富,0,0,42,16,-42,-16,0,0,16,0
L,l2701,中信期货,52159,-837,29032,77,23127,-914,0,837,77,0
L,l2701,东证期货,35525,1322,31749,-572,3776,1894,1322,0,0,572
L,l2701,国泰君安,29873,1980,66693,3852,-36820,-1872,1980,0,3852,0
L,l2701,银河期货,23047,143,5860,462,17187,-319,143,0,462,0
L,l2701,中金财富,21899,-1061,0,0,21899,-1061,0,1061,0,0
L,l2701,高盛期货,18127,-586,9653,1277,8474,-1863,0,586,1277,0
L,l2701,瑞银期货,15641,-196,0,0,15641,-196,0,196,0,0
L,l2701,华泰期货,13403,194,8357,262,5046,-68,194,0,262,0
L,l2701,永安期货,11302,878,19688,-137,-8386,1015,878,0,0,137
L,l2701,海通期货,10418,398,0,0,10418,398,398,0,0,0
L,l2701,广发期货,8449,814,5513,639,2936,175,814,0,639,0
L,l2701,海证期货,7539,292,7102,-1381,437,1673,292,0,0,1381
L,l2701,平安期货,6828,155,0,0,6828,155,155,0,0,0
L,l2701,方正中期,6646,-829,6085,871,561,-1700,0,829,871,0
L,l2701,浙商期货,6410,501,5928,430,482,71,501,0,430,0
L,l2701,国联期货,5798,625,0,0,5798,625,625,0,0,0
L,l2701,光大期货,5797,-295,0,0,5797,-295,0,295,0,0
L,l2701,中信建投,5698,-62,0,0,5698,-62,0,62,0,0
L,l2701,国信期货,5398,-173,0,0,5398,-173,0,173,0,0
L,l2701,国投安信,5236,608,6926,356,-1690,252,608,0,356,0
L,l2701,国海良时,0,0,12622,-139,-12622,139,0,0,0,139
L,l2701,南华期货,0,0,9604,180,-9604,-180,0,0,180,0
L,l2701,申银万国,0,0,9032,1522,-9032,-1522,0,0,1522,0
L,l2701,东吴期货,0,0,8592,-62,-8592,62,0,0,0,62
L,l2701,中粮期货,0,0,8473,31,-8473,-31,0,0,31,0
L,l2701,中辉期货,0,0,8372,65,-8372,-65,0,0,65,0
L,l2701,瑞达期货,0,0,7438,1976,-7438,-1976,0,0,1976,0
L,l2701,紫金天风,0,0,4856,-416,-4856,416,0,0,0,416
PS,ps2611,中信期货,8791,-88,13112,271,-4321,-359,0,88,271,0
PS,ps2611,国泰君安,8681,-246,15920,497,-7239,-743,0,246,497,0
PS,ps2611,中信建投,7417,21,3578,-140,3839,161,21,0,0,140
PS,ps2611,银河期货,5987,278,6855,-363,-868,641,278,0,0,363
PS,ps2611,五矿期货,4701,-38,2250,45,2451,-83,0,38,45,0
PS,ps2611,方正中期,4381,425,4917,-447,-536,872,425,0,0,447
PS,ps2611,广发期货,3185,-119,6928,320,-3743,-439,0,119,320,0
PS,ps2611,招商期货,3172,291,1759,-5,1413,296,291,0,0,5
PS,ps2611,浙商期货,3076,-148,2946,87,130,-235,0,148,87,0
PS,ps2611,华泰期货,3062,-11,1397,167,1665,-178,0,11,167,0
PS,ps2611,永安期货,2479,62,3518,205,-1039,-143,62,0,205,0
PS,ps2611,瑞达期货,2161,15,1550,114,611,-99,15,0,114,0
PS,ps2611,高盛期货,1904,173,0,0,1904,173,173,0,0,0
PS,ps2611,东证期货,1895,-68,3775,678,-1880,-746,0,68,678,0
PS,ps2611,国信期货,1849,-99,0,0,1849,-99,0,99,0,0
PS,ps2611,中泰期货,1846,80,2657,431,-811,-351,80,0,431,0
PS,ps2611,华闻期货,1842,340,0,0,1842,340,340,0,0,0
PS,ps2611,紫金天风,1741,-33,0,0,1741,-33,0,33,0,0
PS,ps2611,中辉期货,1648,173,0,0,1648,173,173,0,0,0
PS,ps2611,中财期货,1504,-190,0,0,1504,-190,0,190,0,0
PS,ps2611,申银万国,0,0,4320,276,-4320,-276,0,0,276,0
PS,ps2611,信达期货,0,0,3177,-38,-3177,38,0,0,0,38
PS,ps2611,大地期货,0,0,1818,-21,-1818,21,0,0,0,21
PS,ps2611,新世纪,0,0,1487,-25,-1487,25,0,0,0,25
PS,ps2611,海证期货,0,0,1374,230,-1374,-230,0,0,230,0
PS,ps2611,中电投先融,0,0,1361,-30,-1361,30,0,0,0,30
RU,ru2701,国泰君安,11793,239,17880,386,-6087,-147,239,0,386,0
RU,ru2701,中信期货,11119,-191,9180,769,1939,-960,0,191,769,0
RU,ru2701,东证期货,6627,-373,5696,1190,931,-1563,0,373,1190,0
RU,ru2701,永安期货,6609,519,3015,-1194,3594,1713,519,0,0,1194
RU,ru2701,华泰期货,5662,1782,3827,369,1835,1413,1782,0,369,0
RU,ru2701,银河期货,5151,199,4744,368,407,-169,199,0,368,0
