report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260810,2026-08-10,A,豆一2609,a2609,114,,4854.0,,,,,,0.41,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AD,铸造铝2610,ad2610,113,,23560.0,,,,,,0.34,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AG,沪银2610,ag2610,113,,15705.0,,,,,,3.34,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AL,沪铝2609,al2609,113,,24165.0,,,,,,0.77,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AO,氧化铝2609,ao2609,113,,2696.0,,,,,,-0.07,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AP,苹果610,AP610,115,,7736.0,,,,,,-0.46,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,AU,沪金2610,au2610,113,,948.2,,,,,,2.23,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,B,豆二2609,b2609,114,,3805.0,,,,,,-0.31,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,BB,胶合板2611,bb2611,114,,148.5,,,,,,0.1,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,BC,国际铜2609,bc2609,142,,96140.0,,,,,,-0.5,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,BR,丁二烯胶2609,br2609,113,,13030.0,,,,,,-0.61,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,BU,沥青2609,bu2609,113,,4192.0,,,,,,0.53,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,BZ,纯苯2609,bz2609,114,,7101.0,,,,,,1.54,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,C,玉米2609,c2609,114,,2266.0,,,,,,0.98,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,CF,棉花609,CF609,115,,16265.0,,,,,,0.31,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,CJ,红枣609,CJ609,115,,7880.0,,,,,,0.32,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,CS,淀粉2609,cs2609,114,,2590.0,,,,,,0.23,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,CU,沪铜2609,cu2609,113,,107850.0,,,,,,-0.16,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,CY,棉纱611,CY611,115,,22645.0,,,,,,-0.04,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,EB,苯乙烯2609,eb2609,114,,8282.0,,,,,,1.0,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,EC,欧线集运2610,ec2610,142,,1604.5,,,,,,-4.55,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,EG,乙二醇2609,eg2609,114,,4787.0,,,,,,1.08,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,FB,纤维板2610,fb2610,114,,1276.5,,,,,,-1.08,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,FG,玻璃609,FG609,115,,889.0,,,,,,0.57,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,FU,燃油2609,fu2609,113,,3519.0,,,,,,1.65,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,HC,热卷2610,hc2610,113,,3235.0,,,,,,-0.12,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,I,铁矿石2609,i2609,114,,713.5,,,,,,-0.35,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,IC,中证500股指2609,IC2609,220,,7881.4,,,,,,0.33,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,IF,沪深2609,IF2609,220,,4644.6,,,,,,0.19,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,IH,上证2609,IH2609,220,,2936.0,,,,,,0.39,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,IM,中证1000股指2609,IM2609,220,,7607.2,,,,,,0.56,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,J,焦炭2609,j2609,114,,1865.0,,,,,,0.11,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,JD,鸡蛋2610,jd2610,114,,3904.0,,,,,,-1.19,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,JM,焦煤2609,jm2609,114,,1273.5,,,,,,1.43,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,JR,粳稻701,JR701,115,,-,,,,,,-,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,L,塑料2609,l2609,114,,7666.0,,,,,,-0.22,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,LC,碳酸锂2609,lc2609,225,,146360.0,,,,,,2.87,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,LG,原木2609,lg2609,114,,827.5,,,,,,-0.18,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,LH,生猪2611,lh2611,114,,12170.0,,,,,,0.91,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,LU,低硫燃油2609,lu2609,142,,4579.0,,,,,,0.42,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,M,豆粕2609,m2609,114,,3099.0,,,,,,0.06,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,MA,甲醇609,MA609,115,,2531.0,,,,,,1.0,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,NI,沪镍2609,ni2609,113,,129740.0,,,,,,0.46,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,NR,20号胶2610,nr2610,142,,14800.0,,,,,,0.07,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,OI,菜油609,OI609,115,,10114.0,,,,,,-0.37,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,OP,胶版纸2610,op2610,113,,3890.0,,,,,,0.0,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,P,棕榈油2609,p2609,114,,9406.0,,,,,,0.59,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,PB,沪铅2609,pb2609,113,,15870.0,,,,,,1.02,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
20260810,2026-08-10,PD,钯2610,pd2610,225,,328.05,,,,,,0.75,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-10T19:29:31+08:00
