report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260806,2026-08-06,A,豆一2609,a2609,114,,4791.0,,,,,,1.59,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AD,铸造铝2610,ad2610,113,,23395.0,,,,,,-0.11,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AG,沪银2610,ag2610,113,,15091.0,,,,,,2.58,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AL,沪铝2609,al2609,113,,23810.0,,,,,,0.19,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AO,氧化铝2609,ao2609,113,,2696.0,,,,,,1.58,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AP,苹果610,AP610,115,,7778.0,,,,,,-0.03,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,AU,沪金2610,au2610,113,,926.9,,,,,,3.44,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,B,豆二2609,b2609,114,,3807.0,,,,,,1.01,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,BB,胶合板2611,bb2611,114,,148.25,,,,,,-0.07,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,BC,国际铜2609,bc2609,142,,95880.0,,,,,,0.28,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,BR,丁二烯胶2609,br2609,113,,12955.0,,,,,,1.77,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,BU,沥青2609,bu2609,113,,4128.0,,,,,,1.38,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,BZ,纯苯2609,bz2609,114,,6934.0,,,,,,-0.96,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,C,玉米2609,c2609,114,,2240.0,,,,,,-0.22,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,CF,棉花609,CF609,115,,16150.0,,,,,,1.35,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,CJ,红枣609,CJ609,115,,7835.0,,,,,,2.22,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,CS,淀粉2609,cs2609,114,,2586.0,,,,,,-0.61,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,CU,沪铜2609,cu2609,113,,107330.0,,,,,,0.15,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,CY,棉纱611,CY611,115,,22625.0,,,,,,0.56,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,EB,苯乙烯2609,eb2609,114,,8133.0,,,,,,-0.85,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,EC,欧线集运2610,ec2610,142,,1656.0,,,,,,-0.33,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,EG,乙二醇2609,eg2609,114,,4639.0,,,,,,-0.69,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,FB,纤维板2609,fb2609,114,,1237.0,,,,,,-2.29,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,FG,玻璃609,FG609,115,,891.0,,,,,,0.79,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,FU,燃油2609,fu2609,113,,3410.0,,,,,,1.76,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,HC,热卷2610,hc2610,113,,3236.0,,,,,,1.06,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,I,铁矿石2609,i2609,114,,719.0,,,,,,2.57,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,IC,中证500股指2609,IC2609,220,,7730.0,,,,,,-0.01,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
20260806,2026-08-06,IF,沪深2609,IF2609,220,,4612.0,,,,,,-0.1,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-06T16:48:01+08:00
