symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
SF,硅铁,SF2611,,2026-08-25,5992.0,6046.0,5958.0,6022.0,0.5006675567423231,30.0,516703.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,6022.0,,OK
SI,工业硅,si2611,,2026-08-25,8730.0,8800.0,8680.0,8775.0,0.5154639175257731,45.0,157505.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8775.0,JO_322422,OK
BU,沥青,bu2610,,2026-08-25,4559.0,4684.0,4534.0,4554.0,0.22007042253521128,10.0,544091.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,4554.0,JO_165694,OK
HC,热卷,hc2610,,2026-08-25,3340.0,3362.0,3336.0,3343.0,0.08982035928143713,3.0,418386.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,3343.0,JO_165719,OK
EG,乙二醇,eg2610,,2026-08-25,5418.0,5631.0,5364.0,5364.0,-0.7401924500370096,-40.0,1859195.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,5364.0,JO_233664,OK
SH,烧碱,SH2611,,2026-08-25,1958.0,1970.0,1926.0,1932.0,-1.0245901639344261,-20.0,471802.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,1932.0,JO_336611,OK
LC,碳酸锂,lc2701,,2026-08-25,159500.0,159880.0,150280.0,150280.0,-5.400981996726677,-8580.0,229133.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,150280.0,JO_336104,OK
M,豆粕,m2701,,2026-08-25,3232.0,3246.0,3213.0,3245.0,0.40222772277227725,13.0,924525.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,3245.0,JO_165938,OK
PF,短纤,PF2610,,2026-08-25,7686.0,7914.0,7668.0,7736.0,0.9394572025052191,72.0,318834.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,7736.0,JO_291841,OK
PX,对二甲苯,PX2611,,2026-08-25,8166.0,8534.0,8166.0,8276.0,1.3967164910561138,114.0,493078.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8276.0,JO_336625,OK
L,塑料,l2701,,2026-08-25,7822.0,7960.0,7789.0,7802.0,-0.10243277848911651,-8.0,567358.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,7802.0,JO_165809,OK
ZN,沪锌,zn2610,,2026-08-25,26000.0,26160.0,25960.0,26070.0,0.6369426751592357,165.0,142232.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,26070.0,,OK
A,豆一,a2611,,2026-08-25,5018.0,5054.0,4943.0,4987.0,-0.8745776187636654,-44.0,378737.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,4987.0,JO_165900,OK
RM,菜粕,RM2611,,2026-08-25,2241.0,2245.0,2225.0,2243.0,0.3579418344519016,8.0,476350.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,2243.0,JO_166106,OK
UR,尿素,UR2701,,2026-08-25,1770.0,1774.0,1753.0,1765.0,-0.6752954417557682,-12.0,169413.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,1765.0,JO_233760,OK
SS,不锈钢,ss2610,,2026-08-25,14245.0,14265.0,14060.0,14085.0,-0.9145269081955681,-130.0,152446.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,14085.0,JO_233721,OK
PB,沪铅,pb2610,,2026-08-25,16140.0,16165.0,16025.0,16130.0,-0.21651716671821836,-35.0,60348.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,16130.0,JO_165616,OK
BZ,纯苯,bz2610,,2026-08-25,7607.0,8010.0,7592.0,7736.0,1.8833135782957988,143.0,56096.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,7736.0,JO_347000,OK
PG,液化气,pg2610,,2026-08-25,5878.0,6015.0,5828.0,5853.0,-0.4253147329023477,-25.0,130566.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,5853.0,JO_291854,OK
C,玉米,c2611,,2026-08-25,2280.0,2281.0,2265.0,2276.0,-0.17543859649122806,-4.0,552708.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,2276.0,JO_165796,OK
PK,花生,PK2611,,2026-08-25,8068.0,8080.0,7998.0,8042.0,-0.4456548650656103,-36.0,190784.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8042.0,JO_291867,OK
P,棕榈油,p2701,,2026-08-25,10123.0,10143.0,9962.0,10079.0,-0.6505667816658453,-66.0,639721.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,10079.0,JO_165964,OK
B,豆二,b2611,,2026-08-25,3994.0,4003.0,3955.0,4002.0,0.05,2.0,191753.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,4002.0,JO_165925,OK
AG,沪银,ag2610,,2026-08-25,16841.0,17072.0,16460.0,16631.0,-1.2586831324585883,-212.0,752304.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,16631.0,JO_165757,OK
JM,焦煤,JM2701,,2026-08-25,1584.0,1630.5,1557.5,1578.0,-0.3787878787878788,-6.0,1218752.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,1578.0,JO_165990,OK
RB,螺纹钢,rb2610,,2026-08-25,3066.0,3079.0,3062.0,3071.0,0.16307893020221786,5.0,651622.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,3071.0,JO_165681,OK
Y,豆油,y2701,,2026-08-25,8790.0,8798.0,8686.0,8764.0,-0.46564452015900054,-41.0,325763.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8764.0,JO_165951,OK
NI,沪镍,ni2609,,2026-08-25,129950.0,130320.0,128580.0,128860.0,-0.5633150706072999,-730.0,73731.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,128860.0,JO_165590,OK
V,PVC,v2701,,2026-08-25,4644.0,4667.0,4526.0,4539.0,-2.260981912144703,-105.0,1335984.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,4539.0,JO_165822,OK
SR,白糖,SR2701,,2026-08-25,5362.0,5383.0,5335.0,5350.0,-0.46511627906976744,-25.0,454925.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,5350.0,JO_166055,OK
PR,瓶片,PR2611,,2026-08-25,7358.0,7648.0,7334.0,7446.0,1.499454743729553,110.0,169364.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,7446.0,JO_343068,OK
SM,锰硅,SM2611,,2026-08-25,5962.0,5976.0,5930.0,5968.0,0.10063737001006373,6.0,286830.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,5968.0,,OK
EB,苯乙烯,eb2610,,2026-08-25,8751.0,9207.0,8740.0,8888.0,1.461187214611872,128.0,1149706.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8888.0,JO_233677,OK
AP,苹果,AP2610,,2026-08-25,7470.0,7500.0,7382.0,7390.0,-1.3219388436373347,-99.0,89803.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,7390.0,JO_166249,OK
PS,多晶硅,ps2611,,2026-08-25,37800.0,38090.0,37085.0,37155.0,-1.432550736171906,-540.0,101292.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,37155.0,JO_344228,OK
AO,氧化铝,ao2610,,2026-08-25,2690.0,2710.0,2671.0,2676.0,-0.5204460966542751,-14.0,215937.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,2676.0,JO_335884,OK
NR,20号胶,nr2610,,2026-08-25,15650.0,15865.0,15520.0,15560.0,-0.6068348770360907,-95.0,82608.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,15560.0,JO_233734,OK
BR,合成橡胶,br2610,,2026-08-25,14795.0,14975.0,14490.0,14495.0,-1.528532608695652,-225.0,228328.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,14495.0,JO_336117,OK
CJ,红枣,CJ2701,,2026-08-25,8240.0,8240.0,8040.0,8160.0,-1.0309278350515463,-85.0,243205.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,8160.0,JO_233747,OK
