symbol,contract,broker,long_pos,long_chg,short_pos,short_chg,net_pos,flow_score,add_long,reduce_long,add_short,reduce_short
TA,ta2701,国贸期货,14093,671,25288,-2047,-11195,2718,671,0,0,2047
TA,ta2701,永安期货,12741,-491,54700,4065,-41959,-4556,0,491,4065,0
TA,ta2701,申银万国,12606,207,0,0,12606,207,207,0,0,0
TA,ta2701,弘业期货,10742,6870,0,0,10742,6870,6870,0,0,0
TA,ta2701,方正中期,9713,-378,0,0,9713,-378,0,378,0,0
TA,ta2701,中信建投,9449,-967,0,0,9449,-967,0,967,0,0
TA,ta2701,中银国际,0,0,33075,-359,-33075,359,0,0,0,359
TA,ta2701,瑞达期货,0,0,15911,-2657,-15911,2657,0,0,0,2657
TA,ta2701,恒力期货,0,0,14944,-10474,-14944,10474,0,0,0,10474
TA,ta2701,国投安信,0,0,12024,2798,-12024,-2798,0,0,2798,0
TA,ta2701,南华期货,0,0,10969,-1137,-10969,1137,0,0,0,1137
TA,ta2701,徽商期货,0,0,10750,-41,-10750,41,0,0,0,41
TA,ta2701,大越期货,0,0,10541,-1006,-10541,1006,0,0,0,1006
V,v2701,中财期货,147279,-189,0,0,147279,-189,0,189,0,0
V,v2701,国泰君安,60490,6955,137343,-55,-76853,7010,6955,0,0,55
V,v2701,东证期货,54988,1257,45068,-3885,9920,5142,1257,0,0,3885
V,v2701,恒力期货,49626,383,0,0,49626,383,383,0,0,0
V,v2701,永安期货,44195,-2373,39901,4937,4294,-7310,0,2373,4937,0
V,v2701,华泰期货,42676,2350,56540,4463,-13864,-2113,2350,0,4463,0
V,v2701,五矿期货,39090,3873,0,0,39090,3873,3873,0,0,0
V,v2701,物产中大,37587,340,0,0,37587,340,340,0,0,0
V,v2701,中信期货,35727,6356,139980,10474,-104253,-4118,6356,0,10474,0
V,v2701,信达期货,31964,98,0,0,31964,98,98,0,0,0
V,v2701,方正中期,31154,2600,0,0,31154,2600,2600,0,0,0
V,v2701,银河期货,26655,1391,46121,6452,-19466,-5061,1391,0,6452,0
V,v2701,浙商期货,21168,2683,0,0,21168,2683,2683,0,0,0
V,v2701,国投安信,20017,416,53324,2015,-33307,-1599,416,0,2015,0
V,v2701,创元期货,19530,-311,0,0,19530,-311,0,311,0,0
V,v2701,国信期货,19194,321,24900,1037,-5706,-716,321,0,1037,0
V,v2701,徽商期货,17871,1099,0,0,17871,1099,1099,0,0,0
V,v2701,南华期货,17799,-11,0,0,17799,-11,0,11,0,0
V,v2701,中泰期货,17100,5595,0,0,17100,5595,5595,0,0,0
V,v2701,中信建投,16945,3016,19646,1651,-2701,1365,3016,0,1651,0
V,v2701,高盛期货,0,0,93553,10034,-93553,-10034,0,0,10034,0
V,v2701,中金财富,0,0,55202,-845,-55202,845,0,0,0,845
V,v2701,瑞银期货,0,0,28739,2585,-28739,-2585,0,0,2585,0
V,v2701,瑞达期货,0,0,27411,-557,-27411,557,0,0,0,557
V,v2701,中辉期货,0,0,23171,2573,-23171,-2573,0,0,2573,0
V,v2701,广发期货,0,0,22447,6834,-22447,-6834,0,0,6834,0
V,v2701,海通期货,0,0,16803,2526,-16803,-2526,0,0,2526,0
V,v2701,上海中期,0,0,16743,-329,-16743,329,0,0,0,329
V,v2701,东吴期货,0,0,14274,4321,-14274,-4321,0,0,4321,0
V,v2701,平安期货,0,0,13451,559,-13451,-559,0,0,559,0
V,v2701,招商期货,0,0,13302,2378,-13302,-2378,0,0,2378,0
SS,ss2610,东证期货,10713,2612,8970,-1793,1743,4405,2612,0,0,1793
SS,ss2610,国泰君安,9614,-1106,8519,-1303,1095,197,0,1106,0,1303
SS,ss2610,中信期货,6747,-2826,16143,-64,-9396,-2762,0,2826,0,64
SS,ss2610,华泰期货,5911,-1545,6980,861,-1069,-2406,0,1545,861,0
SS,ss2610,永安期货,3792,-233,1650,-192,2142,-41,0,233,0,192
SS,ss2610,银河期货,3757,-1659,3629,-442,128,-1217,0,1659,0,442
SS,ss2610,平安期货,3568,1009,1651,-147,1917,1156,1009,0,0,147
SS,ss2610,国联期货,3286,-1579,2181,149,1105,-1728,0,1579,149,0
SS,ss2610,高盛期货,3180,2021,0,0,3180,2021,2021,0,0,0
SS,ss2610,广发期货,3017,-1174,3635,-271,-618,-903,0,1174,0,271
SS,ss2610,物产中大,2720,-42,0,0,2720,-42,0,42,0,0
SS,ss2610,浙商期货,2654,-848,0,0,2654,-848,0,848,0,0
SS,ss2610,国投安信,2524,-1259,1605,-737,919,-522,0,1259,0,737
SS,ss2610,建信期货,2245,-112,3379,-38,-1134,-74,0,112,0,38
SS,ss2610,中信建投,2186,-302,0,0,2186,-302,0,302,0,0
SS,ss2610,方正中期,2142,-173,0,0,2142,-173,0,173,0,0
SS,ss2610,海证期货,2005,455,0,0,2005,455,455,0,0,0
SS,ss2610,东方财富,1929,-951,0,0,1929,-951,0,951,0,0
SS,ss2610,东吴期货,1862,-121,0,0,1862,-121,0,121,0,0
SS,ss2610,海通期货,1725,576,0,0,1725,576,576,0,0,0
SS,ss2610,中金财富,0,0,2988,-996,-2988,996,0,0,0,996
SS,ss2610,招商期货,0,0,2542,-783,-2542,783,0,0,0,783
SS,ss2610,申银万国,0,0,2180,37,-2180,-37,0,0,37,0
SS,ss2610,宏源期货,0,0,1898,-390,-1898,390,0,0,0,390
SS,ss2610,国信期货,0,0,1853,-217,-1853,217,0,0,0,217
SS,ss2610,中粮期货,0,0,1617,-130,-1617,130,0,0,0,130
SS,ss2610,华闻期货,0,0,1593,75,-1593,-75,0,0,75,0
SS,ss2610,瑞达期货,0,0,1408,-798,-1408,798,0,0,0,798
SS,ss2610,国元期货,0,0,1408,-60,-1408,60,0,0,0,60
PL,pl2611,中信期货,4730,123,4653,118,77,5,123,0,118,0
PL,pl2611,国投安信,2032,-107,1622,-57,410,-50,0,107,0,57
PL,pl2611,广发期货,2008,-33,1907,-67,101,34,0,33,0,67
PL,pl2611,申银万国,1681,-143,1861,-349,-180,206,0,143,0,349
PL,pl2611,五矿期货,1548,19,1514,8,34,11,19,0,8,0
PL,pl2611,国泰君安,1472,-67,1922,-220,-450,153,0,67,0,220
PL,pl2611,浙商期货,1470,2,1037,-3,433,5,2,0,0,3
PL,pl2611,华泰期货,1274,-41,1245,-116,29,75,0,41,0,116
PL,pl2611,中信建投,1171,-209,1225,-11,-54,-198,0,209,0,11
PL,pl2611,弘业期货,1007,-17,1024,-8,-17,-9,0,17,0,8
PL,pl2611,南华期货,913,-21,1105,-15,-192,-6,0,21,0,15
PL,pl2611,东吴期货,853,-28,907,-22,-54,-6,0,28,0,22
PL,pl2611,东证期货,629,-57,667,317,-38,-374,0,57,317,0
PL,pl2611,长江期货,557,10,529,-38,28,48,10,0,0,38
PL,pl2611,国联期货,541,53,0,0,541,53,53,0,0,0
PL,pl2611,银河期货,298,-92,759,-49,-461,-43,0,92,0,49
PL,pl2611,中金财富,295,34,0,0,295,34,34,0,0,0
PL,pl2611,海证期货,278,116,0,0,278,116,116,0,0,0
PL,pl2611,国信期货,254,-49,172,66,82,-115,0,49,66,0
PL,pl2611,兴证期货,178,-50,0,0,178,-50,0,50,0,0
PL,pl2611,建信期货,0,0,401,-96,-401,96,0,0,0,96
PL,pl2611,创元期货,0,0,277,-174,-277,174,0,0,0,174
PL,pl2611,港信期货,0,0,253,2,-253,-2,0,0,2,0
PL,pl2611,金信期货,0,0,237,195,-237,-195,0,0,195,0
EG,eg2610,国泰君安,32922,-8315,65059,6960,-32137,-15275,0,8315,6960,0
EG,eg2610,东证期货,31584,-726,19040,-1213,12544,487,0,726,0,1213
EG,eg2610,广发期货,23738,4197,19291,186,4447,4011,4197,0,186,0
EG,eg2610,中信期货,22441,3852,22858,236,-417,3616,3852,0,236,0
EG,eg2610,华泰期货,16106,1173,23522,3140,-7416,-1967,1173,0,3140,0
EG,eg2610,中信建投,15722,1366,17339,-1690,-1617,3056,1366,0,0,1690
EG,eg2610,方正中期,12546,1189,10031,-561,2515,1750,1189,0,0,561
EG,eg2610,海通期货,12232,-318,21411,269,-9179,-587,0,318,269,0
EG,eg2610,东吴期货,10912,539,4177,234,6735,305,539,0,234,0
EG,eg2610,永安期货,10394,-1610,13221,3749,-2827,-5359,0,1610,3749,0
EG,eg2610,中泰期货,9632,1407,11356,219,-1724,1188,1407,0,219,0
EG,eg2610,光大期货,8934,412,0,0,8934,412,412,0,0,0
EG,eg2610,中金财富,7373,795,0,0,7373,795,795,0,0,0
EG,eg2610,锦泰期货,7017,-2,7063,20,-46,-22,0,2,20,0
EG,eg2610,瑞银期货,6921,42,0,0,6921,42,42,0,0,0
EG,eg2610,银河期货,6495,1068,11342,3163,-4847,-2095,1068,0,3163,0
EG,eg2610,平安期货,5540,631,0,0,5540,631,631,0,0,0
EG,eg2610,国信期货,5328,434,6505,1598,-1177,-1164,434,0,1598,0
EG,eg2610,渤海期货,5268,596,0,0,5268,596,596,0,0,0
EG,eg2610,北京首创,5091,-153,0,0,5091,-153,0,153,0,0
EG,eg2610,创元期货,0,0,8806,870,-8806,-870,0,0,870,0
EG,eg2610,招商期货,0,0,6721,1390,-6721,-1390,0,0,1390,0
EG,eg2610,瑞达期货,0,0,5868,1553,-5868,-1553,0,0,1553,0
EG,eg2610,浙商期货,0,0,5768,618,-5768,-618,0,0,618,0
EG,eg2610,紫金天风,0,0,5001,850,-5001,-850,0,0,850,0
EG,eg2610,东海期货,0,0,3961,731,-3961,-731,0,0,731,0
LU,lu2610,国泰君安,7994,-508,10614,-1963,-2620,1455,0,508,0,1963
LU,lu2610,东证期货,7421,-2091,7787,-1287,-366,-804,0,2091,0,1287
LU,lu2610,中信期货,6090,-1868,5503,-1137,587,-731,0,1868,0,1137
LU,lu2610,国联期货,2297,153,1799,-219,498,372,153,0,0,219
LU,lu2610,中金财富,2249,-296,799,44,1450,-340,0,296,44,0
LU,lu2610,中信建投,2072,32,815,-174,1257,206,32,0,0,174
LU,lu2610,银河期货,2029,-238,2398,-336,-369,98,0,238,0,336
LU,lu2610,国投安信,1933,-75,618,-357,1315,282,0,75,0,357
LU,lu2610,华泰期货,1756,-433,0,0,1756,-433,0,433,0,0
LU,lu2610,永安期货,1668,-412,6961,-967,-5293,555,0,412,0,967
LU,lu2610,宁证期货,1513,-15,0,0,1513,-15,0,15,0,0
LU,lu2610,广发期货,1429,-369,0,0,1429,-369,0,369,0,0
LU,lu2610,平安期货,1397,-203,597,-127,800,-76,0,203,0,127
LU,lu2610,海证期货,1364,412,0,0,1364,412,412,0,0,0
LU,lu2610,海通期货,1343,29,0,0,1343,29,29,0,0,0
LU,lu2610,宏源期货,1214,-9,752,-89,462,80,0,9,0,89
LU,lu2610,东航期货,1178,-178,0,0,1178,-178,0,178,0,0
LU,lu2610,五矿期货,1117,52,0,0,1117,52,52,0,0,0
LU,lu2610,摩根大通,1080,-1360,1180,265,-100,-1625,0,1360,265,0
LU,lu2610,招商期货,952,-407,0,0,952,-407,0,407,0,0
LU,lu2610,中银期货,0,0,8661,-1720,-8661,1720,0,0,0,1720
LU,lu2610,南华期货,0,0,1927,-503,-1927,503,0,0,0,503
LU,lu2610,西部期货,0,0,1814,-377,-1814,377,0,0,0,377
LU,lu2610,盛达期货,0,0,1427,-362,-1427,362,0,0,0,362
LU,lu2610,浙商期货,0,0,1383,163,-1383,-163,0,0,163,0
LU,lu2610,大地期货,0,0,991,-116,-991,116,0,0,0,116
LU,lu2610,方正中期,0,0,768,-56,-768,56,0,0,0,56
LU,lu2610,东方财富,0,0,638,-223,-638,223,0,0,0,223
OP,op2610,中信期货,2590,29,2547,14,43,15,29,0,14,0
OP,op2610,中信建投,2581,-169,2517,-190,64,21,0,169,0,190
OP,op2610,国泰君安,2257,9,2031,-6,226,15,9,0,0,6
OP,op2610,上海中期,2085,-116,2078,-116,7,0,0,116,0,116
OP,op2610,国投安信,1714,-150,1630,-175,84,25,0,150,0,175
OP,op2610,浙商期货,1697,-235,2092,-240,-395,5,0,235,0,240
OP,op2610,中泰期货,1132,-89,1113,-95,19,6,0,89,0,95
OP,op2610,华西期货,1102,-393,1102,-398,0,5,0,393,0,398
OP,op2610,中融汇信,157,0,0,0,157,0,0,0,0,0
OP,op2610,瑞达期货,63,11,0,0,63,11,11,0,0,0
OP,op2610,银河期货,55,-1,74,-2,-19,1,0,1,0,2
OP,op2610,宏源期货,51,-1,0,0,51,-1,0,1,0,0
OP,op2610,中财期货,50,1,12,1,38,0,1,0,1,0
OP,op2610,东方财富,42,23,0,0,42,23,23,0,0,0
OP,op2610,方正中期,39,-1,17,10,22,-11,0,1,10,0
OP,op2610,东证期货,37,6,341,42,-304,-36,6,0,42,0
OP,op2610,国元期货,31,1,0,0,31,1,1,0,0,0
OP,op2610,华源期货,29,-5,0,0,29,-5,0,5,0,0
OP,op2610,华金期货,29,1,0,0,29,1,1,0,0,0
OP,op2610,物产中大,27,0,0,0,27,0,0,0,0,0
OP,op2610,永安期货,0,0,332,5,-332,-5,0,0,5,0
OP,op2610,宝城期货,0,0,81,-1,-81,1,0,0,0,1
OP,op2610,混沌天成,0,0,27,-2,-27,2,0,0,0,2
OP,op2610,国贸期货,0,0,23,13,-23,-13,0,0,13,0
OP,op2610,海通期货,0,0,19,-7,-19,7,0,0,0,7
OP,op2610,先融期货,0,0,18,0,-18,0,0,0,0,0
OP,op2610,华泰期货,0,0,18,10,-18,-10,0,0,10,0
OP,op2610,东航期货,0,0,16,0,-16,0,0,0,0,0
BR,br2610,国泰君安,11304,68,11406,204,-102,-136,68,0,204,0
BR,br2610,中信期货,7661,-3747,4288,-3784,3373,37,0,3747,0,3784
BR,br2610,东证期货,4460,-2760,4760,-2320,-300,-440,0,2760,0,2320
BR,br2610,华泰期货,3605,-596,2495,-673,1110,77,0,596,0,673
BR,br2610,中信建投,3598,-2191,2647,-2420,951,229,0,2191,0,2420
BR,br2610,永安期货,3107,-614,2363,-429,744,-185,0,614,0,429
BR,br2610,银河期货,2474,115,4351,-1976,-1877,2091,115,0,0,1976
BR,br2610,浙商期货,2228,-1525,2368,-853,-140,-672,0,1525,0,853
BR,br2610,海通期货,1914,-349,1380,556,534,-905,0,349,556,0
BR,br2610,中泰期货,1746,55,2172,-31,-426,86,55,0,0,31
BR,br2610,中金财富,1718,-507,0,0,1718,-507,0,507,0,0
BR,br2610,广发期货,1688,46,1310,-381,378,427,46,0,0,381
BR,br2610,南华期货,1615,-383,2165,-280,-550,-103,0,383,0,280
BR,br2610,平安期货,1229,-400,0,0,1229,-400,0,400,0,0
BR,br2610,瑞达期货,1198,-222,1060,53,138,-275,0,222,53,0
BR,br2610,国元期货,1095,-122,0,0,1095,-122,0,122,0,0
BR,br2610,东海期货,969,124,0,0,969,124,124,0,0,0
BR,br2610,方正中期,910,-421,0,0,910,-421,0,421,0,0
BR,br2610,紫金天风,899,237,0,0,899,237,237,0,0,0
BR,br2610,宏源期货,850,85,0,0,850,85,85,0,0,0
BR,br2610,国投安信,0,0,3962,633,-3962,-633,0,0,633,0
BR,br2610,国海良时,0,0,1815,-1394,-1815,1394,0,0,0,1394
BR,br2610,国贸期货,0,0,1293,-523,-1293,523,0,0,0,523
BR,br2610,大地期货,0,0,1186,-311,-1186,311,0,0,0,311
BR,br2610,建信期货,0,0,1055,-363,-1055,363,0,0,0,363
BR,br2610,中粮期货,0,0,1035,98,-1035,-98,0,0,98,0
BR,br2610,创元期货,0,0,1023,114,-1023,-114,0,0,114,0
L,l2701,中信期货,56156,2057,25181,-5865,30975,7922,2057,0,0,5865
L,l2701,国泰君安,31513,2781,68030,131,-36517,2650,2781,0,131,0
L,l2701,东证期货,28443,-3487,29688,-4146,-1245,659,0,3487,0,4146
L,l2701,银河期货,23511,394,7444,1463,16067,-1069,394,0,1463,0
L,l2701,中金财富,22427,752,0,0,22427,752,752,0,0,0
L,l2701,高盛期货,21956,-275,7558,753,14398,-1028,0,275,753,0
L,l2701,瑞银期货,14642,37,0,0,14642,37,37,0,0,0
L,l2701,华泰期货,14368,443,8106,696,6262,-253,443,0,696,0
L,l2701,永安期货,11520,89,16132,-1702,-4612,1791,89,0,0,1702
L,l2701,海通期货,10005,-406,0,0,10005,-406,0,406,0,0
L,l2701,广发期货,7785,-580,6023,813,1762,-1393,0,580,813,0
L,l2701,中信建投,6941,576,0,0,6941,576,576,0,0,0
L,l2701,平安期货,6799,-580,0,0,6799,-580,0,580,0,0
L,l2701,方正中期,6279,-1296,5483,-615,796,-681,0,1296,0,615
L,l2701,弘业期货,5958,687,0,0,5958,687,687,0,0,0
L,l2701,浙商期货,5862,-1078,0,0,5862,-1078,0,1078,0,0
L,l2701,光大期货,5861,81,0,0,5861,81,81,0,0,0
L,l2701,国信期货,5477,552,0,0,5477,552,552,0,0,0
L,l2701,国联期货,5400,-368,0,0,5400,-368,0,368,0,0
L,l2701,国投安信,5223,-157,7762,682,-2539,-839,0,157,682,0
L,l2701,东吴期货,0,0,12694,1958,-12694,-1958,0,0,1958,0
L,l2701,国海良时,0,0,12288,-471,-12288,471,0,0,0,471
L,l2701,中辉期货,0,0,10496,1834,-10496,-1834,0,0,1834,0
L,l2701,南华期货,0,0,10241,454,-10241,-454,0,0,454,0
L,l2701,中粮期货,0,0,9222,957,-9222,-957,0,0,957,0
L,l2701,紫金天风,0,0,7826,2738,-7826,-2738,0,0,2738,0
L,l2701,瑞达期货,0,0,7124,215,-7124,-215,0,0,215,0
L,l2701,申银万国,0,0,7110,-990,-7110,990,0,0,0,990
L,l2701,海证期货,0,0,6636,-40,-6636,40,0,0,0,40
L,l2701,国贸期货,0,0,5928,760,-5928,-760,0,0,760,0
PS,ps2611,中信期货,8851,183,12913,-552,-4062,735,183,0,0,552
PS,ps2611,国泰君安,8416,-127,16292,-253,-7876,126,0,127,0,253
PS,ps2611,中信建投,7489,-53,3655,36,3834,-89,0,53,36,0
PS,ps2611,银河期货,5702,-313,6826,94,-1124,-407,0,313,94,0
PS,ps2611,五矿期货,4684,-227,2131,-165,2553,-62,0,227,0,165
PS,ps2611,方正中期,4607,54,4709,148,-102,-94,54,0,148,0
PS,ps2611,招商期货,3560,190,1677,-35,1883,225,190,0,0,35
PS,ps2611,华泰期货,3187,99,1707,-32,1480,131,99,0,0,32
PS,ps2611,浙商期货,3035,-69,3145,117,-110,-186,0,69,117,0
PS,ps2611,永安期货,2918,264,4253,409,-1335,-145,264,0,409,0
PS,ps2611,高盛期货,2277,181,0,0,2277,181,181,0,0,0
PS,ps2611,瑞达期货,2222,12,1534,-89,688,101,12,0,0,89
PS,ps2611,广发期货,2163,-39,6533,200,-4370,-239,0,39,200,0
PS,ps2611,东证期货,2135,67,2943,-1140,-808,1207,67,0,0,1140
PS,ps2611,华闻期货,2018,44,0,0,2018,44,44,0,0,0
PS,ps2611,国信期货,1946,-8,1473,91,473,-99,0,8,91,0
PS,ps2611,紫金天风,1758,124,0,0,1758,124,124,0,0,0
PS,ps2611,中泰期货,1616,76,2911,251,-1295,-175,76,0,251,0
PS,ps2611,中辉期货,1460,-249,0,0,1460,-249,0,249,0,0
PS,ps2611,中财期货,1422,-31,1714,189,-292,-220,0,31,189,0
PS,ps2611,申银万国,0,0,3815,134,-3815,-134,0,0,134,0
PS,ps2611,信达期货,0,0,3171,15,-3171,-15,0,0,15,0
PS,ps2611,大地期货,0,0,1961,47,-1961,-47,0,0,47,0
PS,ps2611,海证期货,0,0,1586,56,-1586,-56,0,0,56,0
PX,px2611,国泰君安,17870,2418,26850,-5667,-8980,8085,2418,0,0,5667
PX,px2611,东证期货,17042,4485,10331,1247,6711,3238,4485,0,1247,0
PX,px2611,中信期货,14114,-5188,11660,-307,2454,-4881,0,5188,0,307
PX,px2611,永安期货,6920,-2440,5268,-2973,1652,533,0,2440,0,2973
PX,px2611,华泰期货,6144,-1623,5015,929,1129,-2552,0,1623,929,0
PX,px2611,国投安信,6141,-768,6154,211,-13,-979,0,768,211,0
PX,px2611,五矿期货,4827,490,4127,134,700,356,490,0,134,0
PX,px2611,中财期货,4603,3756,0,0,4603,3756,3756,0,0,0
PX,px2611,中信建投,4590,635,4718,-1046,-128,1681,635,0,0,1046
PX,px2611,国元期货,4585,-305,3561,-354,1024,49,0,305,0,354
PX,px2611,浙商期货,4443,178,5059,-166,-616,344,178,0,0,166
PX,px2611,广发期货,3857,-421,0,0,3857,-421,0,421,0,0
PX,px2611,长江期货,3375,-559,3399,-622,-24,63,0,559,0,622
PX,px2611,银河期货,3051,-325,2062,-521,989,196,0,325,0,521
PX,px2611,申银万国,2889,16,2986,-1457,-97,1473,16,0,0,1457
PX,px2611,中金财富,2292,-944,0,0,2292,-944,0,944,0,0
PX,px2611,东吴期货,2285,214,0,0,2285,214,214,0,0,0
PX,px2611,中粮期货,2248,-3309,7358,-3365,-5110,56,0,3309,0,3365
PX,px2611,方正中期,1953,432,0,0,1953,432,432,0,0,0
PX,px2611,高盛期货,1932,-3143,6857,2468,-4925,-5611,0,3143,2468,0
PX,px2611,中泰期货,0,0,4660,-103,-4660,103,0,0,0,103
PX,px2611,一德期货,0,0,3493,16,-3493,-16,0,0,16,0
PX,px2611,新湖期货,0,0,2712,855,-2712,-855,0,0,855,0
PX,px2611,通惠期货,0,0,1816,-82,-1816,82,0,0,0,82
PX,px2611,兴证期货,0,0,1692,1397,-1692,-1397,0,0,1397,0
RU,ru2701,国泰君安,12537,2009,19189,803,-6652,1206,2009,0,803,0
RU,ru2701,中信期货,11783,929,8690,-1192,3093,2121,929,0,0,1192
RU,ru2701,东证期货,7690,893,4234,-352,3456,1245,893,0,0,352
RU,ru2701,华泰期货,6680,783,3537,251,3143,532,783,0,251,0
RU,ru2701,永安期货,6475,205,3569,511,2906,-306,205,0,511,0
RU,ru2701,银河期货,5684,507,5180,471,504,36,507,0,471,0
RU,ru2701,广发期货,4833,-168,3728,169,1105,-337,0,168,169,0
RU,ru2701,中信建投,4043,-26,0,0,4043,-26,0,26,0,0
RU,ru2701,国投安信,3466,243,7222,192,-3756,51,243,0,192,0
RU,ru2701,东吴期货,3149,175,0,0,3149,175,175,0,0,0
