symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
CU,沪铜,cu2609,,2026-08-17,107920.000,109780.000,107650.000,109540.0,1.73678833472648,1870.0,100808,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,109540.0,,OK
NI,沪镍,nim,,2026-08-17,127360.0,129120.0,126940.0,128710.0,0.893627,1140.0,163245.0,20923920000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,128710.0,JO_165590,OK
AL,沪铝,al2609,,2026-08-17,23960.000,24115.000,23835.000,24015.0,0.2923366047191456,70.0,135145,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,24015.0,,OK
LU,低硫油,lum,,2026-08-17,4736.0,4884.0,4730.0,4797.0,2.7194862,127.0,142892.0,6862832000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4797.0,JO_291828,OK
SI,工业硅,sim,,2026-08-17,8705.0,8785.0,8615.0,8645.0,-0.23081361,-20.0,169823.0,7374413300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8645.0,JO_322422,OK
FU,燃料油,fum,,2026-08-17,3828.0,3974.0,3820.0,3928.0,3.4228542,130.0,489619.0,19096248000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3928.0,JO_165770,OK
MA,甲醇,MAm,,2026-08-17,2676.0,2746.0,2674.0,2735.0,3.0908406,82.0,1092763.0,2966851600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2735.0,JO_166093,OK
PF,短纤,PFm,,2026-08-17,7438.0,7592.0,7430.0,7570.0,2.6023314,192.0,241142.0,1812423300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7570.0,JO_291841,OK
LC,碳酸锂,lcm,,2026-08-17,155600.0,157540.0,151800.0,153500.0,-0.44104293,-680.0,154204.0,23816330000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,153500.0,JO_336104,OK
SN,沪锡,snm,,2026-08-17,428580.0,433730.0,427660.0,432090.0,0.94145674,4030.0,141192.0,60913246000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,432090.0,JO_165603,OK
SA,纯碱,SAm,,2026-08-17,974.0,985.0,965.0,972.0,-0.6134969,-6.0,872428.0,852362200.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,972.0,JO_233773,OK
BU,沥青,bum,,2026-08-17,4320.0,4377.0,4314.0,4372.0,0.90006924,39.0,148407.0,6441017000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4372.0,JO_165694,OK
AU,沪金,aum,,2026-08-17,950.58,959.38,949.0,955.72,1.0467069,9.899963,227870.0,217366900000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,955.72,JO_165732,OK
TA,PTA,TAm,,2026-08-17,5822.0,6038.0,5816.0,6030.0,5.0522647,290.0,691224.0,4103105500.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,6030.0,JO_166029,OK
SP,纸浆,spm,,2026-08-17,4684.0,4738.0,4680.0,4724.0,0.59625214,28.0,265072.0,12494673000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4724.0,JO_233708,OK
PB,沪铅,pbm,,2026-08-17,15840.0,15940.0,15740.0,15920.0,0.5050505,80.0,41201.0,3265012700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15920.0,JO_165616,OK
CF,棉花,CFm,,2026-08-17,16755.0,16930.0,16680.0,16730.0,0.14965579,25.0,410512.0,6900707000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,16730.0,JO_166016,OK
AP,苹果,APm,,2026-08-17,7850.0,7905.0,7836.0,7885.0,0.5226925,41.0,61055.0,480624960.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7885.0,JO_166249,OK
UR,尿素,URm,,2026-08-17,1694.0,1705.0,1690.0,1692.0,0.8944544,15.0,111130.0,188587620.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1692.0,JO_233760,OK
PX,对二甲苯,PXm,,2026-08-17,8056.0,8322.0,8052.0,8264.0,3.7148595,296.0,319167.0,2618446000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8264.0,JO_336625,OK
BR,合成橡胶,brm,,2026-08-17,13650.0,14250.0,13630.0,14120.0,4.43787,600.0,128141.0,8962633000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,14120.0,JO_336117,OK
SF,硅铁,SF2611,,2026-08-17,5918.000,5952.000,5888.000,5922.0,-0.2358490566037763,-14.0,330449,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,5922.0,,OK
PL,丙烯,PLm,,2026-08-17,7494.0,7733.0,7461.0,7648.0,2.934051,218.0,46706.0,355059000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7648.0,JO_347231,OK
JD,鸡蛋,jdm,,2026-08-17,3988.0,3994.0,3911.0,3929.0,-0.05087764,-2.0,556341.0,21906840000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3929.0,JO_165835,OK
SH,烧碱,SHm,,2026-08-17,1868.0,1912.0,1866.0,1898.0,0.7966012,15.0,418276.0,792214700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1898.0,JO_336611,OK
AO,氧化铝,aom,,2026-08-17,2695.0,2710.0,2683.0,2697.0,0.33482143,9.0,159353.0,8593519000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2697.0,JO_335884,OK
RB,螺纹钢,rbm,,2026-08-17,3016.0,3026.0,3008.0,3016.0,-0.09937065,-3.0,638455.0,19270822000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3016.0,JO_165681,OK
NR,20号胶,nrm,,2026-08-17,14740.0,15115.0,14735.0,15000.0,2.0061204,295.0,65955.0,9856290000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15000.0,JO_233734,OK
PG,液化气,pgm,,2026-08-17,5320.0,5504.0,5320.0,5451.0,2.0404344,109.0,87064.0,9434223000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5451.0,JO_291854,OK
