symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
ZN,沪锌,zn2609,,2026-08-13,25935.000,25935.000,25530.000,25550.0,-0.5062305295950198,-130.0,110822,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_ONLY,25550.0,,OK
BR,合成橡胶,brm,,2026-08-13,13385.0,13635.0,13320.0,13540.0,2.2272556,295.0,111265.0,7491323400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,13540.0,JO_336117,OK
CY,棉纱,CYm,,2026-08-13,22940.0,22940.0,22570.0,22635.0,-0.5492091,-125.0,15339.0,349192320.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,22635.0,JO_166132,OK
UR,尿素,URm,,2026-08-13,1680.0,1685.0,1660.0,1678.0,-0.8274232,-14.0,128329.0,214566080.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1678.0,JO_233760,OK
RR,粳米,rrm,,2026-08-13,3623.0,3630.0,3623.0,3627.0,0.08278146,3.0,324.0,11747600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3627.0,JO_233690,OK
CU,沪铜,cu2609,,2026-08-13,108610.000,108740.000,107400.000,107410.0,-0.70259776278081,-760.0,90642,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_ONLY,107410.0,,OK
AG,沪银,agm,,2026-08-13,16250.0,16340.0,15786.0,15823.0,-0.6280223,-100.0,784877.0,188879782000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15823.0,JO_165757,OK
AO,氧化铝,aom,,2026-08-13,2717.0,2719.0,2666.0,2680.0,-1.2891345,-35.0,180221.0,9678788600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,2687.0,JO_335884,OK
M,豆粕,mm,,2026-08-13,3137.0,3175.0,3129.0,3152.0,0.67071223,21.0,1028363.0,32438868000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,3110.0,JO_165938,OK
AL,沪铝,al2609,,2026-08-13,24300.000,24335.000,24055.000,24090.0,-1.0474430067775709,-255.0,154549,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_ONLY,24090.0,,OK
SH,烧碱,SHm,,2026-08-13,1895.0,1900.0,1875.0,1895.0,-0.10542963,-2.0,204063.0,385679072.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1895.0,JO_336611,OK
PS,多晶硅,psm,,2026-08-13,37940.0,38555.0,37730.0,38210.0,1.1114051,420.0,128126.0,14652433400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,38210.0,JO_344228,OK
PX,对二甲苯,PXm,,2026-08-13,7964.0,8066.0,7866.0,7996.0,1.0361384,82.0,254854.0,2028128130.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7996.0,JO_336625,OK
OI,菜油,OIm,,2026-08-13,10118.0,10230.0,10112.0,10223.0,1.0577303,107.0,158329.0,1612422530.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,10223.0,JO_166042,OK
CF,棉花,CFm,,2026-08-13,16305.0,16310.0,16125.0,16180.0,-0.4920049,-80.0,201396.0,3267650050.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,16180.0,JO_166016,OK
NR,20号胶,nrm,,2026-08-13,14915.0,14955.0,14790.0,14870.0,-0.40187544,-60.0,45129.0,6710093300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,14870.0,JO_233734,OK
TA,PTA,TAm,,2026-08-13,5754.0,5836.0,5672.0,5746.0,0.52484256,30.0,592010.0,3402873600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5746.0,JO_166029,OK
PB,沪铅,pbm,,2026-08-13,15975.0,16015.0,15910.0,15925.0,0.31496063,50.0,49406.0,3945048830.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15925.0,JO_165616,OK
LU,低硫油,lum,,2026-08-13,4676.0,4682.0,4606.0,4655.0,-0.23574796,-11.0,72879.0,3386503170.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4815.0,JO_291828,OK
P,棕榈油,pm,,2026-08-13,9678.0,9748.0,9658.0,9735.0,0.40222773,39.0,423451.0,41072304000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,9406.0,JO_165964,OK
CJ,红枣,CJm,,2026-08-13,8300.0,8305.0,8225.0,8240.0,-1.021021,-85.0,87147.0,719834240.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,7735.0,JO_233747,OK
BC,国际铜,bcm,,2026-08-13,96960.0,97130.0,95570.0,95620.0,-0.798838,-770.0,9198.0,4420370400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,95620.0,JO_291808,OK
Y,豆油,ym,,2026-08-13,8442.0,8495.0,8424.0,8485.0,0.4974535,42.0,249282.0,21074090000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8485.0,JO_165951,OK
PL,丙烯,PLm,,2026-08-13,7362.0,7456.0,7335.0,7449.0,1.4021237,103.0,43504.0,321407552.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7449.0,JO_347231,OK
L,塑料,lm,,2026-08-13,7809.0,7913.0,7758.0,7879.0,1.4811952,115.0,306640.0,12005098500.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7879.0,JO_165809,OK
OP,双胶纸,opm,,2026-08-13,3886.0,3928.0,3868.0,3926.0,1.4470284,56.0,5617.0,874267900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3926.0,JO_347500,OK
AP,苹果,APm,,2026-08-13,7813.0,7885.0,7787.0,7873.0,0.9358974,73.0,71539.0,560865790.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7873.0,JO_166249,OK
