date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,turnover_rate
2025-10-22,2581.0,2596.0,2600.0,2556.0,3819.0,98490160.0,1.72,1.41,36.0,0.0
2025-10-23,2596.0,2640.0,2649.0,2594.0,4201.0,110397920.0,2.13,2.4,62.0,0.0
2025-10-24,2651.0,2663.0,2670.0,2650.0,5572.0,148218910.0,0.76,1.37,36.0,0.0
2025-10-27,2669.0,2683.0,2690.0,2668.0,5930.0,158899080.0,0.83,0.86,23.0,0.0
2025-10-28,2680.0,2675.0,2689.0,2671.0,2616.0,70103630.0,0.67,-0.15,-4.0,0.0
2025-10-29,2659.0,2672.0,2673.0,2653.0,1758.0,46853000.0,0.75,-0.26,-7.0,0.0
2025-10-30,2670.0,2657.0,2678.0,2650.0,2499.0,66525170.0,1.05,-0.3,-8.0,0.0
2025-10-31,2655.0,2653.0,2663.0,2651.0,1345.0,35721650.0,0.45,-0.34,-9.0,0.0
2025-11-03,2661.0,2683.0,2686.0,2659.0,2594.0,69404660.0,1.02,1.05,28.0,0.0
2025-11-04,2672.0,2671.0,2682.0,2664.0,1730.0,46281660.0,0.67,-0.15,-4.0,0.0
2025-11-05,2660.0,2665.0,2669.0,2641.0,2122.0,56325510.0,1.05,-0.37,-10.0,0.0
2025-11-06,2657.0,2659.0,2664.0,2640.0,2218.0,58787880.0,0.9,0.19,5.0,0.0
2025-11-07,2663.0,2653.0,2663.0,2629.0,6278.0,166064040.0,1.28,0.11,3.0,0.0
2025-11-10,2650.0,2652.0,2652.0,2631.0,4059.0,107167890.0,0.79,0.26,7.0,0.0
2025-11-11,2646.0,2637.0,2652.0,2631.0,2668.0,70473760.0,0.8,-0.11,-3.0,0.0
2025-11-12,2648.0,2649.0,2666.0,2644.0,2651.0,70357990.0,0.83,0.3,8.0,0.0
2025-11-13,2642.0,2586.0,2643.0,2573.0,8677.0,225447470.0,2.64,-2.56,-68.0,0.0
2025-11-14,2596.0,2611.0,2624.0,2590.0,4683.0,122128730.0,1.31,0.5,13.0,0.0
2025-11-17,2615.0,2602.0,2615.0,2593.0,3310.0,86148400.0,0.84,-0.19,-5.0,0.0
2025-11-18,2615.0,2579.0,2619.0,2572.0,4936.0,127929870.0,1.81,-0.88,-23.0,0.0
2025-11-19,2589.0,2578.0,2591.0,2567.0,5637.0,145412050.0,0.93,-0.5,-13.0,0.0
2025-11-20,2555.0,2541.0,2555.0,2509.0,11203.0,283536992.0,1.78,-1.47,-38.0,0.0
2025-11-21,2555.0,2513.0,2562.0,2511.0,9739.0,246692570.0,2.02,-0.67,-17.0,0.0
2025-11-24,2516.0,2520.0,2522.0,2505.0,7248.0,182127640.0,0.67,-0.51,-13.0,0.0
2025-11-25,2520.0,2516.0,2531.0,2510.0,6995.0,176250520.0,0.84,0.16,4.0,0.0
2025-11-26,2498.0,2494.0,2498.0,2477.0,7655.0,190475340.0,0.83,-0.99,-25.0,0.0
2025-11-27,2489.0,2488.0,2490.0,2473.0,6893.0,171120980.0,0.68,0.0,0.0,0.0
2025-11-28,2497.0,2525.0,2529.0,2491.0,4673.0,117216800.0,1.53,1.73,43.0,0.0
2025-12-01,2522.0,2527.0,2532.0,2492.0,4904.0,123107690.0,1.59,0.76,19.0,0.0
2025-12-02,2517.0,2504.0,2517.0,2500.0,5125.0,128440110.0,0.68,-0.24,-6.0,0.0
2025-12-03,2499.0,2468.0,2506.0,2448.0,15577.0,385088944.0,2.31,-1.52,-38.0,0.0
2025-12-04,2478.0,2476.0,2482.0,2465.0,7033.0,173928850.0,0.69,0.16,4.0,0.0
2025-12-05,2476.0,2490.0,2504.0,2476.0,6726.0,167644440.0,1.13,0.69,17.0,0.0
2025-12-08,2490.0,2534.0,2538.0,2483.0,7544.0,189500220.0,2.21,1.69,42.0,0.0
2025-12-09,2511.0,2464.0,2511.0,2450.0,14046.0,348090464.0,2.43,-1.87,-47.0,0.0
2025-12-10,2469.0,2461.0,2471.0,2453.0,4371.0,107598820.0,0.73,-0.69,-17.0,0.0
2025-12-11,2465.0,2425.0,2465.0,2412.0,11648.0,284127344.0,2.15,-1.46,-36.0,0.0
2025-12-12,2415.0,2413.0,2428.0,2398.0,7960.0,191884920.0,1.23,-1.07,-26.0,0.0
2025-12-15,2404.0,2445.0,2447.0,2400.0,8577.0,208380060.0,1.95,1.45,35.0,0.0
2025-12-16,2428.0,2400.0,2431.0,2386.0,10126.0,243139200.0,1.85,-1.19,-29.0,0.0
2025-12-17,2384.0,2412.0,2417.0,2373.0,9945.0,238039770.0,1.83,0.46,11.0,0.0
2025-12-18,2415.0,2431.0,2444.0,2411.0,12201.0,296105408.0,1.38,1.59,38.0,0.0
2025-12-19,2424.0,2382.0,2430.0,2380.0,11291.0,271039344.0,2.06,-1.81,-44.0,0.0
2025-12-22,2397.0,2440.0,2441.0,2394.0,15261.0,369794096.0,1.96,1.67,40.0,0.0
2025-12-23,2465.0,2463.0,2471.0,2453.0,10407.0,256153870.0,0.74,1.65,40.0,0.0
2025-12-24,2469.0,2468.0,2470.0,2451.0,14850.0,365577552.0,0.77,0.28,7.0,0.0
