report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260821,2026-08-21,A,豆一,a2611,114,,5022,,,,31065759960,,-2.1053,-108.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AD,铝合金,ad2610,113,,23060,,,,2438611750,,0.5012,115.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AG,沪银,ag2610,113,,16771,,,,302539918665,,2.506,410.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AL,沪铝,al2610,113,,23710,,,,34859960975,,0.4874,115.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AO,氧化铝,ao2610,113,,2698,,,,17491029040,,1.3143,35.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AP,苹果,ap2610,115,,7666,,,,12314973690,,-1.1476,-89.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,AU,沪金,au2610,113,,987.44,,,,422401002220,,1.4903,14.5,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,B,豆二,b2611,114,,4023,,,,13986774520,,-0.9357,-38.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,,BB,胶合板2611,bb2611,114,,,,,,,,,,NO_REPORT_DATE_KLINE,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-22T00:16:22+08:00
20260821,2026-08-21,BC,国际铜,bc2609,142,,96020,,,,4546601400,,0.6816,650.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,BR,合成橡胶,br2610,113,,14625,,,,19255369825,,1.1061,160.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,BU,沥青,bu2610,113,,4508,,,,34979703670,,0.5128,23.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,BZ,纯苯,bz2610,114,,7638,,,,8758437540,,0.7652,58.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,C,玉米,c2611,114,,2264,,,,18446645170,,0.0442,1.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,CF,棉花,cf2701,115,,17065,,,,40200352100,,0.1761,30.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,CJ,红枣,cj2701,115,,8145,,,,8850104025,,-0.7313,-60.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,CS,淀粉,cs2611,114,,2574,,,,5277534450,,0.2727,7.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,CU,沪铜,cu2610,113,,107520,,,,90739859600,,0.2985,320.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,CY,棉纱,cy2611,115,,23150,,,,2042891500,,0.6522,150.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,EB,苯乙烯,eb2610,114,,8768,,,,36619452380,,0.7469,65.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,EC,集运欧线,ec2610,142,,1957,,,,4528164425,,12.4713,217.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,EG,乙二醇,eg2610,114,,5202,,,,60149948900,,-2.2548,-120.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,FB,纤维板,fb2611,114,,1280,,,,26519565,,0.5894,7.5,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,FG,玻璃,fg2701,115,,907,,,,44178072880,,-1.0905,-10.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,FU,燃料油,fu2611,113,,3845,,,,42190722750,,1.7465,66.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,HC,热卷,hc2610,113,,3295,,,,16023169630,,0.1215,4.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,I,铁矿石,i2701,114,,707.5,,,,20158245150,,0.0707,0.5,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,IC,500中证,IC2609,220,,7762,,,,238751839992,,0.0129,1.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,IF,300沪深,IF2609,220,,4576,,,,155190761439,,0.4831,22.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,IH,50上证,IH2609,220,,2861,,,,41635567266,,0.077,2.199999999999818,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,IM,1000中证,IM2609,220,,7527,,,,387390151716,,0.1437,10.800000000000182,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,J,焦炭,j2701,114,,2119.5,,,,15373233200,,2.2678,47.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,JD,鸡蛋,jd2610,114,,3834,,,,33821426930,,-1.1856,-46.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,JM,焦煤,jm2701,114,,1581.5,,,,153809099970,,-0.6283,-10.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,,JR,粳稻701,JR701,115,,,,,,,,,,NO_REPORT_DATE_KLINE,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-22T00:16:22+08:00
20260821,2026-08-21,L,塑料,l2701,114,,7864,,,,21995607590,,0.8981,70.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,LC,碳酸锂,lc2701,225,,158680,,,,55379870220,,4.285,6520.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
20260821,2026-08-21,LG,原木,lg2611,114,,827,,,,539919180,,0.486,4.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-22T00:16:22+08:00
