report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260720,2026-07-20,A,豆一2609,a2609,114,4688,4700,4705,4669,167857,7872044430,0.77,0.13,6,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AD,铸造铝2609,ad2609,113,22945,22860,23260,22810,8119,1869774450,1.95,-0.70,-160,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AG,沪银2610,ag2610,113,13480,13753,13986,13386,646870,132796249710,4.42,1.22,166,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AL,沪铝2609,al2609,113,23170,23010,23470,22995,240795,27946662575,2.04,-0.95,-220,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AO,氧化铝2609,ao2609,113,2650,2710,2746,2650,449231,24319662480,3.59,1.31,35,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AP,苹果610,AP610,115,7480,7430,7498,7401,71263,5301967200,1.29,-1.39,-105,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,AU,沪金2608,au2608,113,866.70,874.24,879.50,865.70,192507,168279143060.00,1.58,0.27,2.34,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,B,豆二2609,b2609,114,3799,3858,3863,3794,194778,7447398090,1.82,1.77,67,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,BB,胶合板2609,bb2609,114,148.00,147.95,148.00,147.80,6,443725.00,0.13,-0.27,-0.40,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,BC,国际铜2608,bc2608,142,91520,92280,92650,91510,6521,3006637700,1.24,0.10,90,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,BR,丁二烯胶2609,br2609,113,13620,13745,13980,13590,234880,16170096625,2.86,0.73,100,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,BU,沥青2609,bu2609,113,4148,4291,4314,4137,557122,23621987580,4.32,4.74,194,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,BZ,纯苯2608,bz2608,114,7577,8030,8051,7504,25572,5957179770,7.30,7.12,534,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,C,玉米2609,c2609,114,2285,2274,2292,2269,606592,13832375540,1.00,-0.79,-18,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,CF,棉花609,CF609,115,15780,15925,16145,15750,459011,36640553075,2.49,0.47,75,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,CJ,红枣609,CJ609,115,7925,7890,7940,7835,91236,3603822000,1.31,-1.19,-95,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,CS,淀粉2609,cs2609,114,2665,2653,2670,2647,114623,3046231870,0.86,-0.49,-13,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,CU,沪铜2609,cu2609,113,103100,103790,104200,103000,79025,40998817400,1.16,0.07,70,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,CY,棉纱609,CY609,115,22235,22315,22610,22220,13397,1499459225,1.75,0.04,10,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,EB,苯乙烯2608,eb2608,114,8667,9041,9095,8642,496437,21969245570,5.24,4.63,400,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,EC,欧线集运2608,ec2608,142,2730.0,2875.5,2902.5,2730.0,21113,2969419900.0,6.53,8.92,235.5,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,EG,乙二醇2609,eg2609,114,4630,4785,4883,4626,531888,25309108300,5.54,3.15,146,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,FB,纤维板2609,fb2609,114,1315.5,1310.5,1319.5,1309.0,1834,24088280.0,0.80,-0.49,-6.5,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
20260720,2026-07-20,FG,玻璃609,FG609,115,902,890,908,889,1624952,29249136000,2.07,-2.94,-27,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-20T17:41:38+08:00
