report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260715,2026-07-15,A,豆一2609,a2609,114,4720,4701,4734,4695,144155,6793307392,0.83,-0.40,-19,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AD,铸造铝2609,ad2609,113,23100,22970,23100,22915,4791,1100684256,0.81,0.00,0,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AG,沪银2608,ag2608,113,14430,14241,14566,14172,454923,98199633920,2.79,0.99,139,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AL,沪铝2608,al2608,113,23350,23180,23380,23140,118735,13789981440,1.03,-0.13,-30,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AO,氧化铝2609,ao2609,113,2698,2706,2718,2690,206853,11199161088,1.04,0.82,22,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AP,苹果610,AP610,115,7543,7531,7565,7486,71765,5396010350,1.04,-0.44,-33,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,AU,沪金2608,au2608,113,890.00,880.10,894.90,877.14,195411,173361332224.00,2.02,0.23,2.04,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,B,豆二2609,b2609,114,3780,3799,3811,3772,110349,4185417136,1.03,0.34,13,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,BB,胶合板2609,bb2609,114,149.30,148.35,149.30,146.15,10,741900.00,2.13,0.17,0.25,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,BC,国际铜2608,bc2608,142,93050,92520,93320,92370,6642,3086961504,1.03,0.22,200,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,BR,丁二烯胶2609,br2609,113,13445,13880,13925,13345,232722,15812796416,4.37,4.60,610,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
20260715,2026-07-15,BU,沥青2609,bu2609,113,4062,4083,4097,4055,491228,20036070656,1.05,2.43,97,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-16T00:02:42+08:00
