date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2025-10-27,1380.5,1397.0,1399.0,1365.0,2990.0,0.0,0.0,1.0122921185827911,14.0
2025-10-28,1394.0,1382.5,1404.0,1380.5,3033.0,0.0,0.0,-1.0379384395132427,-14.5
2025-10-29,1380.0,1452.0,1452.5,1379.5,5029.0,0.0,0.0,5.0271247739602165,69.5
2025-10-30,1444.0,1428.5,1455.0,1421.0,4862.0,0.0,0.0,-1.618457300275482,-23.5
2025-10-31,1437.0,1420.0,1444.5,1406.0,5013.0,0.0,0.0,-0.5950297514875744,-8.5
2025-11-03,1425.0,1411.5,1427.0,1398.5,4808.0,0.0,0.0,-0.5985915492957746,-8.5
2025-11-04,1415.0,1374.0,1420.0,1369.5,4467.0,0.0,0.0,-2.6567481402763016,-37.5
2025-11-05,1379.5,1399.0,1407.0,1370.5,3938.0,0.0,0.0,1.8195050946142648,25.0
2025-11-06,1392.0,1400.5,1417.0,1390.5,6809.0,0.0,0.0,0.10721944245889921,1.5
2025-11-07,1400.0,1369.5,1405.0,1357.0,8703.0,0.0,0.0,-2.2134951802927527,-31.0
2025-11-10,1370.0,1359.0,1378.0,1333.5,7820.0,0.0,0.0,-0.7667031763417306,-10.5
2025-11-11,1362.5,1341.0,1379.0,1340.5,8086.0,0.0,0.0,-1.3245033112582782,-18.0
2025-11-12,1340.0,1352.0,1357.5,1337.0,3673.0,0.0,0.0,0.8202833706189411,11.0
2025-11-13,1358.0,1326.5,1358.0,1315.0,5130.0,0.0,0.0,-1.886094674556213,-25.5
2025-11-14,1329.5,1322.0,1335.0,1308.0,4562.0,0.0,0.0,-0.3392385978137957,-4.5
2025-11-17,1324.5,1346.0,1354.5,1321.5,5824.0,0.0,0.0,1.8154311649016641,24.0
2025-11-18,1344.5,1306.0,1344.5,1300.0,6759.0,0.0,0.0,-2.9717682020802374,-40.0
2025-11-19,1306.0,1278.0,1310.0,1274.0,5704.0,0.0,0.0,-2.1439509954058193,-28.0
2025-11-20,1278.0,1250.0,1283.0,1220.0,10992.0,0.0,0.0,-2.190923317683881,-28.0
2025-11-21,1250.0,1255.5,1272.5,1247.5,8581.0,0.0,0.0,0.44,5.5
2025-11-24,1264.5,1242.5,1264.5,1222.5,13440.0,0.0,0.0,-1.0354440461967345,-13.0
2025-11-25,1245.0,1252.0,1271.0,1239.0,7494.0,0.0,0.0,0.7645875251509054,9.5
2025-11-26,1249.0,1243.5,1252.0,1216.0,9770.0,0.0,0.0,-0.6789137380191693,-8.5
2025-11-27,1225.0,1232.5,1248.0,1222.0,5332.0,0.0,0.0,-0.8845999195818254,-11.0
2025-11-28,1222.0,1221.0,1232.5,1211.0,8605.0,0.0,0.0,-0.9330628803245435,-11.5
2025-12-01,1216.0,1245.0,1253.5,1207.0,12174.0,0.0,0.0,1.9656019656019657,24.0
2025-12-02,1239.0,1244.5,1250.0,1236.0,6863.0,0.0,0.0,-0.040160642570281124,-0.5
2025-12-03,1243.0,1233.0,1249.0,1219.0,8968.0,0.0,0.0,-0.9240658899156288,-11.5
2025-12-04,1233.0,1249.0,1253.5,1216.5,8624.0,0.0,0.0,1.2976480129764802,16.0
2025-12-05,1245.0,1204.5,1257.0,1203.0,10991.0,0.0,0.0,-3.5628502802241795,-44.5
2025-12-08,1208.0,1161.5,1208.0,1151.5,16980.0,0.0,0.0,-3.56994603569946,-43.0
2025-12-09,1165.0,1161.5,1166.0,1143.0,12800.0,0.0,0.0,0.0,0.0
2025-12-10,1165.0,1148.5,1174.0,1144.5,14470.0,0.0,0.0,-1.1192423590185105,-13.0
2025-12-11,1148.0,1112.0,1166.5,1107.0,20826.0,0.0,0.0,-3.1780583369612536,-36.5
2025-12-12,1112.0,1090.5,1117.0,1083.5,23263.0,0.0,0.0,-1.9334532374100721,-21.5
2025-12-15,1081.5,1139.0,1151.0,1081.5,32920.0,0.0,0.0,4.447501146263182,48.5
2025-12-16,1135.0,1144.0,1154.0,1116.0,21026.0,0.0,0.0,0.4389815627743635,5.0
2025-12-17,1147.5,1133.0,1151.5,1120.5,17872.0,0.0,0.0,-0.9615384615384616,-11.0
2025-12-18,1132.0,1200.0,1208.0,1128.5,37724.0,0.0,0.0,5.913503971756398,67.0
2025-12-19,1196.0,1189.5,1205.5,1172.5,27588.0,0.0,0.0,-0.8750000000000001,-10.5
2025-12-22,1187.0,1192.0,1203.5,1167.5,26302.0,0.0,0.0,0.2101723413198823,2.5
2025-12-23,1196.0,1203.5,1223.0,1181.0,29356.0,0.0,0.0,0.964765100671141,11.5
2025-12-24,1199.5,1212.0,1222.0,1185.0,18965.0,0.0,0.0,0.7062733693394266,8.5
2025-12-25,1207.0,1201.5,1231.5,1189.0,16586.0,0.0,0.0,-0.8663366336633664,-10.5
2025-12-26,1208.0,1195.5,1208.0,1149.0,43787.0,0.0,0.0,-0.4993757802746567,-6.0
2025-12-29,1194.5,1170.0,1206.5,1164.0,37181.0,0.0,0.0,-2.132998745294856,-25.5
2025-12-30,1166.5,1200.0,1209.0,1166.5,38283.0,0.0,0.0,2.564102564102564,30.0
2025-12-31,1205.0,1187.0,1211.5,1178.0,36177.0,0.0,0.0,-1.0833333333333335,-13.0
2026-01-05,1190.0,1156.0,1198.5,1152.0,34210.0,0.0,0.0,-2.611625947767481,-31.0
2026-01-06,1152.5,1173.0,1175.0,1140.0,37810.0,0.0,0.0,1.4705882352941175,17.0
2026-01-07,1178.0,1246.5,1246.5,1170.5,78662.0,0.0,0.0,6.265984654731457,73.5
2026-01-08,1265.0,1261.5,1308.5,1241.5,137888.0,0.0,0.0,1.203369434416366,15.0
2026-01-09,1271.0,1269.0,1282.0,1235.0,82160.0,0.0,0.0,0.5945303210463734,7.5
2026-01-12,1290.0,1310.5,1318.5,1277.5,70046.0,0.0,0.0,3.2702915681639086,41.5
2026-01-13,1309.5,1268.0,1314.0,1264.5,65027.0,0.0,0.0,-3.2430370087752762,-42.5
2026-01-14,1260.0,1275.5,1299.5,1260.0,50929.0,0.0,0.0,0.5914826498422713,7.5
2026-01-15,1280.0,1266.0,1283.5,1247.0,39863.0,0.0,0.0,-0.7448059584476676,-9.5
2026-01-16,1260.0,1253.0,1282.0,1243.5,46772.0,0.0,0.0,-1.0268562401263823,-13.0
2026-01-19,1241.0,1254.0,1278.0,1241.0,41450.0,0.0,0.0,0.07980845969672785,1.0
2026-01-20,1260.5,1203.5,1260.5,1203.0,53733.0,0.0,0.0,-4.027113237639553,-50.5
2026-01-21,1208.0,1203.0,1208.0,1181.0,43683.0,0.0,0.0,-0.04154549231408392,-0.5
2026-01-22,1202.5,1203.0,1209.5,1186.5,28258.0,0.0,0.0,0.0,0.0
2026-01-23,1195.0,1235.5,1248.0,1195.0,62032.0,0.0,0.0,2.7015793848711556,32.5
2026-01-26,1239.0,1237.5,1245.5,1217.5,42658.0,0.0,0.0,0.16187778227438285,2.0
2026-01-27,1238.0,1195.0,1239.0,1189.0,41697.0,0.0,0.0,-3.4343434343434343,-42.5
2026-01-28,1195.0,1214.5,1217.0,1186.0,37874.0,0.0,0.0,1.6317991631799162,19.5
2026-01-29,1210.0,1242.5,1243.0,1201.5,39447.0,0.0,0.0,2.3054755043227666,28.0
2026-01-30,1241.0,1232.5,1283.0,1214.0,68644.0,0.0,0.0,-0.8048289738430584,-10.0
2026-02-02,1230.0,1226.0,1273.5,1219.0,77550.0,0.0,0.0,-0.5273833671399595,-6.5
2026-02-03,1233.0,1245.5,1269.0,1221.5,65193.0,0.0,0.0,1.5905383360522025,19.5
2026-02-04,1253.5,1281.5,1310.5,1238.5,93498.0,0.0,0.0,2.890405459654757,36.0
2026-02-05,1272.5,1248.0,1281.0,1238.5,59968.0,0.0,0.0,-2.614124073351541,-33.5
2026-02-06,1240.0,1217.5,1245.0,1214.0,47018.0,0.0,0.0,-2.4439102564102564,-30.5
2026-02-09,1225.5,1222.5,1227.0,1202.5,34342.0,0.0,0.0,0.41067761806981523,5.0
2026-02-10,1223.5,1196.5,1224.0,1195.5,32661.0,0.0,0.0,-2.12678936605317,-26.0
2026-02-11,1200.0,1203.5,1214.5,1193.0,23124.0,0.0,0.0,0.5850396991224405,7.0
2026-02-12,1204.0,1200.0,1212.5,1191.0,29614.0,0.0,0.0,-0.29081844619858743,-3.5
2026-02-13,1195.0,1201.5,1210.0,1193.5,21672.0,0.0,0.0,0.125,1.5
2026-02-24,1200.0,1184.5,1215.0,1165.5,39587.0,0.0,0.0,-1.4148980441115273,-17.0
2026-02-25,1188.5,1210.0,1217.0,1183.0,41105.0,0.0,0.0,2.152807091599831,25.5
2026-02-26,1212.5,1183.5,1212.5,1174.0,46555.0,0.0,0.0,-2.190082644628099,-26.5
2026-02-27,1184.0,1189.0,1194.0,1166.0,48212.0,0.0,0.0,0.4647232784114913,5.5
2026-03-02,1193.0,1194.5,1196.5,1163.5,64478.0,0.0,0.0,0.4625735912531539,5.5
2026-03-03,1185.0,1222.0,1223.5,1176.5,99633.0,0.0,0.0,2.3022185014650485,27.5
2026-03-04,1225.0,1198.5,1227.5,1188.0,92851.0,0.0,0.0,-1.9230769230769231,-23.5
2026-03-05,1194.0,1200.0,1213.5,1188.0,82388.0,0.0,0.0,0.1251564455569462,1.5
2026-03-06,1200.0,1216.5,1220.0,1190.0,62760.0,0.0,0.0,1.375,16.5
2026-03-09,1222.0,1251.5,1300.0,1222.0,181880.0,0.0,0.0,2.877106452938759,35.0
2026-03-10,1245.0,1218.5,1257.5,1203.0,94801.0,0.0,0.0,-2.6368357970435476,-33.0
2026-03-11,1218.0,1247.5,1248.5,1214.0,63196.0,0.0,0.0,2.379975379565039,29.0
2026-03-12,1247.5,1254.5,1286.0,1243.0,108346.0,0.0,0.0,0.561122244488978,7.0
2026-03-13,1268.0,1276.5,1295.0,1258.5,108112.0,0.0,0.0,1.753686727779992,22.0
2026-03-16,1275.0,1280.5,1302.0,1254.5,109235.0,0.0,0.0,0.3133568350959655,4.0
2026-03-17,1275.0,1282.0,1287.0,1258.0,83738.0,0.0,0.0,0.11714174150722373,1.5
2026-03-18,1282.0,1260.5,1298.0,1254.5,102945.0,0.0,0.0,-1.6770670826833072,-21.5
2026-03-19,1270.0,1272.0,1293.0,1258.0,112270.0,0.0,0.0,0.9123363744545815,11.5
2026-03-20,1267.0,1287.0,1292.5,1261.0,107852.0,0.0,0.0,1.179245283018868,15.0
2026-03-23,1290.0,1378.5,1378.5,1286.5,288827.0,0.0,0.0,7.109557109557109,91.5
2026-03-24,1335.0,1371.5,1414.0,1330.0,339015.0,0.0,0.0,-0.5077983315197679,-7.0
2026-03-25,1375.0,1377.5,1398.0,1340.5,253556.0,0.0,0.0,0.43747721472839957,6.0
