symbol,contract,broker,long_pos,long_chg,short_pos,short_chg,net_pos,flow_score,add_long,reduce_long,add_short,reduce_short
V,v2701,国联期货,12284,23,0,0,12284,23,23,0,0,0
V,v2701,广发期货,11755,2183,11447,1531,308,652,2183,0,1531,0
V,v2701,南华期货,11701,182,0,0,11701,182,182,0,0,0
V,v2701,高盛期货,0,0,70353,11494,-70353,-11494,0,0,11494,0
V,v2701,中金财富,0,0,45972,6202,-45972,-6202,0,0,6202,0
V,v2701,瑞达期货,0,0,23925,3644,-23925,-3644,0,0,3644,0
V,v2701,瑞银期货,0,0,23763,1232,-23763,-1232,0,0,1232,0
V,v2701,中辉期货,0,0,19665,1961,-19665,-1961,0,0,1961,0
V,v2701,中信建投,0,0,15664,422,-15664,-422,0,0,422,0
V,v2701,上海中期,0,0,15512,-256,-15512,256,0,0,0,256
V,v2701,海通期货,0,0,11611,1817,-11611,-1817,0,0,1817,0
V,v2701,光大期货,0,0,9862,595,-9862,-595,0,0,595,0
V,v2701,摩根大通,0,0,8837,523,-8837,-523,0,0,523,0
PL,pl2611,中信期货,4484,43,4338,90,146,-47,43,0,90,0
PL,pl2611,国投安信,2133,34,1759,-2,374,36,34,0,0,2
PL,pl2611,广发期货,2029,30,1994,59,35,-29,30,0,59,0
PL,pl2611,申银万国,1793,8,2481,146,-688,-138,8,0,146,0
PL,pl2611,中信建投,1542,15,1183,52,359,-37,15,0,52,0
PL,pl2611,五矿期货,1525,-3,1513,-7,12,4,0,3,0,7
PL,pl2611,浙商期货,1453,3,1058,14,395,-11,3,0,14,0
PL,pl2611,国泰君安,1199,90,1827,55,-628,35,90,0,55,0
PL,pl2611,华泰期货,1143,-199,1182,-192,-39,-7,0,199,0,192
PL,pl2611,东证期货,1019,257,0,0,1019,257,257,0,0,0
PL,pl2611,弘业期货,1010,-3,1060,4,-50,-7,0,3,4,0
PL,pl2611,东吴期货,909,35,872,-8,37,43,35,0,0,8
PL,pl2611,南华期货,906,-22,1182,43,-276,-65,0,22,43,0
PL,pl2611,长江期货,551,1,550,8,1,-7,1,0,8,0
PL,pl2611,国联期货,404,-14,0,0,404,-14,0,14,0,0
PL,pl2611,海证期货,306,140,0,0,306,140,140,0,0,0
PL,pl2611,银河期货,303,36,622,49,-319,-13,36,0,49,0
PL,pl2611,国信期货,274,19,0,0,274,19,19,0,0,0
PL,pl2611,中金财富,226,-8,0,0,226,-8,0,8,0,0
PL,pl2611,中辉期货,195,27,0,0,195,27,27,0,0,0
PL,pl2611,建信期货,0,0,461,81,-461,-81,0,0,81,0
PL,pl2611,创元期货,0,0,312,-5,-312,5,0,0,0,5
PL,pl2611,新湖期货,0,0,307,-42,-307,42,0,0,0,42
PL,pl2611,民生期货,0,0,291,70,-291,-70,0,0,70,0
PL,pl2611,港信期货,0,0,251,1,-251,-1,0,0,1,0
PL,pl2611,一德期货,0,0,219,14,-219,-14,0,0,14,0
SS,ss2610,国泰君安,10436,448,8665,556,1771,-108,448,0,556,0
SS,ss2610,东证期货,9547,158,10326,17,-779,141,158,0,17,0
SS,ss2610,中信期货,9355,97,16939,2205,-7584,-2108,97,0,2205,0
SS,ss2610,华泰期货,8294,1919,6920,-171,1374,2090,1919,0,0,171
SS,ss2610,银河期货,4371,-516,3967,73,404,-589,0,516,73,0
SS,ss2610,国投安信,4267,2592,0,0,4267,2592,2592,0,0,0
SS,ss2610,国联期货,4076,591,1707,28,2369,563,591,0,28,0
SS,ss2610,广发期货,3856,368,3635,263,221,105,368,0,263,0
SS,ss2610,平安期货,3447,279,1548,433,1899,-154,279,0,433,0
SS,ss2610,浙商期货,3337,84,1926,-167,1411,251,84,0,0,167
SS,ss2610,永安期货,3119,-394,0,0,3119,-394,0,394,0,0
SS,ss2610,物产中大,2596,209,0,0,2596,209,209,0,0,0
SS,ss2610,东方财富,2517,541,0,0,2517,541,541,0,0,0
SS,ss2610,中泰期货,2326,904,0,0,2326,904,904,0,0,0
SS,ss2610,建信期货,2321,-53,2839,18,-518,-71,0,53,18,0
SS,ss2610,东吴期货,2053,-61,0,0,2053,-61,0,61,0,0
SS,ss2610,方正中期,1959,-480,1954,586,5,-1066,0,480,586,0
SS,ss2610,中信建投,1940,145,0,0,1940,145,145,0,0,0
SS,ss2610,海通期货,1873,517,0,0,1873,517,517,0,0,0
SS,ss2610,南华期货,1645,-52,0,0,1645,-52,0,52,0,0
SS,ss2610,中金财富,0,0,4363,2179,-4363,-2179,0,0,2179,0
SS,ss2610,高盛期货,0,0,3832,149,-3832,-149,0,0,149,0
SS,ss2610,中粮期货,0,0,2963,-1572,-2963,1572,0,0,0,1572
SS,ss2610,宏源期货,0,0,2518,316,-2518,-316,0,0,316,0
SS,ss2610,申银万国,0,0,2286,-748,-2286,748,0,0,0,748
SS,ss2610,招商期货,0,0,2236,192,-2236,-192,0,0,192,0
SS,ss2610,国信期货,0,0,1898,357,-1898,-357,0,0,357,0
SS,ss2610,瑞达期货,0,0,1753,364,-1753,-364,0,0,364,0
SS,ss2610,华闻期货,0,0,1736,156,-1736,-156,0,0,156,0
EG,eg2610,东证期货,30655,8266,15054,4025,15601,4241,8266,0,4025,0
EG,eg2610,国泰君安,30101,5320,46240,6164,-16139,-844,5320,0,6164,0
EG,eg2610,广发期货,16700,1413,15871,-20,829,1433,1413,0,0,20
EG,eg2610,永安期货,15786,4070,7287,345,8499,3725,4070,0,345,0
EG,eg2610,中信建投,12275,1028,17935,1767,-5660,-739,1028,0,1767,0
EG,eg2610,华泰期货,11660,-632,15173,1555,-3513,-2187,0,632,1555,0
EG,eg2610,中信期货,11339,3544,16015,6632,-4676,-3088,3544,0,6632,0
EG,eg2610,方正中期,10073,899,9187,821,886,78,899,0,821,0
EG,eg2610,海通期货,9937,1104,15757,2963,-5820,-1859,1104,0,2963,0
EG,eg2610,中泰期货,7271,504,8996,819,-1725,-315,504,0,819,0
EG,eg2610,东吴期货,7222,188,0,0,7222,188,188,0,0,0
EG,eg2610,锦泰期货,7034,28,7011,7,23,21,28,0,7,0
EG,eg2610,瑞银期货,5910,456,0,0,5910,456,456,0,0,0
EG,eg2610,银河期货,4122,891,4706,1261,-584,-370,891,0,1261,0
EG,eg2610,光大期货,3886,957,0,0,3886,957,957,0,0,0
EG,eg2610,渤海期货,3884,59,0,0,3884,59,59,0,0,0
EG,eg2610,瑞达期货,3425,2546,0,0,3425,2546,2546,0,0,0
EG,eg2610,正信期货,3296,2943,0,0,3296,2943,2943,0,0,0
EG,eg2610,国信期货,3269,633,4069,941,-800,-308,633,0,941,0
EG,eg2610,中金财富,3212,1669,0,0,3212,1669,1669,0,0,0
EG,eg2610,浙商期货,0,0,4664,63,-4664,-63,0,0,63,0
EG,eg2610,创元期货,0,0,4445,1245,-4445,-1245,0,0,1245,0
EG,eg2610,徽商期货,0,0,3464,566,-3464,-566,0,0,566,0
EG,eg2610,东方财富,0,0,3343,740,-3343,-740,0,0,740,0
EG,eg2610,紫金天风,0,0,3059,518,-3059,-518,0,0,518,0
EG,eg2610,海证期货,0,0,2922,382,-2922,-382,0,0,382,0
EG,eg2610,中财期货,0,0,2769,434,-2769,-434,0,0,434,0
LU,lu2610,中信期货,7701,-311,7448,73,253,-384,0,311,73,0
LU,lu2610,国泰君安,7681,48,10910,-311,-3229,359,48,0,0,311
LU,lu2610,东证期货,5304,144,7419,-443,-2115,587,144,0,0,443
LU,lu2610,平安期货,2960,-199,963,-19,1997,-180,0,199,0,19
LU,lu2610,中金财富,2560,278,0,0,2560,278,278,0,0,0
LU,lu2610,华泰期货,2538,324,1727,-86,811,410,324,0,0,86
LU,lu2610,银河期货,2136,45,3454,-300,-1318,345,45,0,0,300
LU,lu2610,摩根大通,2091,-117,0,0,2091,-117,0,117,0,0
LU,lu2610,国投安信,2049,45,1602,60,447,-15,45,0,60,0
LU,lu2610,中信建投,2024,-19,1182,-23,842,4,0,19,0,23
LU,lu2610,永安期货,2010,-4,7635,709,-5625,-713,0,4,709,0
LU,lu2610,广发期货,1940,373,0,0,1940,373,373,0,0,0
LU,lu2610,高盛期货,1707,-36,0,0,1707,-36,0,36,0,0
LU,lu2610,招商期货,1613,74,0,0,1613,74,74,0,0,0
LU,lu2610,中辉期货,1437,-56,0,0,1437,-56,0,56,0,0
LU,lu2610,创元期货,1418,53,0,0,1418,53,53,0,0,0
LU,lu2610,东航期货,1376,-26,0,0,1376,-26,0,26,0,0
LU,lu2610,国联期货,1356,-3,1953,-81,-597,78,0,3,0,81
LU,lu2610,海通期货,1210,-258,0,0,1210,-258,0,258,0,0
LU,lu2610,宏源期货,1110,139,789,-277,321,416,139,0,0,277
LU,lu2610,中银期货,0,0,7493,607,-7493,-607,0,0,607,0
LU,lu2610,南华期货,0,0,2607,106,-2607,-106,0,0,106,0
LU,lu2610,西部期货,0,0,2348,-153,-2348,153,0,0,0,153
LU,lu2610,盛达期货,0,0,1995,-8,-1995,8,0,0,0,8
LU,lu2610,浙商期货,0,0,1626,-23,-1626,23,0,0,0,23
LU,lu2610,瑞达期货,0,0,1542,287,-1542,-287,0,0,287,0
LU,lu2610,东方财富,0,0,1126,-28,-1126,28,0,0,0,28
LU,lu2610,大地期货,0,0,1126,7,-1126,-7,0,0,7,0
LU,lu2610,方正中期,0,0,1043,-75,-1043,75,0,0,0,75
OP,op2610,中信建投,2974,-6,2926,18,48,-24,0,6,18,0
OP,op2610,中信期货,2532,-129,2532,-2,0,-127,0,129,0,2
OP,op2610,国泰君安,2424,-30,2113,-55,311,25,0,30,0,55
OP,op2610,浙商期货,2265,-48,2688,-45,-423,-3,0,48,0,45
OP,op2610,上海中期,2210,2,2194,1,16,1,2,0,1,0
OP,op2610,国投安信,1961,-21,1899,-2,62,-19,0,21,0,2
OP,op2610,华西期货,1498,-18,1502,-6,-4,-12,0,18,0,6
OP,op2610,中泰期货,1215,-4,1206,-3,9,-1,0,4,0,3
OP,op2610,招商期货,751,10,745,1,6,9,10,0,1,0
OP,op2610,中融汇信,157,57,0,0,157,57,57,0,0,0
OP,op2610,中银期货,86,86,0,0,86,86,86,0,0,0
OP,op2610,物产中大,56,3,0,0,56,3,3,0,0,0
OP,op2610,东证期货,53,-47,310,-19,-257,-28,0,47,0,19
OP,op2610,宏源期货,53,3,0,0,53,3,3,0,0,0
OP,op2610,紫金天风,49,48,0,0,49,48,48,0,0,0
OP,op2610,国联期货,47,-1,0,0,47,-1,0,1,0,0
OP,op2610,徽商期货,35,-33,0,0,35,-33,0,33,0,0
OP,op2610,东方财富,33,23,0,0,33,23,23,0,0,0
OP,op2610,方正中期,32,2,0,0,32,2,2,0,0,0
OP,op2610,华金期货,27,1,0,0,27,1,1,0,0,0
OP,op2610,华泰期货,0,0,274,-2,-274,2,0,0,0,2
OP,op2610,永安期货,0,0,244,41,-244,-41,0,0,41,0
OP,op2610,银河期货,0,0,78,-2,-78,2,0,0,0,2
OP,op2610,国贸期货,0,0,62,50,-62,-50,0,0,50,0
OP,op2610,混沌天成,0,0,25,-5,-25,5,0,0,0,5
OP,op2610,大有期货,0,0,21,0,-21,0,0,0,0,0
OP,op2610,先融期货,0,0,18,0,-18,0,0,0,0,0
OP,op2610,海通期货,0,0,13,-21,-13,21,0,0,0,21
OP,op2610,兴业期货,0,0,9,-50,-9,50,0,0,0,50
OP,op2610,中财期货,0,0,7,1,-7,-1,0,0,1,0
BR,br2610,国泰君安,14453,-1063,12270,-1216,2183,153,0,1063,0,1216
BR,br2610,中信期货,10856,-526,7234,-2884,3622,2358,0,526,0,2884
BR,br2610,东吴期货,9883,100,10141,145,-258,-45,100,0,145,0
BR,br2610,东证期货,6969,-434,5981,-857,988,423,0,434,0,857
BR,br2610,中信建投,6240,-42,5649,21,591,-63,0,42,21,0
BR,br2610,浙商期货,5344,-39,4200,-921,1144,882,0,39,0,921
BR,br2610,永安期货,4597,-238,3106,41,1491,-279,0,238,41,0
BR,br2610,华泰期货,4484,-106,3304,-310,1180,204,0,106,0,310
BR,br2610,银河期货,2868,-166,6294,1069,-3426,-1235,0,166,1069,0
BR,br2610,南华期货,2514,-753,2945,-264,-431,-489,0,753,0,264
BR,br2610,海通期货,2215,-201,0,0,2215,-201,0,201,0,0
BR,br2610,广发期货,1946,358,1708,102,238,256,358,0,102,0
BR,br2610,国元期货,1900,-68,1633,-159,267,91,0,68,0,159
BR,br2610,瑞达期货,1900,124,0,0,1900,124,124,0,0,0
BR,br2610,中泰期货,1778,-102,2600,155,-822,-257,0,102,155,0
BR,br2610,中金财富,1732,182,0,0,1732,182,182,0,0,0
BR,br2610,海证期货,1281,145,0,0,1281,145,145,0,0,0
BR,br2610,长江期货,1240,-11,0,0,1240,-11,0,11,0,0
BR,br2610,宏源期货,1200,156,0,0,1200,156,156,0,0,0
BR,br2610,平安期货,1172,92,0,0,1172,92,92,0,0,0
BR,br2610,国投安信,0,0,4720,-58,-4720,58,0,0,0,58
BR,br2610,国海良时,0,0,2929,37,-2929,-37,0,0,37,0
BR,br2610,国贸期货,0,0,1920,510,-1920,-510,0,0,510,0
BR,br2610,大地期货,0,0,1818,-728,-1818,728,0,0,0,728
BR,br2610,申银万国,0,0,1549,157,-1549,-157,0,0,157,0
BR,br2610,方正中期,0,0,1496,88,-1496,-88,0,0,88,0
BR,br2610,物产中大,0,0,1475,539,-1475,-539,0,0,539,0
BC,bc2609,中信期货,2821,37,2617,-363,204,400,37,0,0,363
BC,bc2609,国泰君安,1963,-320,1530,-211,433,-109,0,320,0,211
BC,bc2609,海通期货,770,0,1000,96,-230,-96,0,0,96,0
BC,bc2609,五矿期货,638,-1,1445,100,-807,-101,0,1,100,0
BC,bc2609,东吴期货,613,1,606,0,7,1,1,0,0,0
BC,bc2609,国投安信,612,27,550,-5,62,32,27,0,0,5
BC,bc2609,摩根大通,463,-116,0,0,463,-116,0,116,0,0
BC,bc2609,长江期货,458,-4,451,0,7,-4,0,4,0,0
BC,bc2609,永安期货,434,-49,367,-49,67,0,0,49,0,49
BC,bc2609,东证期货,267,23,342,-31,-75,54,23,0,0,31
BC,bc2609,华泰期货,247,23,47,3,200,20,23,0,3,0
BC,bc2609,高盛期货,232,10,0,0,232,10,10,0,0,0
BC,bc2609,齐盛期货,119,-1,0,0,119,-1,0,1,0,0
BC,bc2609,银河期货,94,-15,41,5,53,-20,0,15,5,0
BC,bc2609,兴证期货,76,-5,0,0,76,-5,0,5,0,0
BC,bc2609,华闻期货,75,2,0,0,75,2,2,0,0,0
BC,bc2609,中金财富,58,-5,0,0,58,-5,0,5,0,0
BC,bc2609,宝城期货,58,44,0,0,58,44,44,0,0,0
BC,bc2609,国信期货,57,12,105,-2,-48,14,12,0,0,2
BC,bc2609,招商期货,55,-104,84,-68,-29,-36,0,104,0,68
BC,bc2609,南华期货,0,0,388,-10,-388,10,0,0,0,10
BC,bc2609,广发期货,0,0,325,-29,-325,29,0,0,0,29
BC,bc2609,金瑞期货,0,0,323,-47,-323,47,0,0,0,47
BC,bc2609,中辉期货,0,0,162,-2,-162,2,0,0,0,2
BC,bc2609,铜冠金源,0,0,100,0,-100,0,0,0,0,0
BC,bc2609,中财期货,0,0,42,5,-42,-5,0,0,5,0
BC,bc2609,海证期货,0,0,36,15,-36,-15,0,0,15,0
L,l2701,中信期货,52996,4298,28955,1419,24041,2879,4298,0,1419,0
L,l2701,东证期货,34203,2252,32321,3556,1882,-1304,2252,0,3556,0
L,l2701,国泰君安,27893,1512,62841,5772,-34948,-4260,1512,0,5772,0
L,l2701,中金财富,22960,2191,0,0,22960,2191,2191,0,0,0
L,l2701,银河期货,22904,228,5398,776,17506,-548,228,0,776,0
L,l2701,高盛期货,18713,783,8376,1325,10337,-542,783,0,1325,0
L,l2701,瑞银期货,15837,123,0,0,15837,123,123,0,0,0
L,l2701,华泰期货,13209,608,8095,-811,5114,1419,608,0,0,811
L,l2701,永安期货,10424,517,19825,383,-9401,134,517,0,383,0
L,l2701,海通期货,10020,-284,0,0,10020,-284,0,284,0,0
L,l2701,广发期货,7635,263,0,0,7635,263,263,0,0,0
L,l2701,方正中期,7475,1364,5214,-553,2261,1917,1364,0,0,553
L,l2701,海证期货,7247,518,8483,1457,-1236,-939,518,0,1457,0
L,l2701,平安期货,6673,874,0,0,6673,874,874,0,0,0
L,l2701,光大期货,6092,377,0,0,6092,377,377,0,0,0
L,l2701,浙商期货,5909,-88,5498,-47,411,-41,0,88,0,47
L,l2701,中信建投,5760,338,0,0,5760,338,338,0,0,0
L,l2701,国信期货,5571,836,0,0,5571,836,836,0,0,0
L,l2701,国联期货,5173,-93,0,0,5173,-93,0,93,0,0
L,l2701,国投安信,4628,214,6570,439,-1942,-225,214,0,439,0
L,l2701,国海良时,0,0,12761,694,-12761,-694,0,0,694,0
L,l2701,南华期货,0,0,9424,1604,-9424,-1604,0,0,1604,0
L,l2701,东吴期货,0,0,8654,-68,-8654,68,0,0,0,68
L,l2701,中粮期货,0,0,8442,53,-8442,-53,0,0,53,0
L,l2701,中辉期货,0,0,8307,-119,-8307,119,0,0,0,119
L,l2701,申银万国,0,0,7510,2015,-7510,-2015,0,0,2015,0
L,l2701,中泰期货,0,0,5646,245,-5646,-245,0,0,245,0
L,l2701,瑞达期货,0,0,5462,799,-5462,-799,0,0,799,0
L,l2701,紫金天风,0,0,5272,-579,-5272,579,0,0,0,579
PS,ps2611,国泰君安,8927,526,15423,-541,-6496,1067,526,0,0,541
PS,ps2611,中信期货,8879,192,12841,-1902,-3962,2094,192,0,0,1902
PS,ps2611,中信建投,7396,584,3718,164,3678,420,584,0,164,0
PS,ps2611,银河期货,5709,181,7218,1223,-1509,-1042,181,0,1223,0
PS,ps2611,五矿期货,4739,30,2205,-11,2534,41,30,0,0,11
PS,ps2611,方正中期,3956,247,5364,349,-1408,-102,247,0,349,0
PS,ps2611,广发期货,3304,-243,6608,239,-3304,-482,0,243,239,0
PS,ps2611,浙商期货,3224,-18,2859,95,365,-113,0,18,95,0
PS,ps2611,华泰期货,3073,395,0,0,3073,395,395,0,0,0
PS,ps2611,招商期货,2881,-137,1764,220,1117,-357,0,137,220,0
PS,ps2611,永安期货,2417,-177,3313,366,-896,-543,0,177,366,0
PS,ps2611,瑞达期货,2146,-113,1436,-43,710,-70,0,113,0,43
PS,ps2611,东证期货,1963,-356,3097,-241,-1134,-115,0,356,0,241
PS,ps2611,国信期货,1948,-157,0,0,1948,-157,0,157,0,0
PS,ps2611,紫金天风,1774,141,0,0,1774,141,141,0,0,0
PS,ps2611,中泰期货,1766,-71,2226,1024,-460,-1095,0,71,1024,0
PS,ps2611,高盛期货,1731,0,0,0,1731,0,0,0,0,0
PS,ps2611,中财期货,1694,-15,1353,-86,341,71,0,15,0,86
PS,ps2611,华闻期货,1502,33,0,0,1502,33,33,0,0,0
PS,ps2611,徽商期货,1496,62,0,0,1496,62,62,0,0,0
PS,ps2611,申银万国,0,0,4044,435,-4044,-435,0,0,435,0
PS,ps2611,信达期货,0,0,3215,15,-3215,-15,0,0,15,0
PS,ps2611,大地期货,0,0,1839,-19,-1839,19,0,0,0,19
PS,ps2611,新世纪,0,0,1512,19,-1512,-19,0,0,19,0
PS,ps2611,中电投先融,0,0,1391,1,-1391,-1,0,0,1,0
PS,ps2611,物产中大,0,0,1356,-86,-1356,86,0,0,0,86
RU,ru2701,国泰君安,11554,410,17494,1117,-5940,-707,410,0,1117,0
RU,ru2701,中信期货,11310,225,8411,930,2899,-705,225,0,930,0
RU,ru2701,东证期货,7000,-273,4506,-394,2494,121,0,273,0,394
RU,ru2701,永安期货,6090,-85,4209,823,1881,-908,0,85,823,0
RU,ru2701,银河期货,4952,353,4376,-125,576,478,353,0,0,125
