report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260817,2026-08-17,A,豆一,a2611,114,,4987,,,,51364266100,,-0.2201,-11.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AD,铝合金,ad2610,113,,23230,,,,1979019800,,0.4106,95.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AG,沪银,ag2610,113,,16143,,,,212337061140,,2.6778,421.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AL,沪铝,al2610,113,,24035,,,,38833427050,,0.628,150.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AO,氧化铝,ao2610,113,,2697,,,,11902987800,,0.0371,1.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AP,苹果,ap2610,115,,7885,,,,6776035130,,0.7153,56.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,AU,沪金,au2610,113,,955.72,,,,262236904240,,1.3317,12.56000000000006,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,B,豆二,b2611,114,,3918,,,,9515016670,,0.3329,13.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,,BB,胶合板2611,bb2611,114,,,,,,,,,,ERROR:RemoteDisconnected,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-17T17:05:17+08:00
20260817,2026-08-17,BC,国际铜,bc2609,142,,97880,,,,6048304250,,1.9477,1870.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
20260817,2026-08-17,BR,合成橡胶,br2610,113,,14120,,,,20250102100,,3.7472,510.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-17T17:05:17+08:00
