symbol,contract,broker,long_pos,long_chg,short_pos,short_chg,net_pos,flow_score,add_long,reduce_long,add_short,reduce_short
PP,pp2701,中原期货,0,0,4279,46,-4279,-46,0,0,46,0
V,v2701,中财期货,127024,14794,0,0,127024,14794,14794,0,0,0
V,v2701,东证期货,43901,6974,25797,7914,18104,-940,6974,0,7914,0
V,v2701,物产中大,34397,18209,0,0,34397,18209,18209,0,0,0
V,v2701,五矿期货,32321,-1158,0,0,32321,-1158,0,1158,0,0
V,v2701,华泰期货,31514,-536,37483,3359,-5969,-3895,0,536,3359,0
V,v2701,国泰君安,30094,6095,86966,15868,-56872,-9773,6095,0,15868,0
V,v2701,信达期货,29882,59,0,0,29882,59,59,0,0,0
V,v2701,永安期货,23075,2483,21513,4218,1562,-1735,2483,0,4218,0
V,v2701,中信期货,20774,3044,79826,12950,-59052,-9906,3044,0,12950,0
V,v2701,国投安信,18498,2534,40015,4547,-21517,-2013,2534,0,4547,0
V,v2701,银河期货,16143,601,28170,1834,-12027,-1233,601,0,1834,0
V,v2701,方正中期,15051,-290,9950,-1128,5101,838,0,290,0,1128
V,v2701,国信期货,14616,711,20133,-543,-5517,1254,711,0,0,543
V,v2701,安粮期货,14537,375,0,0,14537,375,375,0,0,0
V,v2701,华鑫期货,13736,402,0,0,13736,402,402,0,0,0
V,v2701,国联期货,12633,407,0,0,12633,407,407,0,0,0
V,v2701,徽商期货,11643,-674,0,0,11643,-674,0,674,0,0
V,v2701,南华期货,10337,1431,0,0,10337,1431,1431,0,0,0
V,v2701,浙商期货,10257,-177,8547,715,1710,-892,0,177,715,0
V,v2701,红塔期货,10165,30,0,0,10165,30,30,0,0,0
V,v2701,高盛期货,0,0,50119,11587,-50119,-11587,0,0,11587,0
V,v2701,中金财富,0,0,34482,5471,-34482,-5471,0,0,5471,0
V,v2701,瑞银期货,0,0,24258,-403,-24258,403,0,0,0,403
V,v2701,上海中期,0,0,15725,118,-15725,-118,0,0,118,0
V,v2701,瑞达期货,0,0,15444,3879,-15444,-3879,0,0,3879,0
V,v2701,中辉期货,0,0,14781,711,-14781,-711,0,0,711,0
V,v2701,长江期货,0,0,14488,1452,-14488,-1452,0,0,1452,0
V,v2701,中信建投,0,0,14199,1992,-14199,-1992,0,0,1992,0
V,v2701,广发期货,0,0,8708,-203,-8708,203,0,0,0,203
V,v2701,海通期货,0,0,8251,871,-8251,-871,0,0,871,0
TA,ta2701,国泰君安,97382,5188,108379,13895,-10997,-8707,5188,0,13895,0
TA,ta2701,东证期货,84960,2252,65199,10639,19761,-8387,2252,0,10639,0
TA,ta2701,中信期货,76663,13232,37979,9328,38684,3904,13232,0,9328,0
TA,ta2701,高盛期货,47328,2545,11161,1086,36167,1459,2545,0,1086,0
TA,ta2701,摩根大通,34361,3762,0,0,34361,3762,3762,0,0,0
TA,ta2701,华泰期货,30545,1339,27853,1819,2692,-480,1339,0,1819,0
TA,ta2701,瑞银期货,27215,-107,0,0,27215,-107,0,107,0,0
TA,ta2701,中粮期货,25783,-82,0,0,25783,-82,0,82,0,0
TA,ta2701,银河期货,23721,2640,70347,11581,-46626,-8941,2640,0,11581,0
TA,ta2701,中金财富,23000,4673,11804,197,11196,4476,4673,0,197,0
TA,ta2701,广发期货,16765,1781,11868,-242,4897,2023,1781,0,0,242
TA,ta2701,永安期货,14672,1585,40508,10700,-25836,-9115,1585,0,10700,0
TA,ta2701,国贸期货,12960,-1245,29038,831,-16078,-2076,0,1245,831,0
TA,ta2701,东吴期货,11854,-971,23952,1961,-12098,-2932,0,971,1961,0
TA,ta2701,申银万国,11402,492,0,0,11402,492,492,0,0,0
TA,ta2701,首创期货,10950,-593,0,0,10950,-593,0,593,0,0
TA,ta2701,光大期货,10714,5406,0,0,10714,5406,5406,0,0,0
TA,ta2701,海证期货,9710,136,0,0,9710,136,136,0,0,0
TA,ta2701,国信期货,9469,2256,0,0,9469,2256,2256,0,0,0
TA,ta2701,建信期货,9426,4123,0,0,9426,4123,4123,0,0,0
TA,ta2701,中银国际,0,0,33558,1642,-33558,-1642,0,0,1642,0
TA,ta2701,瑞达期货,0,0,15738,1180,-15738,-1180,0,0,1180,0
TA,ta2701,物产中大,0,0,12687,453,-12687,-453,0,0,453,0
TA,ta2701,恒力期货,0,0,12330,7014,-12330,-7014,0,0,7014,0
TA,ta2701,徽商期货,0,0,11656,-252,-11656,252,0,0,0,252
TA,ta2701,大越期货,0,0,10191,-105,-10191,105,0,0,0,105
TA,ta2701,渤海期货,0,0,10170,-515,-10170,515,0,0,0,515
TA,ta2701,浙商期货,0,0,9808,1746,-9808,-1746,0,0,1746,0
TA,ta2701,南华期货,0,0,9420,577,-9420,-577,0,0,577,0
PL,pl2611,中信期货,4369,94,4266,102,103,-8,94,0,102,0
PL,pl2611,国投安信,2111,14,1759,-4,352,18,14,0,0,4
PL,pl2611,广发期货,1971,17,1933,26,38,-9,17,0,26,0
PL,pl2611,申银万国,1789,-12,2289,82,-500,-94,0,12,82,0
PL,pl2611,中信建投,1612,2,1114,42,498,-40,2,0,42,0
PL,pl2611,五矿期货,1521,14,1517,2,4,12,14,0,2,0
PL,pl2611,浙商期货,1423,12,1045,-1,378,13,12,0,0,1
PL,pl2611,华泰期货,1126,3,1153,-18,-27,21,3,0,0,18
PL,pl2611,弘业期货,1018,7,1058,7,-40,0,7,0,7,0
PL,pl2611,南华期货,929,-1,1033,10,-104,-11,0,1,10,0
PL,pl2611,国泰君安,925,-17,1826,188,-901,-205,0,17,188,0
PL,pl2611,东吴期货,916,24,873,7,43,17,24,0,7,0
PL,pl2611,东证期货,608,-30,324,-43,284,13,0,30,0,43
PL,pl2611,长江期货,545,-5,555,23,-10,-28,0,5,23,0
PL,pl2611,银河期货,293,22,554,15,-261,7,22,0,15,0
PL,pl2611,国联期货,293,55,0,0,293,55,55,0,0,0
PL,pl2611,国信期货,253,-10,0,0,253,-10,0,10,0,0
PL,pl2611,中辉期货,175,17,0,0,175,17,17,0,0,0
PL,pl2611,齐盛期货,174,1,0,0,174,1,1,0,0,0
PL,pl2611,创元期货,166,53,321,62,-155,-9,53,0,62,0
PL,pl2611,新湖期货,0,0,347,43,-347,-43,0,0,43,0
PL,pl2611,国贸期货,0,0,300,-4,-300,4,0,0,0,4
PL,pl2611,港信期货,0,0,251,-1,-251,1,0,0,0,1
PL,pl2611,大地期货,0,0,186,3,-186,-3,0,0,3,0
SS,ss2610,中信期货,10131,480,14612,153,-4481,327,480,0,153,0
SS,ss2610,国泰君安,10114,108,9038,-630,1076,738,108,0,0,630
SS,ss2610,东证期货,9625,-345,10877,-246,-1252,-99,0,345,0,246
SS,ss2610,华泰期货,7217,172,6692,816,525,-644,172,0,816,0
SS,ss2610,银河期货,5166,-469,4375,-779,791,310,0,469,0,779
SS,ss2610,国联期货,4626,32,0,0,4626,32,32,0,0,0
SS,ss2610,浙商期货,4439,290,2246,27,2193,263,290,0,27,0
SS,ss2610,广发期货,4207,3,3706,244,501,-241,3,0,244,0
SS,ss2610,永安期货,3458,141,0,0,3458,141,141,0,0,0
SS,ss2610,国投安信,3260,-379,2014,490,1246,-869,0,379,490,0
SS,ss2610,高盛期货,3056,-231,4956,-504,-1900,273,0,231,0,504
SS,ss2610,平安期货,2911,270,0,0,2911,270,270,0,0,0
SS,ss2610,方正中期,2764,129,1557,-179,1207,308,129,0,0,179
SS,ss2610,建信期货,2572,-5,2132,-1,440,-4,0,5,0,1
SS,ss2610,物产中大,2531,59,0,0,2531,59,59,0,0,0
SS,ss2610,东方财富,2140,70,0,0,2140,70,70,0,0,0
SS,ss2610,东吴期货,2021,-19,0,0,2021,-19,0,19,0,0
SS,ss2610,中泰期货,1955,-260,0,0,1955,-260,0,260,0,0
SS,ss2610,中信建投,1688,-217,0,0,1688,-217,0,217,0,0
SS,ss2610,南华期货,1634,-42,0,0,1634,-42,0,42,0,0
SS,ss2610,中粮期货,0,0,5352,-604,-5352,604,0,0,0,604
SS,ss2610,申银万国,0,0,3066,3,-3066,-3,0,0,3,0
SS,ss2610,中金财富,0,0,2600,46,-2600,-46,0,0,46,0
SS,ss2610,宏源期货,0,0,2246,-6,-2246,6,0,0,0,6
SS,ss2610,招商期货,0,0,1995,196,-1995,-196,0,0,196,0
SS,ss2610,瑞达期货,0,0,1912,-96,-1912,96,0,0,0,96
SS,ss2610,海证期货,0,0,1703,-43,-1703,43,0,0,0,43
SS,ss2610,华闻期货,0,0,1635,10,-1635,-10,0,0,10,0
SS,ss2610,国信期货,0,0,1576,-162,-1576,162,0,0,0,162
EG,eg2609,国泰君安,35645,-2755,19223,-3223,16422,468,0,2755,0,3223
EG,eg2609,中信期货,20700,-2028,19496,-3000,1204,972,0,2028,0,3000
EG,eg2609,永安期货,20206,-2923,8517,-1260,11689,-1663,0,2923,0,1260
EG,eg2609,东证期货,18609,-9048,10134,-4516,8475,-4532,0,9048,0,4516
EG,eg2609,华泰期货,8186,-2089,28386,-5649,-20200,3560,0,2089,0,5649
EG,eg2609,光大期货,7908,-39,4731,-271,3177,232,0,39,0,271
EG,eg2609,创元期货,7618,-390,3882,-480,3736,90,0,390,0,480
EG,eg2609,中金财富,5976,-1325,0,0,5976,-1325,0,1325,0,0
EG,eg2609,银河期货,4765,-3277,8623,-2593,-3858,-684,0,3277,0,2593
EG,eg2609,浙商期货,4734,-237,6328,-3,-1594,-234,0,237,0,3
EG,eg2609,广发期货,4214,6,4026,-132,188,138,6,0,0,132
EG,eg2609,东吴期货,3785,-1074,4965,-1648,-1180,574,0,1074,0,1648
EG,eg2609,国投安信,3700,-363,0,0,3700,-363,0,363,0,0
EG,eg2609,平安期货,3561,-82,0,0,3561,-82,0,82,0,0
EG,eg2609,海通期货,3517,67,0,0,3517,67,67,0,0,0
EG,eg2609,五矿期货,3369,-616,5584,-1454,-2215,838,0,616,0,1454
EG,eg2609,兴证期货,2959,-52,0,0,2959,-52,0,52,0,0
EG,eg2609,宏源期货,2947,-835,0,0,2947,-835,0,835,0,0
EG,eg2609,海证期货,2925,-759,0,0,2925,-759,0,759,0,0
EG,eg2609,国信期货,2870,-479,0,0,2870,-479,0,479,0,0
EG,eg2609,中信建投,0,0,11539,-713,-11539,713,0,0,0,713
EG,eg2609,国贸期货,0,0,6317,-679,-6317,679,0,0,0,679
EG,eg2609,东海期货,0,0,5547,-21,-5547,21,0,0,0,21
EG,eg2609,招商期货,0,0,4888,-785,-4888,785,0,0,0,785
EG,eg2609,南华期货,0,0,4418,-92,-4418,92,0,0,0,92
EG,eg2609,方正中期,0,0,3791,-165,-3791,165,0,0,0,165
EG,eg2609,东方财富,0,0,3683,-630,-3683,630,0,0,0,630
EG,eg2609,国海良时,0,0,3474,-820,-3474,820,0,0,0,820
LU,lu2610,中信期货,8509,375,8158,1384,351,-1009,375,0,1384,0
LU,lu2610,国泰君安,8094,996,10319,-1259,-2225,2255,996,0,0,1259
LU,lu2610,东证期货,8068,2364,9384,3019,-1316,-655,2364,0,3019,0
LU,lu2610,平安期货,3619,61,987,-95,2632,156,61,0,0,95
LU,lu2610,摩根大通,2652,261,0,0,2652,261,261,0,0,0
LU,lu2610,华泰期货,2558,-60,2144,-358,414,298,0,60,0,358
LU,lu2610,中金财富,2290,109,0,0,2290,109,109,0,0,0
LU,lu2610,银河期货,2166,125,4114,-184,-1948,309,125,0,0,184
LU,lu2610,国投安信,2090,2,1541,79,549,-77,2,0,79,0
LU,lu2610,中信建投,2073,247,1011,-455,1062,702,247,0,0,455
LU,lu2610,招商期货,1788,-415,0,0,1788,-415,0,415,0,0
LU,lu2610,东航期货,1705,-17,0,0,1705,-17,0,17,0,0
LU,lu2610,永安期货,1663,-281,5778,1661,-4115,-1942,0,281,1661,0
LU,lu2610,广发期货,1651,-164,0,0,1651,-164,0,164,0,0
LU,lu2610,海证期货,1594,-15,0,0,1594,-15,0,15,0,0
LU,lu2610,中辉期货,1582,-59,0,0,1582,-59,0,59,0,0
LU,lu2610,国联期货,1341,130,1985,96,-644,34,130,0,96,0
LU,lu2610,高盛期货,1321,565,0,0,1321,565,565,0,0,0
LU,lu2610,瑞银期货,1278,-56,0,0,1278,-56,0,56,0,0
LU,lu2610,海通期货,1254,-92,0,0,1254,-92,0,92,0,0
LU,lu2610,中银期货,0,0,6891,3469,-6891,-3469,0,0,3469,0
LU,lu2610,西部期货,0,0,2669,315,-2669,-315,0,0,315,0
LU,lu2610,南华期货,0,0,2303,1396,-2303,-1396,0,0,1396,0
LU,lu2610,盛达期货,0,0,2056,158,-2056,-158,0,0,158,0
LU,lu2610,浙商期货,0,0,1575,235,-1575,-235,0,0,235,0
LU,lu2610,瑞达期货,0,0,1424,198,-1424,-198,0,0,198,0
LU,lu2610,东方财富,0,0,1259,-232,-1259,232,0,0,0,232
LU,lu2610,方正中期,0,0,1242,-126,-1242,126,0,0,0,126
LU,lu2610,大地期货,0,0,1181,-1,-1181,1,0,0,0,1
LU,lu2610,宏源期货,0,0,1001,93,-1001,-93,0,0,93,0
OP,op2610,中信建投,2920,-3,2871,-20,49,17,0,3,0,20
OP,op2610,中信期货,2586,17,2523,0,63,17,17,0,0,0
OP,op2610,国泰君安,2326,73,2044,60,282,13,73,0,60,0
OP,op2610,浙商期货,2276,-118,2715,-112,-439,-6,0,118,0,112
OP,op2610,上海中期,2208,6,2197,3,11,3,6,0,3,0
OP,op2610,国投安信,1958,-68,1904,-4,54,-64,0,68,0,4
OP,op2610,华西期货,1511,2,1503,3,8,-1,2,0,3,0
OP,op2610,中泰期货,1224,9,1207,-2,17,11,9,0,0,2
OP,op2610,招商期货,927,-339,926,-347,1,8,0,339,0,347
OP,op2610,中融汇信,93,43,0,0,93,43,43,0,0,0
OP,op2610,银河期货,75,0,80,1,-5,-1,0,0,1,0
OP,op2610,东证期货,72,7,315,17,-243,-10,7,0,17,0
OP,op2610,国联期货,51,4,0,0,51,4,4,0,0,0
OP,op2610,徽商期货,49,13,0,0,49,13,13,0,0,0
OP,op2610,宏源期货,48,-5,0,0,48,-5,0,5,0,0
OP,op2610,物产中大,43,0,0,0,43,0,0,0,0,0
OP,op2610,永安期货,42,4,161,42,-119,-38,4,0,42,0
OP,op2610,方正中期,40,16,0,0,40,16,16,0,0,0
OP,op2610,国贸期货,28,16,0,0,28,16,16,0,0,0
OP,op2610,国元期货,25,6,0,0,25,6,6,0,0,0
OP,op2610,华泰期货,0,0,272,1,-272,-1,0,0,1,0
OP,op2610,兴业期货,0,0,69,-10,-69,10,0,0,0,10
OP,op2610,宝城期货,0,0,60,29,-60,-29,0,0,29,0
OP,op2610,混沌天成,0,0,29,1,-29,-1,0,0,1,0
OP,op2610,海通期货,0,0,28,9,-28,-9,0,0,9,0
OP,op2610,大有期货,0,0,21,0,-21,0,0,0,0,0
OP,op2610,先融期货,0,0,18,0,-18,0,0,0,0,0
OP,op2610,华闻期货,0,0,15,6,-15,-6,0,0,6,0
BR,br2610,国泰君安,14787,-1103,12537,990,2250,-2093,0,1103,990,0
BR,br2610,中信期货,10288,1420,8535,399,1753,1021,1420,0,399,0
BR,br2610,东吴期货,9728,95,9889,31,-161,64,95,0,31,0
BR,br2610,东证期货,7115,389,5824,675,1291,-286,389,0,675,0
BR,br2610,中信建投,6628,129,5734,205,894,-76,129,0,205,0
BR,br2610,浙商期货,4845,108,4886,255,-41,-147,108,0,255,0
BR,br2610,华泰期货,4273,162,3304,-274,969,436,162,0,0,274
BR,br2610,永安期货,4044,1541,3591,3,453,1538,1541,0,3,0
BR,br2610,南华期货,3261,125,3297,241,-36,-116,125,0,241,0
BR,br2610,银河期货,2770,160,5144,378,-2374,-218,160,0,378,0
BR,br2610,瑞达期货,2607,14,0,0,2607,14,14,0,0,0
BR,br2610,国元期货,2063,50,2071,39,-8,11,50,0,39,0
BR,br2610,中金财富,2034,512,0,0,2034,512,512,0,0,0
BR,br2610,中泰期货,1956,221,2311,25,-355,196,221,0,25,0
BR,br2610,海通期货,1762,530,0,0,1762,530,530,0,0,0
BR,br2610,长江期货,1249,14,0,0,1249,14,14,0,0,0
BR,br2610,广发期货,1229,-78,2183,115,-954,-193,0,78,115,0
BR,br2610,平安期货,1219,158,0,0,1219,158,158,0,0,0
BR,br2610,海证期货,1198,228,0,0,1198,228,228,0,0,0
BR,br2610,中辉期货,1156,38,0,0,1156,38,38,0,0,0
BR,br2610,国投安信,0,0,4172,134,-4172,-134,0,0,134,0
BR,br2610,国海良时,0,0,2431,281,-2431,-281,0,0,281,0
BR,br2610,大地期货,0,0,1826,296,-1826,-296,0,0,296,0
BR,br2610,申银万国,0,0,1663,28,-1663,-28,0,0,28,0
BR,br2610,国贸期货,0,0,1551,74,-1551,-74,0,0,74,0
BR,br2610,宏源期货,0,0,1422,311,-1422,-311,0,0,311,0
BR,br2610,创元期货,0,0,1393,28,-1393,-28,0,0,28,0
BC,bc2609,中信期货,2842,54,3052,97,-210,-43,54,0,97,0
BC,bc2609,国泰君安,2476,-153,2013,-647,463,494,0,153,0,647
BC,bc2609,海通期货,777,-20,914,-34,-137,14,0,20,0,34
BC,bc2609,摩根大通,720,-14,85,5,635,-19,0,14,5,0
BC,bc2609,五矿期货,640,-5,1345,0,-705,-5,0,5,0,0
BC,bc2609,东吴期货,609,-6,608,-23,1,17,0,6,0,23
BC,bc2609,国投安信,594,-33,551,2,43,-35,0,33,2,0
BC,bc2609,永安期货,517,-66,439,-47,78,-19,0,66,0,47
BC,bc2609,长江期货,460,77,447,78,13,-1,77,0,78,0
BC,bc2609,东证期货,444,-45,376,-69,68,24,0,45,0,69
BC,bc2609,招商期货,436,-79,428,-80,8,1,0,79,0,80
BC,bc2609,华泰期货,322,-9,42,10,280,-19,0,9,10,0
BC,bc2609,高盛期货,219,-46,0,0,219,-46,0,46,0,0
BC,bc2609,建信期货,203,199,0,0,203,199,199,0,0,0
BC,bc2609,银河期货,181,-17,0,0,181,-17,0,17,0,0
BC,bc2609,齐盛期货,121,-38,0,0,121,-38,0,38,0,0
BC,bc2609,瑞银期货,116,-14,0,0,116,-14,0,14,0,0
BC,bc2609,国信期货,105,55,69,-37,36,92,55,0,0,37
BC,bc2609,兴证期货,89,-28,0,0,89,-28,0,28,0,0
BC,bc2609,华闻期货,78,-9,0,0,78,-9,0,9,0,0
BC,bc2609,铜冠金源,0,0,700,0,-700,0,0,0,0,0
BC,bc2609,金瑞期货,0,0,400,0,-400,0,0,0,0,0
BC,bc2609,广发期货,0,0,397,-2,-397,2,0,0,0,2
BC,bc2609,南华期货,0,0,373,-12,-373,12,0,0,0,12
BC,bc2609,中辉期货,0,0,163,2,-163,-2,0,0,2,0
BC,bc2609,海证期货,0,0,128,127,-128,-127,0,0,127,0
BC,bc2609,中融汇信,0,0,41,-39,-41,39,0,0,0,39
L,l2701,中信期货,44423,7542,26807,2797,17616,4745,7542,0,2797,0
L,l2701,东证期货,29977,1902,30634,8131,-657,-6229,1902,0,8131,0
L,l2701,国泰君安,24134,526,53013,6277,-28879,-5751,526,0,6277,0
L,l2701,银河期货,22850,592,0,0,22850,592,592,0,0,0
L,l2701,高盛期货,20529,4667,5818,1226,14711,3441,4667,0,1226,0
L,l2701,中金财富,18094,3619,0,0,18094,3619,3619,0,0,0
L,l2701,瑞银期货,15574,-63,0,0,15574,-63,0,63,0,0
L,l2701,华泰期货,12019,1114,8475,654,3544,460,1114,0,654,0
L,l2701,海通期货,10292,-195,0,0,10292,-195,0,195,0,0
L,l2701,永安期货,10154,1274,17281,489,-7127,785,1274,0,489,0
L,l2701,广发期货,6785,1562,4658,276,2127,1286,1562,0,276,0
L,l2701,方正中期,6334,-176,5080,1224,1254,-1400,0,176,1224,0
L,l2701,平安期货,5196,1155,0,0,5196,1155,1155,0,0,0
L,l2701,光大期货,5165,841,0,0,5165,841,841,0,0,0
L,l2701,浙商期货,5099,342,4456,326,643,16,342,0,326,0
L,l2701,中信建投,4532,591,0,0,4532,591,591,0,0,0
L,l2701,国联期货,4491,2662,0,0,4491,2662,2662,0,0,0
L,l2701,海证期货,4466,-747,7115,-6,-2649,-741,0,747,0,6
L,l2701,国投安信,4198,1380,6039,91,-1841,1289,1380,0,91,0
L,l2701,国信期货,3944,621,0,0,3944,621,621,0,0,0
L,l2701,国海良时,0,0,11375,233,-11375,-233,0,0,233,0
L,l2701,东吴期货,0,0,8466,290,-8466,-290,0,0,290,0
L,l2701,中粮期货,0,0,8089,84,-8089,-84,0,0,84,0
L,l2701,南华期货,0,0,7637,2234,-7637,-2234,0,0,2234,0
L,l2701,中辉期货,0,0,6263,-200,-6263,200,0,0,0,200
L,l2701,冠通期货,0,0,5972,-14,-5972,14,0,0,0,14
L,l2701,紫金天风,0,0,5534,672,-5534,-672,0,0,672,0
L,l2701,弘业期货,0,0,5292,496,-5292,-496,0,0,496,0
L,l2701,中泰期货,0,0,5248,-116,-5248,116,0,0,0,116
PS,ps2611,国泰君安,8045,-269,15196,-78,-7151,-191,0,269,0,78
PS,ps2611,中信期货,7750,139,13673,495,-5923,-356,139,0,495,0
PS,ps2611,中信建投,5850,5,2824,68,3026,-63,5,0,68,0
PS,ps2611,银河期货,5123,218,5148,397,-25,-179,218,0,397,0
PS,ps2611,五矿期货,4476,375,1807,145,2669,230,375,0,145,0
PS,ps2611,广发期货,3822,322,6183,468,-2361,-146,322,0,468,0
PS,ps2611,方正中期,3474,225,4848,658,-1374,-433,225,0,658,0
PS,ps2611,招商期货,2897,391,1571,47,1326,344,391,0,47,0
PS,ps2611,华泰期货,2828,60,1485,283,1343,-223,60,0,283,0
PS,ps2611,浙商期货,2773,243,2559,-44,214,287,243,0,0,44
PS,ps2611,东证期货,2545,469,2245,-612,300,1081,469,0,0,612
PS,ps2611,永安期货,2244,331,2861,-1,-617,332,331,0,0,1
PS,ps2611,国信期货,2072,57,0,0,2072,57,57,0,0,0
PS,ps2611,瑞达期货,1907,105,1565,67,342,38,105,0,67,0
PS,ps2611,中泰期货,1607,320,0,0,1607,320,320,0,0,0
PS,ps2611,紫金天风,1591,192,0,0,1591,192,192,0,0,0
PS,ps2611,高盛期货,1532,197,0,0,1532,197,197,0,0,0
PS,ps2611,华闻期货,1430,14,0,0,1430,14,14,0,0,0
PS,ps2611,中辉期货,1423,-40,0,0,1423,-40,0,40,0,0
PS,ps2611,徽商期货,1397,-6,0,0,1397,-6,0,6,0,0
PS,ps2611,申银万国,0,0,3331,141,-3331,-141,0,0,141,0
PS,ps2611,信达期货,0,0,3190,480,-3190,-480,0,0,480,0
PS,ps2611,大地期货,0,0,1749,-142,-1749,142,0,0,0,142
PS,ps2611,新世纪,0,0,1477,-3,-1477,3,0,0,0,3
PS,ps2611,物产中大,0,0,1477,5,-1477,-5,0,0,5,0
PS,ps2611,中财期货,0,0,1388,276,-1388,-276,0,0,276,0
PS,ps2611,中电投先融,0,0,1385,37,-1385,-37,0,0,37,0
RU,ru2701,国泰君安,10829,-209,15871,357,-5042,-566,0,209,357,0
RU,ru2701,中信期货,9288,1543,8918,458,370,1085,1543,0,458,0
RU,ru2701,东证期货,6953,1040,4263,1650,2690,-610,1040,0,1650,0
RU,ru2701,永安期货,5574,458,3212,130,2362,328,458,0,130,0
RU,ru2701,广发期货,4352,501,3201,213,1151,288,501,0,213,0
RU,ru2701,银河期货,4179,393,3670,653,509,-260,393,0,653,0
RU,ru2701,华泰期货,3159,239,3806,835,-647,-596,239,0,835,0
