report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260722,2026-07-22,A,豆一2609,a2609,114,4715,4711,4728,4705,105483,4974116096,0.49,-0.02,-1,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AD,铸造铝2609,ad2609,113,23040,22995,23070,22925,4555,1047202944,0.63,0.55,125,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AG,沪银2610,ag2610,113,14431,14531,14695,14258,731628,159022567424,3.12,3.79,531,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AL,沪铝2609,al2609,113,23200,23190,23270,23120,138817,16090883328,0.65,0.59,135,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AO,氧化铝2609,ao2609,113,2733,2721,2756,2713,196178,10715726080,1.58,-0.07,-2,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AP,苹果610,AP610,115,7570,7603,7648,7531,83368,6335134320,1.56,1.08,81,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,AU,沪金2608,au2608,113,884.94,899.16,904.64,883.00,162942,145635893248.00,2.46,2.27,19.94,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,B,豆二2609,b2609,114,3839,3834,3869,3819,136331,5239973120,1.30,-0.65,-25,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,,BB,胶合板2609,bb2609,114,,,,,,,,,,NO_REPORT_DATE_KLINE,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,BC,国际铜2608,bc2608,142,94780,94740,95350,94420,8720,4136660704,0.99,1.16,1090,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,BR,丁二烯胶2609,br2609,113,13800,13765,13870,13645,178732,12301008896,1.66,1.44,195,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
20260722,2026-07-22,BU,沥青2609,bu2609,113,4235,4222,4244,4174,403260,16967561216,1.67,0.76,32,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-22T20:41:24+08:00
