source_date,symbol,variety,spot_price,main_contract,main_price,basis,basis_pct,basis_convention,status,source,source_url
2026-06-26,OI,菜籽油OI,9902.0,2609,9660.0,242.0,2.44,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,OI,菜籽油OI,10032.0,2609,9746.0,286.0,2.85,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,OI,菜籽油OI,9952.0,2609,9670.0,282.0,2.83,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,OI,菜籽油OI,9922.0,2609,9588.0,334.0,3.37,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,OI,菜籽油OI,9892.0,2609,9571.0,321.0,3.25,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,OI,菜籽油OI,9912.0,2609,9644.0,268.0,2.7,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,OI,菜籽油OI,10016.0,2609,9741.0,275.0,2.75,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,OI,菜籽油OI,10146.0,2609,9858.0,288.0,2.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,OI,菜籽油OI,10206.0,2609,9844.0,362.0,3.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,OI,菜籽油OI,10216.0,2609,9902.0,314.0,3.07,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,OI,菜籽油OI,10216.0,2609,9908.0,308.0,3.01,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,OI,菜籽油OI,10206.0,2609,9875.0,331.0,3.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,OI,菜籽油OI,10256.0,2609,9944.0,312.0,3.04,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,OI,菜籽油OI,10256.0,2609,9936.0,320.0,3.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,OI,菜籽油OI,10344.0,2609,10037.0,307.0,2.97,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,OI,菜籽油OI,10324.0,2609,9936.0,388.0,3.76,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,OI,菜籽油OI,10404.0,2609,10050.0,354.0,3.4,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,OI,菜籽油OI,10384.0,2609,10037.0,347.0,3.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,OI,菜籽油OI,10284.0,2609,9949.0,335.0,3.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,OI,菜籽油OI,10384.0,2609,10175.0,209.0,2.01,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,OI,菜籽油OI,10536.0,2609,10281.0,255.0,2.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,OI,菜籽油OI,10376.0,2609,9991.0,385.0,3.71,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,OI,菜籽油OI,10236.0,2609,9892.0,344.0,3.36,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,OI,菜籽油OI,10236.0,2609,9922.0,314.0,3.07,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,P,棕榈油,8932.0,2609,9160.0,-228.0,-2.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,P,棕榈油,9140.0,2609,9315.0,-175.0,-1.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,P,棕榈油,9216.0,2609,9379.0,-163.0,-1.77,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,P,棕榈油,9128.0,2609,9272.0,-144.0,-1.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,P,棕榈油,9098.0,2609,9268.0,-170.0,-1.87,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,P,棕榈油,9020.0,2609,9164.0,-144.0,-1.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,P,棕榈油,8920.0,2609,9104.0,-184.0,-2.06,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,P,棕榈油,9062.0,2609,9245.0,-183.0,-2.02,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,P,棕榈油,9116.0,2609,9340.0,-224.0,-2.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,P,棕榈油,9196.0,2609,9341.0,-145.0,-1.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,P,棕榈油,9200.0,2609,9354.0,-154.0,-1.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,P,棕榈油,9120.0,2609,9222.0,-102.0,-1.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,P,棕榈油,9072.0,2609,9212.0,-140.0,-1.54,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,P,棕榈油,9084.0,2609,9351.0,-267.0,-2.94,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,P,棕榈油,9120.0,2609,9279.0,-159.0,-1.74,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,P,棕榈油,9092.0,2609,9244.0,-152.0,-1.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,P,棕榈油,9112.0,2609,9232.0,-120.0,-1.32,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,P,棕榈油,9282.0,2609,9389.0,-107.0,-1.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,P,棕榈油,9172.0,2609,9240.0,-68.0,-0.74,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,P,棕榈油,9128.0,2609,9250.0,-122.0,-1.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,P,棕榈油,9398.0,2609,9515.0,-117.0,-1.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,P,棕榈油,9452.0,2609,9570.0,-118.0,-1.25,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,P,棕榈油,9316.0,2609,9380.0,-64.0,-0.69,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,P,棕榈油,9216.0,2609,9312.0,-96.0,-1.04,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,P,棕榈油,9266.0,2609,9385.0,-119.0,-1.28,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,PB,铅,16150.0,2608,16205.0,-55.0,-0.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,PB,铅,16137.5,2608,16280.0,-142.0,-0.88,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,PB,铅,16093.75,2608,16230.0,-136.0,-0.85,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,PB,铅,15968.75,2608,15995.0,-26.0,-0.16,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,PB,铅,15781.25,2608,15875.0,-93.0,-0.59,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,PB,铅,15787.5,2608,15765.0,22.0,0.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,PB,铅,15887.5,2608,15885.0,2.5,0.02,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,PB,铅,15900.0,2608,15895.0,5.0,0.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,PB,铅,15881.25,2608,15905.0,-23.0,-0.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,PB,铅,16087.5,2608,16065.0,22.0,0.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,PB,铅,16037.5,2608,16140.0,-102.0,-0.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,PB,铅,16031.25,2608,16015.0,16.0,0.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,PB,铅,15925.0,2609,15925.0,0.0,0.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,PB,铅,15850.0,2609,15885.0,-35.0,-0.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,PB,铅,15612.5,2609,15570.0,42.0,0.27,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,PB,铅,15600.0,2609,15710.0,-110.0,-0.71,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,PB,铅,15831.25,2609,15875.0,-43.0,-0.27,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,PB,铅,15831.25,2609,15810.0,21.0,0.13,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,PB,铅,15825.0,2609,15885.0,-60.0,-0.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,PB,铅,15693.75,2609,15725.0,-31.0,-0.2,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,PB,铅,15831.25,2609,15905.0,-73.0,-0.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,PB,铅,15693.75,2609,15725.0,-31.0,-0.2,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,PB,铅,15518.75,2609,15635.0,-116.0,-0.75,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,PB,铅,15587.5,2609,15625.0,-37.0,-0.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,PB,铅,15625.0,2609,15810.0,-185.0,-1.18,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,PF,涤纶短纤,7457.08,2608,7008.0,449.0,6.02,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,PF,涤纶短纤,7452.12,2608,6920.0,532.0,7.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,PF,涤纶短纤,7419.88,2608,7028.0,391.0,5.27,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,PF,涤纶短纤,7418.65,2608,6986.0,432.0,5.82,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,PF,涤纶短纤,7311.29,2608,6882.0,429.0,5.87,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,PF,涤纶短纤,7280.83,2609,6724.0,556.0,7.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,PF,涤纶短纤,7255.83,2609,6810.0,445.0,6.13,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,PF,涤纶短纤,7263.57,2609,6858.0,405.0,5.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,PF,涤纶短纤,7267.8,2609,6944.0,323.0,4.44,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,PF,涤纶短纤,7346.17,2609,7026.0,320.0,4.36,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,PF,涤纶短纤,7392.9,2609,7052.0,340.0,4.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,PF,涤纶短纤,7332.23,2609,7014.0,318.0,4.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,PF,涤纶短纤,7373.48,2609,7110.0,263.0,3.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,PF,涤纶短纤,7389.27,2609,7370.0,19.0,0.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,PF,涤纶短纤,7437.8,2609,7352.0,85.0,1.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,PF,涤纶短纤,7446.98,2609,7316.0,130.0,1.75,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,PF,涤纶短纤,7469.43,2609,7272.0,197.0,2.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,PF,涤纶短纤,7515.33,2609,7478.0,37.0,0.49,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,PF,涤纶短纤,7547.0,2609,7364.0,183.0,2.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,PF,涤纶短纤,7561.71,2609,7478.0,83.0,1.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,PF,涤纶短纤,7590.17,2609,7552.0,38.0,0.5,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,PF,涤纶短纤,7662.83,2609,7526.0,136.0,1.77,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,PF,涤纶短纤,7532.75,2609,7252.0,280.0,3.72,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,PF,涤纶短纤,7498.33,2609,7250.0,248.0,3.31,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,PF,涤纶短纤,7511.33,2609,7336.0,175.0,2.33,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,PG,液化石油气,5187.5,2608,4465.0,722.0,13.92,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,PG,液化石油气,5137.5,2608,4504.0,633.0,12.32,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,PG,液化石油气,5180.0,2608,4546.0,634.0,12.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,PG,液化石油气,5217.5,2608,4481.0,736.0,14.11,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,PG,液化石油气,5225.0,2608,4486.0,739.0,14.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,PG,液化石油气,5200.0,2608,4486.0,714.0,13.73,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,PG,液化石油气,5200.0,2608,4549.0,651.0,12.52,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,PG,液化石油气,5237.5,2608,4534.0,703.0,13.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,PG,液化石油气,5225.0,2608,4564.0,661.0,12.65,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,PG,液化石油气,5232.5,2608,4727.0,505.0,9.65,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,PG,液化石油气,5320.0,2608,4703.0,617.0,11.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,PG,液化石油气,5332.5,2608,4746.0,586.0,10.99,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,PG,液化石油气,5357.5,2608,4899.0,458.0,8.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,PG,液化石油气,5487.5,2608,5152.0,335.0,6.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,PG,液化石油气,5500.0,2608,5168.0,332.0,6.04,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,PG,液化石油气,5532.5,2610,5361.0,171.0,3.09,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,PG,液化石油气,5532.5,2610,5407.0,125.0,2.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,PG,液化石油气,6150.0,2610,5785.0,365.0,5.93,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,PG,液化石油气,6325.0,2610,5610.0,715.0,11.3,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,PG,液化石油气,6300.0,2610,5733.0,567.0,9.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,PG,液化石油气,6325.0,2610,5790.0,535.0,8.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,PG,液化石油气,6375.0,2610,5779.0,596.0,9.35,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,PG,液化石油气,6150.0,2610,5462.0,688.0,11.19,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,PG,液化石油气,6150.0,2610,5390.0,760.0,12.36,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,PG,液化石油气,6187.5,2610,5461.0,726.0,11.73,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,PL,丙烯,7084.33,2609,6528.0,556.0,7.85,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,PL,丙烯,6851.0,2609,6636.0,215.0,3.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,PL,丙烯,7211.0,2609,6846.0,365.0,5.06,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,PL,丙烯,7411.0,2609,6791.0,620.0,8.37,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,PL,丙烯,7811.0,2609,6686.0,1125.0,14.4,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,PL,丙烯,7777.67,2609,6640.0,1137.0,14.62,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,PL,丙烯,7694.33,2609,6778.0,916.0,11.9,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,PL,丙烯,7647.67,2609,6779.0,868.0,11.35,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,PL,丙烯,7794.33,2609,6959.0,835.0,10.71,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,PL,丙烯,7821.0,2609,7142.0,679.0,8.68,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,PL,丙烯,7921.0,2609,7111.0,810.0,10.23,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,PL,丙烯,8011.0,2609,7089.0,922.0,11.51,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,PL,丙烯,8117.67,2609,7195.0,922.0,11.36,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,PL,丙烯,8417.67,2609,7621.0,796.0,9.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,PL,丙烯,8911.0,2609,7697.0,1214.0,13.62,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,PL,丙烯,8944.33,2609,7680.0,1264.0,14.13,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,PL,丙烯,8661.0,2609,7668.0,993.0,11.47,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,PL,丙烯,8517.67,2609,8106.0,411.0,4.83,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,PL,丙烯,8494.33,2609,7887.0,607.0,7.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,PL,丙烯,8417.67,2609,7952.0,465.0,5.52,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,PL,丙烯,8434.33,2609,8064.0,370.0,4.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,PL,丙烯,8377.67,2609,8061.0,316.0,3.77,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-07-27,PL,丙烯,7767.67,2609,7600.0,167.0,2.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-27.html
2026-07-28,PL,丙烯,7511.0,2609,7692.0,-181.0,-2.41,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-28.html
2026-07-29,PL,丙烯,7794.33,2610,7540.0,254.0,3.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-29.html
2026-06-25,PP,聚丙烯,8053.33,2609,7116.0,937.0,11.63,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,PP,聚丙烯,7900.0,2609,7143.0,757.0,9.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,PP,聚丙烯,7566.67,2609,7356.0,210.0,2.78,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,PP,聚丙烯,7566.67,2609,7300.0,266.0,3.52,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,PP,聚丙烯,7940.0,2609,7196.0,744.0,9.37,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,PP,聚丙烯,8073.33,2609,7127.0,946.0,11.72,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,PP,聚丙烯,8083.33,2609,7275.0,808.0,10.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,PP,聚丙烯,8166.67,2609,7273.0,893.0,10.93,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,PP,聚丙烯,8166.67,2609,7454.0,712.0,8.72,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,PP,聚丙烯,8400.0,2609,7647.0,753.0,8.96,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,PP,聚丙烯,8566.67,2609,7642.0,924.0,10.79,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,PP,聚丙烯,8633.33,2609,7585.0,1048.0,12.14,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,PP,聚丙烯,8850.0,2609,7670.0,1180.0,13.33,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,PP,聚丙烯,9093.33,2609,8062.0,1031.0,11.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,PP,聚丙烯,9243.33,2609,8095.0,1148.0,12.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,PP,聚丙烯,9066.67,2609,8058.0,1008.0,11.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
