report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260723,2026-07-23,A,豆一2609,a2609,114,4719,4752,4762,4708,211393,10022706830,1.15,0.78,37,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AD,铸造铝2609,ad2609,113,23025,23115,23160,23005,6346,1464684800,0.67,0.54,125,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AG,沪银2610,ag2610,113,14481,14614,14950,14444,787649,174047681820,3.49,0.86,124,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AL,沪铝2609,al2609,113,23220,23345,23375,23200,149576,17417243600,0.75,0.71,165,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AO,氧化铝2609,ao2609,113,2723,2712,2728,2675,255362,13790100760,1.94,-0.70,-19,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AP,苹果610,AP610,115,7619,7670,7693,7606,81252,6223090680,1.14,0.93,71,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,AU,沪金2608,au2608,113,898.48,899.08,910.08,897.50,146508,132432823620.00,1.41,0.59,5.30,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,B,豆二2609,b2609,114,3854,3875,3902,3852,172300,6678531400,1.30,0.83,32,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,BB,胶合板2609,bb2609,114,148.10,148.20,148.20,148.10,7,518500.00,0.07,0.14,0.20,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,BC,国际铜2608,bc2608,142,94840,94740,95200,94670,6035,2864997900,0.56,-0.14,-130,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,BR,丁二烯胶2609,br2609,113,13800,13970,14000,13540,250735,17230437975,3.34,1.53,210,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,BU,沥青2609,bu2609,113,4247,4288,4296,4190,376514,15958094300,2.52,1.93,81,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,BZ,纯苯2609,bz2609,114,7699,7768,7773,7570,26713,6139426920,2.66,1.96,149,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
20260723,2026-07-23,C,玉米2609,c2609,114,2269,2278,2284,2268,467037,10637328030,0.71,0.44,10,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-23T17:30:42+08:00
