symbol,contract,broker,long_pos,long_chg,short_pos,short_chg,net_pos,flow_score,add_long,reduce_long,add_short,reduce_short
SS,ss2610,宏源期货,0,0,1636,23,-1636,-23,0,0,23,0
SS,ss2610,国信期货,0,0,1517,-313,-1517,313,0,0,0,313
SS,ss2610,金瑞期货,0,0,1444,-17,-1444,17,0,0,0,17
PL,pl2611,中信期货,3780,-547,3521,-520,259,-27,0,547,0,520
PL,pl2611,国投安信,1958,215,1598,176,360,39,215,0,176,0
PL,pl2611,广发期货,1724,5,1694,-34,30,39,5,0,0,34
PL,pl2611,五矿期货,1530,395,1511,380,19,15,395,0,380,0
PL,pl2611,浙商期货,1474,27,1466,-9,8,36,27,0,0,9
PL,pl2611,国泰君安,1461,261,1963,31,-502,230,261,0,31,0
PL,pl2611,华泰期货,1230,15,1165,-35,65,50,15,0,0,35
PL,pl2611,中信建投,1214,74,1337,64,-123,10,74,0,64,0
PL,pl2611,东证期货,1093,-565,0,0,1093,-565,0,565,0,0
PL,pl2611,申银万国,1034,-208,1286,-406,-252,198,0,208,0,406
PL,pl2611,弘业期货,1007,-8,1164,26,-157,-34,0,8,26,0
PL,pl2611,长江期货,940,561,914,539,26,22,561,0,539,0
PL,pl2611,南华期货,931,2,969,-148,-38,150,2,0,0,148
PL,pl2611,东吴期货,867,0,1000,-22,-133,22,0,0,0,22
PL,pl2611,国联期货,603,79,0,0,603,79,79,0,0,0
PL,pl2611,永安期货,315,174,0,0,315,174,174,0,0,0
PL,pl2611,国信期货,267,-40,0,0,267,-40,0,40,0,0
PL,pl2611,中金财富,251,-2,0,0,251,-2,0,2,0,0
PL,pl2611,银河期货,212,-8,720,19,-508,-27,0,8,19,0
PL,pl2611,中辉期货,200,-16,0,0,200,-16,0,16,0,0
PL,pl2611,建信期货,0,0,462,-15,-462,15,0,0,0,15
PL,pl2611,创元期货,0,0,363,19,-363,-19,0,0,19,0
PL,pl2611,民生期货,0,0,303,69,-303,-69,0,0,69,0
PL,pl2611,港信期货,0,0,261,11,-261,-11,0,0,11,0
PL,pl2611,东方财富,0,0,228,-9,-228,9,0,0,0,9
PL,pl2611,正信期货,0,0,190,83,-190,-83,0,0,83,0
EG,eg2610,东证期货,37427,339,15121,-2677,22306,3016,339,0,0,2677
EG,eg2610,国泰君安,32431,-123,51761,-8608,-19330,8485,0,123,0,8608
EG,eg2610,广发期货,19802,-664,18425,-882,1377,218,0,664,0,882
EG,eg2610,华泰期货,15762,344,22943,1203,-7181,-859,344,0,1203,0
EG,eg2610,中信期货,15019,-1094,27688,713,-12669,-1807,0,1094,713,0
EG,eg2610,东吴期货,13571,1197,4796,-201,8775,1398,1197,0,0,201
EG,eg2610,中信建投,13208,-2459,14531,212,-1323,-2671,0,2459,212,0
EG,eg2610,方正中期,11332,44,10944,-336,388,380,44,0,0,336
EG,eg2610,海通期货,9508,-1662,16621,5010,-7113,-6672,0,1662,5010,0
EG,eg2610,银河期货,8234,345,9744,64,-1510,281,345,0,64,0
EG,eg2610,锦泰期货,6916,-92,6912,-147,4,55,0,92,0,147
EG,eg2610,永安期货,6319,-3618,8979,-4207,-2660,589,0,3618,0,4207
EG,eg2610,中泰期货,6216,-1201,7429,-1802,-1213,601,0,1201,0,1802
EG,eg2610,瑞银期货,6198,-136,0,0,6198,-136,0,136,0,0
EG,eg2610,中金财富,5772,688,0,0,5772,688,688,0,0,0
EG,eg2610,创元期货,5591,-625,8165,644,-2574,-1269,0,625,644,0
EG,eg2610,瑞达期货,5573,1410,0,0,5573,1410,1410,0,0,0
EG,eg2610,国信期货,5130,518,4117,1473,1013,-955,518,0,1473,0
EG,eg2610,宏源期货,4374,705,0,0,4374,705,705,0,0,0
EG,eg2610,平安期货,4334,615,0,0,4334,615,615,0,0,0
EG,eg2610,招商期货,0,0,5157,718,-5157,-718,0,0,718,0
EG,eg2610,浙商期货,0,0,4792,387,-4792,-387,0,0,387,0
EG,eg2610,光大期货,0,0,4075,2,-4075,-2,0,0,2,0
EG,eg2610,东方财富,0,0,3942,526,-3942,-526,0,0,526,0
EG,eg2610,国海良时,0,0,3705,937,-3705,-937,0,0,937,0
LU,lu2610,国泰君安,5975,-84,4918,-877,1057,793,0,84,0,877
LU,lu2610,东证期货,4040,-1350,5121,350,-1081,-1700,0,1350,350,0
LU,lu2610,中信期货,3551,-146,3788,-895,-237,749,0,146,0,895
LU,lu2610,平安期货,1890,487,0,0,1890,487,487,0,0,0
LU,lu2610,中金财富,1565,-529,0,0,1565,-529,0,529,0,0
LU,lu2610,永安期货,1481,-21,6998,220,-5517,-241,0,21,220,0
LU,lu2610,中信建投,1455,-137,0,0,1455,-137,0,137,0,0
LU,lu2610,华泰期货,1303,-48,734,-172,569,124,0,48,0,172
LU,lu2610,广发期货,1229,-15,0,0,1229,-15,0,15,0,0
LU,lu2610,国联期货,1195,34,1670,-237,-475,271,34,0,0,237
LU,lu2610,国投安信,1184,-176,679,-40,505,-136,0,176,0,40
LU,lu2610,银河期货,953,-169,976,-309,-23,140,0,169,0,309
LU,lu2610,招商期货,917,-186,0,0,917,-186,0,186,0,0
LU,lu2610,东航期货,888,-62,0,0,888,-62,0,62,0,0
LU,lu2610,创元期货,886,-135,0,0,886,-135,0,135,0,0
LU,lu2610,海证期货,871,-12,0,0,871,-12,0,12,0,0
LU,lu2610,海通期货,858,10,0,0,858,10,10,0,0,0
LU,lu2610,国信期货,827,122,0,0,827,122,122,0,0,0
LU,lu2610,南华期货,796,92,796,-765,0,857,92,0,0,765
LU,lu2610,中财期货,777,198,0,0,777,198,198,0,0,0
LU,lu2610,中银期货,0,0,7926,-722,-7926,722,0,0,0,722
LU,lu2610,西部期货,0,0,1950,-723,-1950,723,0,0,0,723
LU,lu2610,盛达期货,0,0,1491,0,-1491,0,0,0,0,0
LU,lu2610,方正中期,0,0,1191,247,-1191,-247,0,0,247,0
LU,lu2610,大地期货,0,0,666,4,-666,-4,0,0,4,0
LU,lu2610,金元期货,0,0,522,-101,-522,101,0,0,0,101
LU,lu2610,港信期货,0,0,501,0,-501,0,0,0,0,0
LU,lu2610,浙商期货,0,0,496,-71,-496,71,0,0,0,71
LU,lu2610,中泰期货,0,0,490,401,-490,-401,0,0,401,0
LU,lu2610,东方财富,0,0,460,-120,-460,120,0,0,0,120
LU,lu2610,国元期货,0,0,447,0,-447,0,0,0,0,0
BR,br2610,国泰君安,5893,-1166,6342,-103,-449,-1063,0,1166,0,103
BR,br2610,中信期货,4292,83,2923,-842,1369,925,83,0,0,842
BR,br2610,东证期货,2442,528,3091,-853,-649,1381,528,0,0,853
BR,br2610,华泰期货,2030,-231,1596,-331,434,100,0,231,0,331
BR,br2610,海通期货,1935,651,0,0,1935,651,651,0,0,0
BR,br2610,银河期货,1906,-66,2447,-646,-541,580,0,66,0,646
BR,br2610,永安期货,1490,-330,1864,78,-374,-408,0,330,78,0
BR,br2610,瑞达期货,1220,-543,840,93,380,-636,0,543,93,0
BR,br2610,广发期货,1203,-63,728,-17,475,-46,0,63,0,17
BR,br2610,东吴期货,993,-138,0,0,993,-138,0,138,0,0
BR,br2610,创元期货,896,-50,0,0,896,-50,0,50,0,0
BR,br2610,平安期货,863,-72,883,221,-20,-293,0,72,221,0
BR,br2610,齐盛期货,821,-200,0,0,821,-200,0,200,0,0
BR,br2610,中金财富,768,19,0,0,768,19,19,0,0,0
BR,br2610,中信建投,734,-178,892,88,-158,-266,0,178,88,0
BR,br2610,海证期货,704,9,0,0,704,9,9,0,0,0
BR,br2610,国贸期货,700,38,925,-598,-225,636,38,0,0,598
BR,br2610,紫金天风,693,-216,0,0,693,-216,0,216,0,0
BR,br2610,宏源期货,689,23,0,0,689,23,23,0,0,0
BR,br2610,国联期货,671,26,0,0,671,26,26,0,0,0
BR,br2610,国投安信,0,0,1995,-13,-1995,13,0,0,0,13
BR,br2610,中泰期货,0,0,1634,-62,-1634,62,0,0,0,62
BR,br2610,浙商期货,0,0,1351,-84,-1351,84,0,0,0,84
BR,br2610,大地期货,0,0,1295,-84,-1295,84,0,0,0,84
BR,br2610,东方财富,0,0,1011,-38,-1011,38,0,0,0,38
BR,br2610,南华期货,0,0,981,-37,-981,37,0,0,0,37
BR,br2610,徽商期货,0,0,901,-81,-901,81,0,0,0,81
BR,br2610,国海良时,0,0,889,55,-889,-55,0,0,55,0
BR,br2610,方正中期,0,0,722,-306,-722,306,0,0,0,306
OP,op2611,中信建投,3739,-37,3744,-6,-5,-31,0,37,0,6
OP,op2611,国泰君安,2926,359,2570,236,356,123,359,0,236,0
OP,op2611,中信期货,2545,251,2427,215,118,36,251,0,215,0
OP,op2611,浙商期货,2407,-56,2846,-32,-439,-24,0,56,0,32
OP,op2611,华西期货,1816,-16,1797,1,19,-17,0,16,1,0
OP,op2611,上海中期,1488,161,1490,161,-2,0,161,0,161,0
OP,op2611,中泰期货,1466,-9,1445,-9,21,0,0,9,0,9
OP,op2611,国投安信,1192,121,1087,54,105,67,121,0,54,0
OP,op2611,东证期货,202,-9,443,-13,-241,4,0,9,0,13
OP,op2611,西部期货,66,2,0,0,66,2,2,0,0,0
OP,op2611,银河期货,65,1,0,0,65,1,1,0,0,0
OP,op2611,国联期货,51,-1,0,0,51,-1,0,1,0,0
OP,op2611,永安期货,49,2,398,0,-349,2,2,0,0,0
OP,op2611,方正中期,49,8,0,0,49,8,8,0,0,0
OP,op2611,徽商期货,48,-1,0,0,48,-1,0,1,0,0
OP,op2611,物产中大,45,5,0,0,45,5,5,0,0,0
OP,op2611,国元期货,41,-3,0,0,41,-3,0,3,0,0
OP,op2611,创元期货,41,27,0,0,41,27,27,0,0,0
OP,op2611,齐盛期货,40,7,0,0,40,7,7,0,0,0
OP,op2611,宏源期货,39,-3,25,19,14,-22,0,3,19,0
OP,op2611,华泰期货,0,0,285,11,-285,-11,0,0,11,0
OP,op2611,宝城期货,0,0,86,-4,-86,4,0,0,0,4
OP,op2611,国贸期货,0,0,32,27,-32,-27,0,0,27,0
OP,op2611,混沌天成,0,0,30,27,-30,-27,0,0,27,0
OP,op2611,光大期货,0,0,25,9,-25,-9,0,0,9,0
OP,op2611,华闻期货,0,0,24,3,-24,-3,0,0,3,0
OP,op2611,东海期货,0,0,24,22,-24,-22,0,0,22,0
OP,op2611,长江期货,0,0,21,19,-21,-19,0,0,19,0
OP,op2611,先融期货,0,0,20,0,-20,0,0,0,0,0
BC,bc2610,国泰君安,3014,272,2998,347,16,-75,272,0,347,0
BC,bc2610,中信期货,2167,179,3180,87,-1013,92,179,0,87,0
BC,bc2610,高盛期货,1957,134,0,0,1957,134,134,0,0,0
BC,bc2610,摩根大通,1013,-25,0,0,1013,-25,0,25,0,0
BC,bc2610,海通期货,940,-3,870,1,70,-4,0,3,1,0
BC,bc2610,永安期货,801,11,735,1,66,10,11,0,1,0
BC,bc2610,招商期货,716,-4,846,5,-130,-9,0,4,5,0
BC,bc2610,东证期货,684,8,606,149,78,-141,8,0,149,0
BC,bc2610,国投安信,580,1,566,3,14,-2,1,0,3,0
BC,bc2610,东吴期货,538,2,522,-13,16,15,2,0,0,13
BC,bc2610,华泰期货,363,7,230,13,133,-6,7,0,13,0
BC,bc2610,长江期货,341,-6,324,-8,17,2,0,6,0,8
BC,bc2610,瑞银期货,334,7,0,0,334,7,7,0,0,0
BC,bc2610,中金财富,294,1,0,0,294,1,1,0,0,0
BC,bc2610,银河期货,241,35,0,0,241,35,35,0,0,0
BC,bc2610,盛达期货,175,86,0,0,175,86,86,0,0,0
BC,bc2610,齐盛期货,149,2,0,0,149,2,2,0,0,0
BC,bc2610,兴证期货,110,15,0,0,110,15,15,0,0,0
BC,bc2610,华闻期货,93,2,0,0,93,2,2,0,0,0
BC,bc2610,平安期货,92,14,0,0,92,14,14,0,0,0
BC,bc2610,铜冠金源,0,0,881,160,-881,-160,0,0,160,0
BC,bc2610,广发期货,0,0,846,-77,-846,77,0,0,0,77
BC,bc2610,金瑞期货,0,0,588,0,-588,0,0,0,0,0
BC,bc2610,建信期货,0,0,537,0,-537,0,0,0,0,0
BC,bc2610,五矿期货,0,0,332,21,-332,-21,0,0,21,0
BC,bc2610,浙商期货,0,0,328,2,-328,-2,0,0,2,0
BC,bc2610,华金期货,0,0,304,0,-304,0,0,0,0,0
BC,bc2610,国信期货,0,0,269,-40,-269,40,0,0,0,40
BC,bc2610,方正中期,0,0,190,160,-190,-160,0,0,160,0
BC,bc2610,中粮期货,0,0,101,0,-101,0,0,0,0,0
L,l2701,中信期货,64267,3992,38137,2572,26130,1420,3992,0,2572,0
L,l2701,国泰君安,45161,4074,54392,-5093,-9231,9167,4074,0,0,5093
L,l2701,东证期货,36708,404,27265,-4596,9443,5000,404,0,0,4596
L,l2701,银河期货,22789,-1677,7692,-302,15097,-1375,0,1677,0,302
L,l2701,中金财富,21173,-2508,0,0,21173,-2508,0,2508,0,0
L,l2701,高盛期货,20240,-6748,10650,3085,9590,-9833,0,6748,3085,0
L,l2701,华泰期货,16438,-113,19423,667,-2985,-780,0,113,667,0
L,l2701,瑞银期货,12070,-1230,0,0,12070,-1230,0,1230,0,0
L,l2701,永安期货,11989,-372,19655,-1084,-7666,712,0,372,0,1084
L,l2701,海通期货,10959,843,0,0,10959,843,843,0,0,0
L,l2701,广发期货,8528,264,5735,-1427,2793,1691,264,0,0,1427
L,l2701,中信建投,7904,-208,7709,-316,195,108,0,208,0,316
L,l2701,平安期货,7058,-1207,0,0,7058,-1207,0,1207,0,0
L,l2701,方正中期,6150,-1486,5825,-387,325,-1099,0,1486,0,387
L,l2701,浙商期货,5998,-516,0,0,5998,-516,0,516,0,0
L,l2701,国投安信,5924,-845,0,0,5924,-845,0,845,0,0
L,l2701,国联期货,5828,709,0,0,5828,709,709,0,0,0
L,l2701,光大期货,5417,-719,0,0,5417,-719,0,719,0,0
L,l2701,国信期货,5251,-380,0,0,5251,-380,0,380,0,0
L,l2701,招商期货,4339,-65,0,0,4339,-65,0,65,0,0
L,l2701,东吴期货,0,0,14186,162,-14186,-162,0,0,162,0
L,l2701,国海良时,0,0,13711,-589,-13711,589,0,0,0,589
L,l2701,中粮期货,0,0,9783,-94,-9783,94,0,0,0,94
L,l2701,国贸期货,0,0,9095,393,-9095,-393,0,0,393,0
L,l2701,申银万国,0,0,8626,489,-8626,-489,0,0,489,0
L,l2701,海证期货,0,0,8227,468,-8227,-468,0,0,468,0
L,l2701,瑞达期货,0,0,7762,-253,-7762,253,0,0,0,253
L,l2701,中泰期货,0,0,7358,903,-7358,-903,0,0,903,0
L,l2701,中辉期货,0,0,6182,-104,-6182,104,0,0,0,104
L,l2701,国盛期货,0,0,5704,-6,-5704,6,0,0,0,6
PS,ps2611,中信期货,8936,38,11821,-406,-2885,444,38,0,0,406
PS,ps2611,国泰君安,8554,-263,16651,-308,-8097,45,0,263,0,308
PS,ps2611,中信建投,7679,426,4190,881,3489,-455,426,0,881,0
PS,ps2611,方正中期,5368,104,5015,369,353,-265,104,0,369,0
PS,ps2611,五矿期货,4849,-78,2602,144,2247,-222,0,78,144,0
PS,ps2611,招商期货,3969,-122,1593,21,2376,-143,0,122,21,0
PS,ps2611,银河期货,3924,-549,7017,177,-3093,-726,0,549,177,0
PS,ps2611,浙商期货,3384,-86,2953,-124,431,38,0,86,0,124
PS,ps2611,东证期货,3232,865,2868,-940,364,1805,865,0,0,940
PS,ps2611,华泰期货,3121,67,0,0,3121,67,67,0,0,0
PS,ps2611,永安期货,2882,224,4805,162,-1923,62,224,0,162,0
PS,ps2611,广发期货,2598,284,7443,265,-4845,19,284,0,265,0
PS,ps2611,高盛期货,2322,0,0,0,2322,0,0,0,0,0
PS,ps2611,瑞达期货,2102,-274,1620,6,482,-280,0,274,6,0
PS,ps2611,国信期货,2039,-88,1905,-19,134,-69,0,88,0,19
PS,ps2611,华闻期货,1806,-330,0,0,1806,-330,0,330,0,0
PS,ps2611,大地期货,1788,19,1749,-166,39,185,19,0,0,166
PS,ps2611,中辉期货,1715,181,0,0,1715,181,181,0,0,0
PS,ps2611,紫金天风,1710,66,0,0,1710,66,66,0,0,0
PS,ps2611,徽商期货,1687,-15,0,0,1687,-15,0,15,0,0
PS,ps2611,申银万国,0,0,3943,-229,-3943,229,0,0,0,229
PS,ps2611,中泰期货,0,0,3449,241,-3449,-241,0,0,241,0
PS,ps2611,信达期货,0,0,3153,-39,-3153,39,0,0,0,39
PS,ps2611,海证期货,0,0,2462,-303,-2462,303,0,0,0,303
PS,ps2611,中财期货,0,0,2043,105,-2043,-105,0,0,105,0
PS,ps2611,创元期货,0,0,1542,-110,-1542,110,0,0,0,110
RU,ru2701,国泰君安,11881,-1204,18843,-903,-6962,-301,0,1204,0,903
RU,ru2701,中信期货,11634,-12,10346,-175,1288,163,0,12,0,175
RU,ru2701,永安期货,7701,-127,2844,12,4857,-139,0,127,12,0
RU,ru2701,东证期货,6975,-855,5092,-74,1883,-781,0,855,0,74
RU,ru2701,华泰期货,6329,43,4874,629,1455,-586,43,0,629,0
