source_date,symbol,variety,close,change_pct,status,source,source_url
2026-08-17,GEM50,创业板50,3929.29,3.19,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-17,IC,中证500,8184.64,2.43,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-17,IF,沪深300,4741.1,1.61,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-17,IH,上证50,2945.41,1.0,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-17,IM,中证1000,7968.38,2.56,OK,腾讯证券指数行情,https://gu.qq.com/
2026-08-17,STAR50,科创50,1788.85,4.14,OK,腾讯证券指数行情,https://gu.qq.com/
