report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260820,2026-08-20,A,豆一,a2611,114,,5130,,,,26790632550,,1.1037,56.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AD,铝合金,ad2610,113,,22945,,,,2491064900,,0.0218,5.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AG,沪银,ag2610,113,,16361,,,,290236818555,,6.02,929.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AL,沪铝,al2610,113,,23595,,,,36300434075,,-0.3379,-80.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AO,氧化铝,ao2610,113,,2663,,,,16247660740,,-0.1874,-5.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AP,苹果,ap2610,115,,7755,,,,9233215950,,-0.6661,-52.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,AU,沪金,au2610,113,,972.94,,,,453902959640,,2.8956,27.38000000000011,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,B,豆二,b2611,114,,4061,,,,12007190250,,0.7192,29.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,BB,胶合板2611,bb2611,114,148.45,148.35,148.55,148.25,8,593475.00,0.20,-0.10,-0.15,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-20T17:12:49+08:00
20260820,2026-08-20,BC,国际铜,bc2609,142,,95370,,,,4876122350,,0.665,630.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,BR,合成橡胶,br2610,113,,14465,,,,24785925000,,-1.4646,-215.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,BU,沥青,bu2610,113,,4485,,,,28372690120,,2.071,91.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,BZ,纯苯,bz2610,114,,7580,,,,9727238280,,0.4107,31.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,C,玉米,c2611,114,,2263,,,,23285139630,,-0.0883,-2.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,CF,棉花,cf2701,115,,17035,,,,47854909275,,0.3535,60.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,CJ,红枣,cj2701,115,,8205,,,,5361509875,,-0.9656,-80.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,CS,淀粉,cs2611,114,,2567,,,,5561852040,,-0.2332,-6.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,CU,沪铜,cu2609,113,,107200,,,,81084353150,,0.3276,350.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,CY,棉纱,cy2611,115,,23000,,,,1921626250,,0.1306,30.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,EB,苯乙烯,eb2610,114,,8703,,,,33790817275,,0.2534,22.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,EC,集运欧线,ec2610,142,,1740,,,,2056797125,,-0.5714,-10.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,EG,乙二醇,eg2609,114,,5322,,,,85113508320,,0.2071,11.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,FB,纤维板,fb2610,114,,1272.5,,,,99591035,,0.4737,6.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
20260820,2026-08-20,FG,玻璃,fg2701,115,,917,,,,46503132040,,1.663,15.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-20T17:12:49+08:00
