report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260812,2026-08-12,A,豆一,a2611,114,,4896,,,,16112324290,,-0.3663,-18.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AD,铝合金,ad2610,113,,23645,,,,3164015000,,0.2969,70.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AG,沪银,ag2610,113,,16154,,,,224219582775,,2.5781,406.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AL,沪铝,al2609,113,,24285,,,,39568069625,,0.1443,35.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AO,氧化铝,ao2610,113,,2711,,,,14327997680,,-0.5867,-16.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AP,苹果,ap2610,115,,7819,,,,8527105970,,0.8383,65.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,AU,沪金,au2610,113,,958.54,,,,275327450640,,0.9053,8.599999999999909,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,B,豆二,b2609,114,,3848,,,,7159697670,,1.1833,45.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,,BB,胶合板2611,bb2611,114,,,,,,,,,,ERROR:RemoteDisconnected,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-12T17:21:18+08:00
20260812,2026-08-12,BC,国际铜,bc2609,142,,96570,,,,3460412450,,0.3742,360.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
20260812,2026-08-12,BR,合成橡胶,br2610,113,,13425,,,,15922846350,,1.8975,250.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-12T17:21:18+08:00
