report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260730,2026-07-30,A,豆一2609,a2609,114,,4689.0,,,,,,-0.45,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AD,铸造铝2609,ad2609,113,,23195.0,,,,,,0.65,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AG,沪银2610,ag2610,113,,14032.0,,,,,,-0.23,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AL,沪铝2609,al2609,113,,23625.0,,,,,,1.03,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AO,氧化铝2609,ao2609,113,,2648.0,,,,,,-1.34,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AP,苹果610,AP610,115,,7740.0,,,,,,0.56,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,AU,沪金2610,au2610,113,,881.4,,,,,,-0.04,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,B,豆二2609,b2609,114,,3775.0,,,,,,-0.53,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,BB,胶合板2611,bb2611,114,,148.55,,,,,,0.54,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,BC,国际铜2609,bc2609,142,,93090.0,,,,,,-0.17,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,BR,丁二烯胶2609,br2609,113,,12970.0,,,,,,0.89,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,BU,沥青2609,bu2609,113,,4165.0,,,,,,1.22,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,BZ,纯苯2609,bz2609,114,,7392.0,,,,,,1.87,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,C,玉米2609,c2609,114,,2266.0,,,,,,0.13,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,CF,棉花609,CF609,115,,15695.0,,,,,,-1.01,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,CJ,红枣609,CJ609,115,,7980.0,,,,,,0.82,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,CS,淀粉2609,cs2609,114,,2627.0,,,,,,0.04,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,CU,沪铜2609,cu2609,113,,104690.0,,,,,,-0.1,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,CY,棉纱609,CY609,115,,22200.0,,,,,,-0.43,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,EB,苯乙烯2609,eb2609,114,,8618.0,,,,,,1.86,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,EC,欧线集运2610,ec2610,142,,1722.5,,,,,,-0.69,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,EG,乙二醇2609,eg2609,114,,5119.0,,,,,,4.77,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,FB,纤维板2609,fb2609,114,,1272.0,,,,,,-0.2,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,FG,玻璃609,FG609,115,,870.0,,,,,,-1.81,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,FU,燃油2609,fu2609,113,,3711.0,,,,,,3.89,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
20260730,2026-07-30,HC,热卷2610,hc2610,113,,3240.0,,,,,,-1.46,,OK,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-07-30T18:58:26+08:00
