date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,turnover_rate
2026-05-14,200620.0,194160.0,204980.0,192660.0,6470.0,1279596688.0,6.08,-4.18,-8460.0,0.0
2026-05-15,192580.0,191020.0,197260.0,189100.0,5796.0,1118856880.0,4.13,-3.41,-6740.0,0.0
2026-05-18,191000.0,194020.0,196000.0,190380.0,2858.0,554766976.0,2.91,0.52,1000.0,0.0
2026-05-19,192960.0,187280.0,194660.0,184580.0,5388.0,1012479616.0,5.19,-3.51,-6820.0,0.0
2026-05-20,186500.0,186020.0,187420.0,177000.0,8169.0,1492137024.0,5.55,-1.0,-1880.0,0.0
2026-05-21,187060.0,179940.0,188860.0,179620.0,3731.0,688170256.0,5.06,-1.48,-2700.0,0.0
2026-05-22,181000.0,186460.0,187500.0,179720.0,2825.0,519864000.0,4.22,1.1,2020.0,0.0
2026-05-25,187100.0,183100.0,190680.0,181360.0,6004.0,1117341424.0,5.06,-0.5,-920.0,0.0
2026-05-26,183740.0,178620.0,184780.0,177880.0,3962.0,717756048.0,3.71,-4.01,-7460.0,0.0
2026-05-27,178900.0,174880.0,180880.0,174000.0,3811.0,675338000.0,3.8,-3.47,-6280.0,0.0
2026-05-28,175580.0,181100.0,182580.0,175580.0,7813.0,1403319040.0,3.95,2.2,3900.0,0.0
2026-05-29,181480.0,181800.0,184720.0,180280.0,2671.0,488216464.0,2.47,1.22,2200.0,0.0
2026-06-01,182480.0,181200.0,184300.0,180760.0,3188.0,582794848.0,1.94,-0.86,-1580.0,0.0
2026-06-02,180740.0,175040.0,180740.0,173020.0,3561.0,627206496.0,4.22,-4.25,-7760.0,0.0
2026-06-03,176120.0,169880.0,176120.0,169120.0,8668.0,1483754928.0,3.97,-3.54,-6240.0,0.0
2026-06-04,169200.0,163820.0,170820.0,160620.0,8881.0,1471608176.0,5.96,-4.29,-7340.0,0.0
2026-06-05,165000.0,167040.0,168300.0,160420.0,8648.0,1427369968.0,4.76,0.81,1340.0,0.0
2026-06-08,166240.0,166480.0,170480.0,163660.0,8142.0,1349901600.0,4.13,0.87,1440.0,0.0
2026-06-09,167260.0,171480.0,171880.0,164800.0,10839.0,1829467008.0,4.27,3.44,5700.0,0.0
2026-06-10,170200.0,170280.0,172480.0,167800.0,5895.0,1003436448.0,2.77,0.89,1500.0,0.0
2026-06-11,169600.0,177980.0,178620.0,169540.0,8307.0,1456469840.0,5.33,4.57,7780.0,0.0
2026-06-12,179000.0,178580.0,182420.0,177600.0,7048.0,1270023824.0,2.75,1.86,3260.0,0.0
2026-06-15,179600.0,177500.0,181500.0,175280.0,7178.0,1280440736.0,3.45,-1.49,-2680.0,0.0
2026-06-16,177520.0,172920.0,177520.0,171680.0,5798.0,1004820416.0,3.27,-3.06,-5460.0,0.0
2026-06-17,172860.0,174500.0,176900.0,172300.0,6005.0,1052203056.0,2.65,0.69,1200.0,0.0
2026-06-18,175160.0,163040.0,175720.0,162420.0,21136.0,3554743200.0,7.59,-6.95,-12180.0,0.0
2026-06-22,160000.0,164000.0,164000.0,152540.0,20159.0,3178163664.0,6.81,-2.49,-4180.0,0.0
2026-06-23,162000.0,159040.0,162000.0,155520.0,14314.0,2272476928.0,4.11,0.89,1400.0,0.0
2026-06-24,158400.0,164560.0,166200.0,156500.0,10744.0,1739446528.0,6.11,3.67,5820.0,0.0
2026-06-25,161000.0,152660.0,163480.0,151640.0,20690.0,3239959728.0,7.31,-5.7,-9220.0,0.0
2026-06-26,150700.0,152300.0,154980.0,146660.0,23654.0,3564115584.0,5.31,-2.73,-4280.0,0.0
2026-06-29,152000.0,156220.0,157280.0,147000.0,23134.0,3543015024.0,6.82,3.69,5560.0,0.0
2026-06-30,153020.0,166000.0,166520.0,150500.0,31067.0,4978948096.0,10.46,8.4,12860.0,0.0
2026-07-01,164880.0,166600.0,168800.0,163800.0,21667.0,3600897616.0,3.12,3.96,6340.0,0.0
2026-07-02,166600.0,166640.0,169900.0,164540.0,20838.0,3481827280.0,3.23,0.28,460.0,0.0
2026-07-03,168860.0,170740.0,175200.0,168860.0,21002.0,3619162848.0,3.79,2.19,3660.0,0.0
2026-07-06,170000.0,167000.0,171240.0,165800.0,15092.0,2534198816.0,3.16,-3.09,-5320.0,0.0
2026-07-07,168220.0,165120.0,168500.0,163020.0,13531.0,2237462096.0,3.26,-1.66,-2780.0,0.0
2026-07-08,167000.0,160560.0,167180.0,160560.0,19398.0,3174471728.0,4.0,-2.89,-4780.0,0.0
2026-07-09,161500.0,153980.0,162000.0,151900.0,41443.0,6446179840.0,6.17,-5.9,-9660.0,0.0
2026-07-10,154500.0,152120.0,154840.0,151000.0,19542.0,2987472400.0,2.47,-2.2,-3420.0,0.0
2026-07-13,151000.0,152720.0,153860.0,147520.0,25175.0,3816353584.0,4.15,-0.09,-140.0,0.0
2026-07-14,155240.0,153340.0,155240.0,150900.0,21485.0,3279374208.0,2.86,1.16,1760.0,0.0
2026-07-15,155300.0,148260.0,156500.0,146740.0,37304.0,5619163136.0,6.39,-2.86,-4360.0,0.0
2026-07-16,147800.0,150340.0,152420.0,144760.0,47440.0,7022582272.0,5.09,-0.19,-280.0,0.0
2026-07-17,150300.0,149100.0,154500.0,148440.0,43524.0,6595013888.0,4.09,0.73,1080.0,0.0
2026-07-20,150000.0,137780.0,153380.0,134500.0,81185.0,11680117248.0,12.46,-9.07,-13740.0,0.0
2026-07-21,137780.0,138640.0,141000.0,133280.0,71030.0,9705989888.0,5.37,-3.63,-5220.0,0.0
2026-07-22,140960.0,140380.0,142400.0,132500.0,75878.0,10462341888.0,7.25,2.74,3740.0,0.0
2026-07-23,141580.0,141280.0,146080.0,139500.0,63307.0,9031204352.0,4.77,2.47,3400.0,0.0
2026-07-24,141500.0,142040.0,143480.0,138000.0,48485.0,6835528448.0,3.84,-0.42,-600.0,0.0
2026-07-27,144000.0,144500.0,145600.0,141060.0,47105.0,6755312640.0,3.22,2.5,3520.0,0.0
2026-07-28,144600.0,141200.0,145120.0,139420.0,55773.0,7923679744.0,3.97,-1.53,-2200.0,0.0
2026-07-29,141200.0,147340.0,148720.0,140460.0,67341.0,9791703040.0,5.81,3.72,5280.0,0.0
2026-07-30,148800.0,140140.0,148800.0,139600.0,74008.0,10641336832.0,6.33,-3.62,-5260.0,0.0
2026-07-31,144400.0,136260.0,144400.0,136000.0,68063.0,9470740224.0,5.84,-5.23,-7520.0,0.0
2026-08-03,135500.0,137740.0,139400.0,134340.0,62415.0,8555491584.0,3.64,-1.01,-1400.0,0.0
2026-08-04,137600.0,138440.0,140480.0,135600.0,51840.0,7172276992.0,3.56,1.01,1380.0,0.0
2026-08-05,138000.0,141780.0,143300.0,137500.0,62561.0,8800835328.0,4.19,2.49,3440.0,0.0
2026-08-06,142500.0,139920.0,142720.0,138100.0,61303.0,8565038592.0,3.28,-0.53,-740.0,0.0
2026-08-07,139920.0,138660.0,143840.0,138000.0,76300.0,10747845120.0,4.18,-0.74,-1040.0,0.0
2026-08-10,140000.0,145800.0,145820.0,137780.0,107399.0,15409900544.0,5.71,3.51,4940.0,0.0
2026-08-11,145800.0,145220.0,146220.0,143000.0,74388.0,10758233856.0,2.24,1.21,1740.0,0.0
2026-08-12,147200.0,149560.0,151000.0,146000.0,109746.0,16319742464.0,3.46,3.42,4940.0,0.0
2026-08-13,148700.0,152120.0,153800.0,147080.0,135057.0,20298952192.0,4.52,2.3,3420.0,0.0
2026-08-14,152000.0,155240.0,155780.0,151460.0,105989.0,16343042560.0,2.87,3.3,4960.0,0.0
2026-08-17,155600.0,153500.0,157540.0,151800.0,154204.0,23816329984.0,3.72,-0.44,-680.0,0.0
2026-08-18,155000.0,155400.0,157840.0,152680.0,165827.0,25762464512.0,3.34,0.62,960.0,0.0
2026-08-19,154400.0,150660.0,154700.0,149120.0,175248.0,26559220000.0,0.0,-3.012746,-4680.0,0.0
