date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,turnover_rate
2025-10-13,73020.0,73280.0,73600.0,72620.0,765.0,55919840.0,1.33,-0.65,-480.0,0.0
2025-10-14,73780.0,73560.0,74680.0,73400.0,686.0,50639020.0,1.75,0.66,480.0,0.0
2025-10-15,73960.0,73780.0,74360.0,73700.0,805.0,59531720.0,0.89,-0.03,-20.0,0.0
2025-10-16,73820.0,75000.0,75000.0,73820.0,1065.0,79314540.0,1.6,1.43,1060.0,0.0
2025-10-17,75000.0,76400.0,76880.0,75000.0,1533.0,116484260.0,2.52,2.61,1940.0,0.0
2025-10-20,76380.0,76080.0,76660.0,75000.0,1116.0,85038080.0,2.18,0.13,100.0,0.0
2025-10-21,76000.0,76080.0,76460.0,75600.0,965.0,73404280.0,1.13,-0.13,-100.0,0.0
2025-10-22,76080.0,77220.0,77460.0,76060.0,1472.0,113105080.0,1.84,1.53,1160.0,0.0
2025-10-23,77480.0,79300.0,79300.0,77340.0,2645.0,207418000.0,2.55,3.23,2480.0,0.0
2025-10-24,80000.0,79500.0,80560.0,78640.0,2613.0,208282020.0,2.45,1.4,1100.0,0.0
2025-10-27,80560.0,81920.0,82000.0,79480.0,3407.0,276105776.0,3.16,2.79,2220.0,0.0
2025-10-28,81660.0,81380.0,83340.0,81040.0,3771.0,309706400.0,2.84,0.42,340.0,0.0
2025-10-29,81920.0,82860.0,83060.0,81000.0,3350.0,275869888.0,2.51,0.9,740.0,0.0
2025-10-30,83000.0,83200.0,84860.0,82400.0,5353.0,448119808.0,2.99,1.04,860.0,0.0
2025-10-31,83600.0,80860.0,84600.0,80540.0,5444.0,448257104.0,4.85,-3.39,-2840.0,0.0
2025-11-03,81280.0,82740.0,83260.0,81280.0,5627.0,464359328.0,2.41,0.51,420.0,0.0
2025-11-04,82900.0,79660.0,83140.0,78320.0,5942.0,476625328.0,5.84,-3.47,-2860.0,0.0
2025-11-05,79880.0,79480.0,80600.0,79080.0,9151.0,730404176.0,1.9,-0.9,-720.0,0.0
2025-11-06,79820.0,80560.0,81040.0,79260.0,6398.0,512328944.0,2.23,0.95,760.0,0.0
2025-11-07,81580.0,82840.0,82980.0,79500.0,7709.0,629960144.0,4.35,3.47,2780.0,0.0
2025-11-10,83000.0,87360.0,87380.0,83000.0,9524.0,818717856.0,5.36,6.93,5660.0,0.0
2025-11-11,87480.0,86920.0,88540.0,85840.0,5115.0,445945008.0,3.14,1.12,960.0,0.0
2025-11-12,87180.0,87180.0,88400.0,85820.0,7380.0,641497584.0,2.96,0.0,0.0,0.0
2025-11-13,86920.0,88380.0,89980.0,86920.0,10351.0,920084496.0,3.52,1.68,1460.0,0.0
2025-11-14,88200.0,88180.0,89100.0,87140.0,6271.0,552337168.0,2.21,-0.79,-700.0,0.0
2025-11-17,88500.0,95980.0,95980.0,88500.0,16566.0,1547902496.0,8.49,8.99,7920.0,0.0
2025-11-18,96000.0,94300.0,97440.0,93540.0,17015.0,1620950928.0,4.17,0.94,880.0,0.0
2025-11-19,94420.0,100500.0,100860.0,94280.0,21487.0,2127108896.0,6.91,5.5,5240.0,0.0
2025-11-20,100500.0,99980.0,103500.0,98960.0,21990.0,2223301040.0,4.59,1.01,1000.0,0.0
2025-11-21,99280.0,92020.0,99280.0,92020.0,34514.0,3246052656.0,7.18,-8.98,-9080.0,0.0
2025-11-24,92000.0,92280.0,94200.0,91440.0,17857.0,1657672256.0,2.93,-1.87,-1760.0,0.0
2025-11-25,92380.0,97780.0,97820.0,92380.0,27531.0,2620579120.0,5.86,5.34,4960.0,0.0
2025-11-26,99000.0,96980.0,100500.0,96040.0,30792.0,3026186560.0,4.69,1.89,1800.0,0.0
2025-11-27,97120.0,96300.0,98960.0,96160.0,27379.0,2672871728.0,2.85,-1.99,-1960.0,0.0
2025-11-28,96120.0,96400.0,97900.0,94860.0,24121.0,2332280208.0,3.11,-1.25,-1220.0,0.0
2025-12-01,96560.0,97060.0,98400.0,96120.0,22625.0,2202987264.0,2.36,0.39,380.0,0.0
2025-12-02,97220.0,96440.0,97420.0,95360.0,17881.0,1724194928.0,2.12,-0.94,-920.0,0.0
2025-12-03,96460.0,93500.0,97300.0,92540.0,28171.0,2668736608.0,4.94,-3.03,-2920.0,0.0
2025-12-04,93720.0,93660.0,94580.0,91660.0,24400.0,2277885360.0,3.08,-1.12,-1060.0,0.0
2025-12-05,93540.0,92240.0,93820.0,92120.0,17000.0,1584741920.0,1.82,-1.18,-1100.0,0.0
2025-12-08,92100.0,94960.0,95520.0,91440.0,26442.0,2484729808.0,4.38,1.87,1740.0,0.0
2025-12-09,94780.0,93040.0,94900.0,92520.0,21531.0,2017180464.0,2.53,-0.98,-920.0,0.0
2025-12-10,93360.0,96180.0,96880.0,93240.0,27715.0,2637147776.0,3.89,2.67,2500.0,0.0
2025-12-11,96260.0,99160.0,99600.0,95780.0,28403.0,2785239840.0,4.02,4.23,4020.0,0.0
2025-12-12,100200.0,98280.0,101900.0,98180.0,34428.0,3444573376.0,3.79,0.22,220.0,0.0
2025-12-15,98680.0,101580.0,101720.0,98000.0,32909.0,3289060576.0,3.72,1.54,1540.0,0.0
2025-12-16,101600.0,101240.0,102580.0,100500.0,32145.0,3264235280.0,2.08,1.3,1300.0,0.0
2025-12-17,101540.0,109480.0,110360.0,101540.0,71257.0,7687686912.0,8.69,7.82,7940.0,0.0
2025-12-18,109800.0,107680.0,111140.0,106480.0,58651.0,6368858368.0,4.32,-0.19,-200.0,0.0
2025-12-19,107500.0,112680.0,114980.0,107500.0,61023.0,6810206464.0,6.89,3.78,4100.0,0.0
2025-12-22,112000.0,116080.0,118120.0,111000.0,81294.0,9398725376.0,6.38,4.01,4480.0,0.0
2025-12-23,116080.0,121840.0,122020.0,115780.0,64410.0,7690139648.0,5.4,5.4,6240.0,0.0
2025-12-24,123480.0,126520.0,129660.0,120040.0,90448.0,11288910336.0,8.06,5.98,7140.0,0.0
2025-12-25,119980.0,125880.0,126900.0,118640.0,158008.0,19470909440.0,6.62,0.87,1080.0,0.0
2025-12-26,129620.0,132740.0,133880.0,127000.0,90019.0,11857598464.0,5.58,7.73,9520.0,0.0
2025-12-29,130000.0,121500.0,137200.0,119880.0,140534.0,18168201728.0,13.15,-7.76,-10220.0,0.0
2025-12-30,118000.0,123500.0,125840.0,118000.0,98333.0,12020633344.0,6.07,-4.46,-5760.0,0.0
2025-12-31,125100.0,123960.0,126200.0,119600.0,90477.0,11117437440.0,5.4,1.41,1720.0,0.0
2026-01-05,126360.0,131940.0,132400.0,125160.0,64097.0,8234124544.0,5.89,7.39,9080.0,0.0
2026-01-06,133860.0,140020.0,140020.0,133860.0,55609.0,7685169664.0,4.8,9.0,11560.0,0.0
2026-01-07,144180.0,144380.0,149000.0,140300.0,89562.0,12882383360.0,6.3,4.47,6180.0,0.0
2026-01-08,143900.0,146940.0,150760.0,139120.0,136880.0,19956615936.0,8.09,2.17,3120.0,0.0
2026-01-09,147000.0,145380.0,149000.0,141500.0,106413.0,15467777024.0,5.14,-0.27,-400.0,0.0
2026-01-12,153000.0,158420.0,158420.0,153000.0,14827.0,2331696656.0,3.73,9.0,13080.0,0.0
2026-01-13,168000.0,169200.0,176120.0,163720.0,149972.0,25429202176.0,7.89,7.59,11940.0,0.0
2026-01-14,168800.0,164000.0,175220.0,156700.0,136958.0,22972821504.0,10.92,-3.27,-5540.0,0.0
2026-01-15,166500.0,164880.0,166900.0,157160.0,60220.0,9777139456.0,5.81,-1.69,-2840.0,0.0
2026-01-16,165000.0,147740.0,167500.0,147740.0,80218.0,12448759040.0,12.17,-8.99,-14600.0,0.0
2026-01-19,150720.0,149300.0,152800.0,143820.0,37706.0,5624174592.0,5.79,-3.79,-5880.0,0.0
2026-01-20,152600.0,161900.0,162560.0,151140.0,55997.0,8789061632.0,7.66,8.56,12760.0,0.0
2026-01-21,162640.0,168320.0,170600.0,160000.0,36947.0,6136578816.0,6.75,7.25,11380.0,0.0
2026-01-22,168260.0,170120.0,175520.0,165660.0,43587.0,7438091520.0,5.94,2.43,4040.0,0.0
2026-01-23,173200.0,183380.0,183780.0,173200.0,34310.0,6131878144.0,6.2,7.47,12740.0,0.0
2026-01-26,187000.0,167000.0,190600.0,165000.0,78496.0,14003279360.0,14.33,-6.55,-11700.0,0.0
2026-01-27,168000.0,180080.0,180800.0,166140.0,39015.0,6786846464.0,8.22,0.95,1700.0,0.0
2026-01-28,182000.0,166800.0,182880.0,165020.0,52216.0,8945597184.0,10.27,-4.1,-7140.0,0.0
2026-01-29,168000.0,166240.0,174200.0,159400.0,46419.0,7748545536.0,8.64,-2.95,-5060.0,0.0
2026-01-30,164400.0,148560.0,165660.0,148560.0,66376.0,10227047424.0,10.24,-11.0,-18360.0,0.0
2026-02-02,148040.0,132500.0,153200.0,132500.0,80221.0,11297318144.0,13.44,-13.99,-21560.0,0.0
2026-02-03,140000.0,147500.0,152000.0,137000.0,54283.0,7889254656.0,10.65,4.74,6680.0,0.0
2026-02-04,149200.0,147200.0,152600.0,145720.0,26986.0,4013163248.0,4.73,1.29,1880.0,0.0
2026-02-05,145000.0,132800.0,147000.0,132360.0,58992.0,8035046144.0,9.85,-10.69,-15900.0,0.0
2026-02-06,129780.0,133500.0,139000.0,124480.0,59038.0,7785961984.0,10.66,-1.98,-2700.0,0.0
2026-02-09,135500.0,137400.0,139900.0,135100.0,31183.0,4287022048.0,3.64,4.19,5520.0,0.0
2026-02-10,136220.0,137560.0,141220.0,133500.0,19587.0,2696903904.0,5.62,0.07,100.0,0.0
2026-02-11,137880.0,150600.0,150720.0,137880.0,24377.0,3521048784.0,9.33,9.38,12920.0,0.0
2026-02-12,149200.0,149380.0,152720.0,147000.0,24866.0,3724333168.0,3.96,3.42,4940.0,0.0
2026-02-13,143000.0,153500.0,153700.0,142560.0,24983.0,3716114208.0,7.44,2.5,3740.0,0.0
2026-02-24,158340.0,165920.0,166800.0,158340.0,24745.0,4002371600.0,5.69,11.55,17180.0,0.0
2026-02-25,165620.0,167200.0,172320.0,165040.0,30098.0,5082173184.0,4.5,3.38,5460.0,0.0
2026-02-26,186000.0,175080.0,186900.0,172000.0,42223.0,7517801472.0,8.82,3.7,6240.0,0.0
2026-02-27,175220.0,177200.0,177600.0,169160.0,33005.0,5753742848.0,4.74,-0.47,-840.0,0.0
2026-03-02,180000.0,172780.0,180060.0,170620.0,28041.0,4891980032.0,5.42,-0.88,-1540.0,0.0
2026-03-03,170800.0,151780.0,171340.0,151780.0,49152.0,7788559872.0,11.21,-12.99,-22660.0,0.0
2026-03-04,151000.0,153740.0,156000.0,146040.0,40630.0,6148882432.0,6.29,-2.97,-4700.0,0.0
2026-03-05,155020.0,156300.0,161600.0,149660.0,36312.0,5660141056.0,7.89,3.29,4980.0,0.0
2026-03-06,155520.0,156700.0,160820.0,151600.0,20219.0,3167830000.0,5.92,0.54,840.0,0.0
2026-03-09,149000.0,161500.0,165600.0,142600.0,44267.0,6917692672.0,14.68,3.09,4840.0,0.0
2026-03-10,162000.0,163000.0,166980.0,160020.0,26369.0,4318887424.0,4.45,4.31,6740.0,0.0
2026-03-11,163000.0,155280.0,167400.0,155200.0,33105.0,5286930944.0,7.45,-5.19,-8500.0,0.0
2026-03-12,156000.0,157100.0,159700.0,153100.0,26300.0,4115100896.0,4.13,-1.63,-2600.0,0.0
2026-03-13,155000.0,152100.0,162960.0,150000.0,32941.0,5154330112.0,8.28,-2.79,-4360.0,0.0
2026-03-16,150880.0,159560.0,160000.0,149160.0,37937.0,5876490240.0,6.93,1.98,3100.0,0.0
2026-03-17,159700.0,155260.0,160800.0,154000.0,30500.0,4791805184.0,4.39,0.23,360.0,0.0
2026-03-18,154400.0,150020.0,156600.0,149560.0,35711.0,5424806144.0,4.48,-4.51,-7080.0,0.0
2026-03-19,147840.0,142500.0,150000.0,140000.0,57687.0,8373461760.0,6.58,-6.19,-9400.0,0.0
2026-03-20,145500.0,143520.0,150800.0,143300.0,43475.0,6400639744.0,5.17,-1.12,-1620.0,0.0
2026-03-23,141220.0,149040.0,149300.0,140020.0,45188.0,6511418880.0,6.3,1.24,1820.0,0.0
2026-03-24,151700.0,152900.0,154660.0,150220.0,45326.0,6907900160.0,3.08,6.12,8820.0,0.0
2026-03-25,156000.0,158960.0,161500.0,154500.0,61200.0,9681945600.0,4.59,4.3,6560.0,0.0
2026-03-26,158980.0,158040.0,162860.0,155600.0,69369.0,11029078272.0,4.59,-0.1,-160.0,0.0
2026-03-27,157660.0,169400.0,172220.0,157000.0,108795.0,18000585216.0,9.57,6.55,10420.0,0.0
2026-03-30,170000.0,172860.0,175000.0,169040.0,75204.0,12975998720.0,3.6,4.49,7420.0,0.0
2026-03-31,170800.0,158040.0,173380.0,157700.0,135391.0,22196637440.0,9.09,-8.4,-14500.0,0.0
2026-04-01,161000.0,159060.0,164500.0,154560.0,101640.0,16241093120.0,6.06,-2.98,-4880.0,0.0
2026-04-02,159800.0,160180.0,163800.0,156000.0,90671.0,14519848448.0,4.88,0.25,400.0,0.0
2026-04-03,161000.0,157860.0,163120.0,157220.0,66813.0,10645566464.0,3.68,-1.41,-2260.0,0.0
2026-04-07,158440.0,160860.0,165500.0,156500.0,99493.0,16092845568.0,5.65,0.97,1540.0,0.0
2026-04-08,160000.0,159620.0,164700.0,157000.0,122220.0,19586027520.0,4.76,-1.31,-2120.0,0.0
2026-04-09,159000.0,153560.0,159740.0,152500.0,155903.0,24230687744.0,4.52,-4.17,-6680.0,0.0
2026-04-10,156300.0,157600.0,158900.0,153800.0,141334.0,22094832128.0,3.28,1.4,2180.0,0.0
2026-04-13,155020.0,166500.0,166600.0,154780.0,192774.0,31196130816.0,7.56,6.51,10180.0,0.0
2026-04-14,167000.0,166840.0,168400.0,164100.0,166865.0,27769421312.0,2.66,3.1,5020.0,0.0
2026-04-15,168400.0,168660.0,171980.0,165020.0,215162.0,36341046272.0,4.18,1.36,2260.0,0.0
2026-04-16,170500.0,176000.0,176200.0,169200.0,251427.0,43425279744.0,4.14,4.2,7100.0,0.0
2026-04-17,177460.0,177560.0,178000.0,173680.0,201622.0,35414665472.0,2.5,2.81,4860.0,0.0
2026-04-20,177000.0,180200.0,181440.0,174800.0,208657.0,37428416512.0,3.78,2.6,4560.0,0.0
2026-04-21,180900.0,174260.0,180900.0,169500.0,323093.0,56494607104.0,6.36,-2.84,-5100.0,0.0
2026-04-22,173660.0,175240.0,176500.0,172020.0,190015.0,33101982720.0,2.56,0.23,400.0,0.0
2026-04-23,175740.0,177960.0,178900.0,172140.0,236073.0,41495976448.0,3.88,2.16,3760.0,0.0
2026-04-24,178000.0,177900.0,179980.0,174500.0,246726.0,43799391488.0,3.12,1.22,2140.0,0.0
2026-04-27,182000.0,180560.0,184800.0,178500.0,238899.0,43385988352.0,3.55,1.71,3040.0,0.0
2026-04-28,179000.0,178620.0,180500.0,173400.0,263957.0,46793992448.0,3.91,-1.64,-2980.0,0.0
