symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
AU,沪金,au2610,,2026-08-21,969.0,988.88,968.02,987.44,1.49032828334738,14.5,336058.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,987.44,JO_165732,OK
EG,乙二醇,egm,,2026-08-21,5227.0,5286.0,5180.0,5255.0,1.8608258,96.0,314582.0,16478652000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,5403.0,JO_233664,OK
FG,玻璃,FGm,,2026-08-21,908.0,932.0,906.0,927.0,2.3178809,21.0,1147628.0,1059260700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,864.0,JO_166080,OK
SR,白糖,SRm,,2026-08-21,5375.0,5387.0,5371.0,5382.0,-0.09281604,-5.0,148645.0,799710100.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5383.0,JO_166055,OK
BC,国际铜,bc2609,,2026-08-21,94860.0,98000.0,94780.0,96020.0,0.6815560448778442,650.0,7559.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,96020.0,JO_291808,OK
A,豆一,am,,2026-08-21,5035.0,5063.0,5018.0,5039.0,-0.5329648,-27.0,107467.0,5417250000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,5022.0,JO_165900,OK
FU,燃料油,fum,,2026-08-21,3863.0,3906.0,3845.0,3902.0,1.3506494,52.0,276615.0,10737833000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4348.0,JO_165770,OK
PR,瓶片,PRm,,2026-08-21,7396.0,7446.0,7374.0,7414.0,0.51518434,38.0,35313.0,261669330.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,7472.0,JO_343068,OK
PP,PP,ppm,,2026-08-21,8148.0,8154.0,8085.0,8142.0,1.0048381,81.0,206370.0,8379499500.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,8715.0,JO_165874,OK
TA,PTA,TAm,,2026-08-21,5742.0,5786.0,5730.0,5758.0,0.27864856,16.0,294563.0,1695504600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,5980.0,JO_166029,OK
I,铁矿石,im,,2026-08-21,707.0,714.5,706.5,714.5,1.0608203,7.5,93132.0,6613328400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,707.5,JO_165977,OK
MA,甲醇,MAm,,2026-08-21,2914.0,2914.0,2861.0,2878.0,-0.06944445,-2.0,712053.0,2049288600.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,2909.0,JO_166093,OK
L,塑料,lm,,2026-08-21,7870.0,7883.0,7816.0,7856.0,0.21686439,17.0,169445.0,6647783400.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,8148.0,JO_165809,OK
SF,硅铁,SF2611,,2026-08-21,5952.000,6030.000,5938.000,6022.0,0.8710217755443894,52.0,478969,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,6022.0,,OK
P,棕榈油,pm,,2026-08-21,10198.0,10292.0,10175.0,10180.0,0.33510745,34.0,341118.0,34858900000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,10160.0,JO_165964,OK
CU,沪铜,cu2609,,2026-08-21,106660.0,107900.0,106550.0,107750.0,0.5130597014925373,550.0,73209.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,107750.0,,OK
M,豆粕,mm,,2026-08-21,3233.0,3251.0,3230.0,3246.0,0.06165228,2.0,394512.0,12789793000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,3228.0,JO_165938,OK
