date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,turnover_rate
2026-07-01,1503.0,1490.0,1508.5,1477.0,69079.0,6192566784.0,2.11,-0.3,-4.5,0.0
2026-07-02,1496.0,1496.0,1503.0,1480.0,52613.0,4708424448.0,1.54,0.13,2.0,0.0
2026-07-03,1506.5,1511.0,1520.0,1497.5,50950.0,4612419072.0,1.51,1.31,19.5,0.0
2026-07-06,1508.0,1510.5,1531.5,1501.5,52583.0,4787619072.0,1.99,0.13,2.0,0.0
2026-07-07,1509.0,1500.5,1519.5,1497.5,34948.0,3164242656.0,1.45,-1.09,-16.5,0.0
2026-07-08,1503.0,1514.0,1528.0,1495.5,53183.0,4826231552.0,2.15,0.33,5.0,0.0
2026-07-09,1510.5,1509.0,1519.0,1502.5,40842.0,3697728144.0,1.09,-0.2,-3.0,0.0
2026-07-10,1503.0,1471.0,1507.5,1465.0,74300.0,6593666816.0,2.82,-2.49,-37.5,0.0
2026-07-13,1473.0,1440.0,1473.0,1436.0,75760.0,6603250944.0,2.5,-2.64,-39.0,0.0
2026-07-14,1440.0,1466.0,1472.0,1439.5,63856.0,5569608448.0,2.24,0.93,13.5,0.0
2026-07-15,1468.0,1480.5,1489.0,1455.5,59970.0,5298648576.0,2.3,1.86,27.0,0.0
2026-07-16,1476.0,1468.0,1485.0,1460.5,39199.0,3458580096.0,1.66,-0.31,-4.5,0.0
2026-07-17,1470.0,1465.0,1481.0,1462.5,41237.0,3640432320.0,1.26,-0.37,-5.5,0.0
2026-07-20,1465.0,1478.0,1503.5,1464.5,93043.0,8305115136.0,2.65,0.48,7.0,0.0
2026-07-21,1478.0,1483.5,1489.0,1444.0,96381.0,8457270272.0,3.03,-0.27,-4.0,0.0
2026-07-22,1485.0,1469.0,1490.0,1465.0,56537.0,5004557312.0,1.71,0.48,7.0,0.0
2026-07-23,1470.0,1472.5,1482.0,1458.5,95861.0,8445308672.0,1.59,-0.17,-2.5,0.0
2026-07-24,1475.0,1451.5,1475.0,1446.0,86570.0,7581264640.0,1.98,-1.12,-16.5,0.0
2026-07-27,1450.0,1455.5,1468.5,1446.0,99769.0,8732820736.0,1.54,-0.27,-4.0,0.0
2026-07-28,1455.0,1413.5,1455.5,1409.0,114715.0,9806297344.0,3.19,-3.09,-45.0,0.0
2026-07-29,1415.0,1407.0,1416.5,1390.0,158410.0,13318754816.0,1.86,-1.23,-17.5,0.0
2026-07-30,1410.5,1382.5,1412.0,1366.5,142389.0,11832105984.0,3.25,-1.32,-18.5,0.0
2026-07-31,1375.0,1314.5,1378.5,1305.5,234749.0,18839775232.0,5.27,-5.06,-70.0,0.0
2026-08-03,1315.0,1329.0,1336.5,1300.0,184897.0,14596700416.0,2.73,-0.64,-8.5,0.0
2026-08-04,1328.0,1347.0,1356.5,1323.5,161416.0,12999891968.0,2.51,2.39,31.5,0.0
2026-08-05,1345.0,1380.0,1389.5,1339.0,234183.0,19211843072.0,3.76,2.83,38.0,0.0
2026-08-06,1378.0,1410.0,1413.0,1376.0,231866.0,19403887104.0,2.71,3.15,43.0,0.0
2026-08-07,1420.0,1437.5,1452.0,1407.0,288240.0,24733481728.0,3.23,3.08,43.0,0.0
2026-08-10,1435.5,1414.0,1439.0,1411.5,246952.0,21124680704.0,1.92,-1.12,-16.0,0.0
2026-08-11,1426.0,1469.5,1473.5,1419.0,346163.0,29999462400.0,3.82,3.09,44.0,0.0
2026-08-12,1469.5,1476.0,1488.0,1457.5,291609.0,25778220288.0,2.11,2.22,32.0,0.0
2026-08-13,1469.0,1470.5,1482.0,1452.0,319317.0,28089850368.0,2.04,-0.17,-2.5,0.0
2026-08-14,1475.0,1515.5,1537.0,1475.0,589056.0,53075296768.0,4.23,3.38,49.5,0.0
2026-08-17,1515.0,1522.0,1545.5,1504.5,464077.0,42396453632.0,2.73,1.37,20.5,0.0
2026-08-18,1528.5,1546.5,1551.0,1517.0,502646.0,46249880832.0,2.23,1.58,24.0,0.0
2026-08-19,1550.0,1586.5,1588.0,1548.5,881425.0,83074564096.0,2.58,3.46,53.0,0.0
2026-08-20,1586.5,1591.5,1602.0,1561.5,921286.0,87546462208.0,2.58,1.34,21.0,0.0
2026-08-21,0.0,1581.5,0.0,0.0,0.0,153809099970.0,0.0,-0.6283,-10.0,0.0
