symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
SN,沪锡,snm,,2026-08-18,425560.0,425560.0,418500.0,419290.0,-1.4108021,-6000.0,72692.0,30660282000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,425940.0,JO_165603,OK
L,塑料,lm,,2026-08-18,8155.0,8196.0,8153.0,8187.0,0.62684363,51.0,75449.0,3084790000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,8180.0,JO_165809,OK
BC,国际铜,bcm,,2026-08-18,96000.0,96000.0,95060.0,95190.0,-1.0601808,-1020.0,4007.0,1912459300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,96140.0,JO_291808,OK
A,豆一,am,,2026-08-18,5079.0,5118.0,5069.0,5088.0,0.5732358,29.0,156667.0,7976889300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,5079.0,JO_165900,OK
ZN,沪锌,zn2609,,2026-08-18,25700.0,25775.0,25550.0,25640.0,-0.65865943432778,-170.0,81427.0,0.0,,新浪财经主力合约日线（涨跌按前收盘）,https://finance.sina.com.cn/futuremarket/,SINA_DAILY,25640.0,,OK
FU,燃料油,fum,,2026-08-18,4081.0,4181.0,4081.0,4173.0,3.343239,135.0,199511.0,8259762000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4098.0,JO_165770,OK
BU,沥青,bum,,2026-08-18,4310.0,4350.0,4303.0,4346.0,1.4709316,63.0,92119.0,3994578000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4443.0,JO_165694,OK
PG,液化气,pgm,,2026-08-18,5640.0,5695.0,5625.0,5635.0,0.19559033,11.0,32567.0,3681650700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,5677.0,JO_291854,OK
LU,低硫油,lum,,2026-08-18,4993.0,5059.0,4985.0,5051.0,2.5167444,124.0,49684.0,2498726000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4993.0,JO_291828,OK
PF,短纤,PFm,,2026-08-18,7650.0,7684.0,7622.0,7626.0,0.0,0.0,72535.0,555473000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,7682.0,JO_291841,OK
