symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
PR,瓶片,PRm,,2026-08-28,7126.0,7234.0,7104.0,7216.0,1.1777902,84.0,90712.0,650042200.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7216.0,JO_343068,OK
RU,天然橡胶,rum,,2026-08-28,18755.0,18995.0,18635.0,18940.0,1.500536,280.0,324068.0,60966613000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,18940.0,JO_165668,OK
AU,沪金,aum,,2026-08-28,992.32,999.72,988.46,999.28,0.07812011,0.7800293,271842.0,270146960000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,999.28,JO_165732,OK
RB,螺纹钢,rbm,,2026-08-28,3081.0,3129.0,3081.0,3112.0,1.038961,32.0,862249.0,26808644000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3112.0,JO_165681,OK
Y,豆油,ym,,2026-08-28,8824.0,9017.0,8776.0,8965.0,1.6670446,147.0,499122.0,44463284000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8965.0,JO_165951,OK
SR,白糖,SRm,,2026-08-28,5372.0,5422.0,5358.0,5411.0,0.8574091,46.0,497074.0,2681217300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5411.0,JO_166055,OK
L,塑料,lm,,2026-08-28,7657.0,7722.0,7615.0,7720.0,1.4587988,111.0,441018.0,16890618000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7720.0,JO_165809,OK
EB,苯乙烯,ebm,,2026-08-28,8633.0,8739.0,8570.0,8639.0,0.71112144,61.0,644918.0,27859247000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8639.0,JO_233677,OK
OI,菜油,OIm,,2026-08-28,10279.0,10398.0,10198.0,10333.0,0.18421564,19.0,282502.0,2910053000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,,JO_166042,OK
A,豆一,am,,2026-08-28,4974.0,4974.0,4905.0,4942.0,-0.8625878,-43.0,332857.0,16424228000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4942.0,JO_165900,OK
C,玉米,cm,,2026-08-28,2285.0,2287.0,2276.0,2279.0,-0.2189142,-5.0,517919.0,11814078000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2279.0,JO_165796,OK
SH,烧碱,SHm,,2026-08-28,1899.0,1926.0,1883.0,1909.0,0.42083114,8.0,428681.0,814922560.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1909.0,JO_336611,OK
BZ,纯苯,bzm,,2026-08-28,7500.0,7613.0,7461.0,7543.0,1.2347336,92.0,36124.0,8162803700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7543.0,JO_347000,OK
SI,工业硅,sim,,2026-08-28,8820.0,8865.0,8720.0,8785.0,-0.05688282,-5.0,192694.0,8474586000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8785.0,JO_322422,OK
FU,燃料油,fum,,2026-08-28,3729.0,3748.0,3620.0,3638.0,-1.3289938,-49.0,1041002.0,38209552000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3638.0,JO_165770,OK
