symbol,variety,contract,market,source_date,open,high,low,close,change_pct,change_amount,volume,turnover,amplitude_pct,source,source_url,validation_status,sina_close,quhe_code,status
FU,燃料油,fum,,2026-08-19,4081.0,4310.0,4081.0,4295.0,6.3645372,257.0,471871.0,19883248000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4295.0,JO_165770,OK
OI,菜油,OIm,,2026-08-19,10416.0,10590.0,10385.0,10568.0,1.0035363,105.0,276455.0,2893378000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,10615.0,JO_166042,OK
UR,尿素,URm,,2026-08-19,1736.0,1752.0,1736.0,1742.0,0.461361,8.0,134672.0,235002640.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,1717.0,JO_233760,OK
PB,沪铅,pbm,,2026-08-19,15965.0,16025.0,15870.0,15930.0,0.31486148,50.0,64045.0,5105578500.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,15905.0,JO_165616,OK
I,铁矿石,im,,2026-08-19,713.0,721.0,709.5,712.0,0.77848554,5.5,284551.0,20362248000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,712.0,JO_165977,OK
L,塑料,lm,,2026-08-19,8155.0,8289.0,8153.0,8177.0,0.50393313,41.0,223807.0,9182323000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8177.0,JO_165809,OK
BR,合成橡胶,brm,,2026-08-19,14465.0,14735.0,14415.0,14680.0,2.4424286,350.0,205512.0,14971212000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,14665.0,JO_336117,OK
PF,短纤,PFm,,2026-08-19,7650.0,7704.0,7616.0,7638.0,0.15735641,12.0,169576.0,1297934700.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7638.0,JO_291841,OK
B,豆二,bm,,2026-08-19,4008.0,4043.0,3988.0,4032.0,1.4594867,58.0,231234.0,9302766000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4032.0,JO_165925,OK
AP,苹果,APm,,2026-08-19,7880.0,7915.0,7767.0,7807.0,-0.98922,-78.0,73732.0,576068100.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7807.0,JO_166249,OK
SF,硅铁,SF2611,,2026-08-19,5990.000,6018.000,5918.000,5956.0,0.16818028927010342,10.0,447292,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,5956.0,,OK
EB,苯乙烯,ebm,,2026-08-19,8629.0,8753.0,8602.0,8681.0,0.9418605,81.0,556877.0,24121162000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8681.0,JO_233677,OK
AO,氧化铝,aom,,2026-08-19,2671.0,2685.0,2664.0,2668.0,-0.373413,-10.0,131169.0,7011680000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2668.0,JO_335884,OK
OP,双胶纸,opm,,2026-08-19,3904.0,3906.0,3876.0,3880.0,-0.51282054,-20.0,5591.0,870763000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3880.0,JO_347500,OK
LU,低硫油,lum,,2026-08-19,4993.0,5166.0,4979.0,4998.0,1.4410391,71.0,175456.0,8878928000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,4998.0,JO_291828,OK
V,PVC,vm,,2026-08-19,4744.0,4782.0,4729.0,4746.0,0.10546298,5.0,795940.0,18903170000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4597.0,JO_165822,OK
BC,国际铜,bcm,,2026-08-19,96000.0,96000.0,94580.0,94740.0,-1.5279077,-1470.0,10744.0,5108056000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,94740.0,JO_291808,OK
JD,鸡蛋,jdm,,2026-08-19,3852.0,3929.0,3810.0,3813.0,-1.9037819,-74.0,786060.0,30449940000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3813.0,JO_165835,OK
CJ,红枣,CJm,,2026-08-19,8255.0,8320.0,8195.0,8285.0,0.3634161,30.0,115720.0,957583000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8285.0,JO_233747,OK
CU,沪铜,cu2609,,2026-08-19,107630.000,107770.000,106520.000,106850.0,-1.0464900907575458,-1130.0,97104,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,106850.0,,OK
ZN,沪锌,zn2609,,2026-08-19,25600.000,25620.000,25220.000,25295.0,-1.3455538221528895,-345.0,76068,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,25295.0,,OK
HC,热卷,hcm,,2026-08-19,3284.0,3298.0,3278.0,3286.0,0.3971891,13.0,345351.0,11362306000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3286.0,JO_165719,OK
CF,棉花,CFm,,2026-08-19,16860.0,16995.0,16750.0,16975.0,1.0416667,175.0,385490.0,6501289000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,16975.0,JO_166016,OK
EG,乙二醇,egm,,2026-08-19,5248.0,5323.0,5163.0,5311.0,1.3162915,69.0,490404.0,25711972000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5311.0,JO_233664,OK
FG,玻璃,FGm,,2026-08-19,916.0,926.0,900.0,902.0,-1.7429193,-16.0,1646204.0,1501338100.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,872.0,JO_166080,OK
SA,纯碱,SAm,,2026-08-19,1041.0,1045.0,1006.0,1012.0,-2.504817,-26.0,1397826.0,1429975900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,960.0,JO_233773,OK
NI,沪镍,nim,,2026-08-19,129030.0,129350.0,126930.0,127850.0,-0.35850674,-460.0,150735.0,19301194000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,127850.0,JO_165590,OK
RB,螺纹钢,rbm,,2026-08-19,3023.0,3042.0,3013.0,3017.0,0.26586905,8.0,813739.0,24641518000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3017.0,JO_165681,OK
C,玉米,cm,,2026-08-19,2225.0,2269.0,2224.0,2265.0,2.303523,51.0,1200416.0,27028711000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,2265.0,JO_165796,OK
PG,液化气,pgm,,2026-08-19,5640.0,5705.0,5625.0,5683.0,1.0490754,59.0,79697.0,9028609000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5683.0,JO_291854,OK
AG,沪银,agm,,2026-08-19,15925.0,15986.0,15320.0,15432.0,-4.1192913,-663.0,685304.0,160617040000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,15432.0,JO_165757,OK
LC,碳酸锂,lcm,,2026-08-19,154400.0,154700.0,149120.0,150660.0,-3.012746,-4680.0,175248.0,26559220000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,150660.0,JO_336104,OK
A,豆一,am,,2026-08-19,5079.0,5130.0,5043.0,5074.0,0.29650128,15.0,433890.0,22072087000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5074.0,JO_165900,OK
SH,烧碱,SHm,,2026-08-19,1918.0,1942.0,1912.0,1932.0,0.88772845,17.0,464436.0,894039300.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,1932.0,JO_336611,OK
PK,花生,PKm,,2026-08-19,8182.0,8190.0,8118.0,8154.0,-0.65789473,-54.0,196047.0,1597391000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,8154.0,JO_291867,OK
SN,沪锡,snm,,2026-08-19,425560.0,425560.0,416860.0,420160.0,-1.2062358,-5130.0,145069.0,60990710000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,420160.0,JO_165603,OK
SM,锰硅,SM2611,,2026-08-19,5904.000,5932.000,5880.000,5922.0,0.6458191706322225,38.0,361551,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,5922.0,,OK
BZ,纯苯,bzm,,2026-08-19,7705.0,7785.0,7655.0,7745.0,1.3610784,104.0,24073.0,5574010000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7745.0,JO_347000,OK
PL,丙烯,PLm,,2026-08-19,7809.0,7882.0,7748.0,7843.0,1.7382281,134.0,40644.0,317510900.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,7843.0,JO_347231,OK
AD,铝合金,ad2610,,2026-08-19,23025.000,23040.000,22875.000,22940.0,-0.5635023840485531,-130.0,9785,,,新浪财经主力合约实时收盘（涨跌按前结算）,https://finance.sina.com.cn/futuremarket/,SINA_REALTIME,22940.0,,OK
BU,沥青,bum,,2026-08-19,4310.0,4396.0,4303.0,4394.0,2.5916414,111.0,245172.0,10689203000.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,QUHE_MAIN_DIFFERS_FROM_SEAT_CONTRACT,4548.0,JO_165694,OK
CY,棉纱,CYm,,2026-08-19,22900.0,22970.0,22780.0,22970.0,0.34949762,80.0,9369.0,214222190.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,22970.0,JO_166132,OK
RR,粳米,rrm,,2026-08-19,3626.0,3643.0,3626.0,3638.0,0.082530946,3.0,11131.0,404725820.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,3638.0,JO_233690,OK
RS,油菜籽,RSm,,2026-08-19,5935.0,5995.0,5901.0,5902.0,-0.63973063,-38.0,31.0,184264.0,,曲合期货主力行情（涨跌按前结算）,https://m.quheqihuo.com/quote/zhuli.html,SINA_CLOSE_AGREES,5902.0,JO_166197,OK
