date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2025-10-16,12042.0,12113.0,12398.0,11945.0,774.0,0.0,0.0,0.0,0.0
2025-10-17,12138.0,12352.0,12459.0,12138.0,2960.0,0.0,0.0,1.9730867662841576,239.0
2025-10-20,12229.0,11840.0,12229.0,11711.0,2505.0,0.0,0.0,-4.145077720207254,-512.0
2025-10-21,12086.0,11894.0,12098.0,11796.0,1870.0,0.0,0.0,0.4560810810810811,54.0
2025-10-22,11569.0,11490.0,11569.0,11299.0,3004.0,0.0,0.0,-3.3966705902135534,-404.0
2025-10-23,11315.0,11552.0,11588.0,11315.0,2309.0,0.0,0.0,0.5395996518711923,62.0
2025-10-24,11606.0,11425.0,11663.0,11374.0,1754.0,0.0,0.0,-1.0993767313019391,-127.0
2025-10-27,11422.0,11483.0,11595.0,11413.0,1468.0,0.0,0.0,0.5076586433260394,58.0
2025-10-28,11361.0,11148.0,11404.0,11108.0,3250.0,0.0,0.0,-2.91735609161369,-335.0
2025-10-29,11120.0,11431.0,11440.0,11120.0,2909.0,0.0,0.0,2.5385719411553644,283.0
2025-10-30,11512.0,11348.0,11527.0,11218.0,5064.0,0.0,0.0,-0.7260957046627592,-83.0
2025-10-31,11343.0,11527.0,11621.0,11335.0,5200.0,0.0,0.0,1.5773704617553754,179.0
2025-11-03,11547.0,11546.0,11568.0,11335.0,3375.0,0.0,0.0,0.1648303981955409,19.0
2025-11-04,11549.0,11341.0,11588.0,11293.0,4050.0,0.0,0.0,-1.7755066689762689,-205.0
2025-11-05,11340.0,11370.0,11422.0,11200.0,4514.0,0.0,0.0,0.25570937307115776,29.0
2025-11-06,11399.0,11512.0,11529.0,11354.0,2859.0,0.0,0.0,1.2489006156552331,142.0
2025-11-07,11539.0,11575.0,11579.0,11368.0,3929.0,0.0,0.0,0.5472550382209868,63.0
2025-11-10,11556.0,11806.0,11819.0,11464.0,7022.0,0.0,0.0,1.9956803455723542,231.0
2025-11-11,11878.0,11971.0,12044.0,11795.0,4477.0,0.0,0.0,1.3975944435033034,165.0
2025-11-12,12052.0,12160.0,12160.0,11909.0,5294.0,0.0,0.0,1.5788154707209088,189.0
2025-11-13,12176.0,12670.0,12722.0,12126.0,12561.0,0.0,0.0,4.194078947368421,510.0
2025-11-14,12676.0,12452.0,12676.0,12400.0,10139.0,0.0,0.0,-1.7205998421468034,-218.0
2025-11-17,12315.0,12004.0,12333.0,11934.0,11714.0,0.0,0.0,-3.5978156119498874,-448.0
2025-11-18,12045.0,11780.0,12105.0,11775.0,6711.0,0.0,0.0,-1.866044651782739,-224.0
2025-11-19,11855.0,12207.0,12231.0,11845.0,6615.0,0.0,0.0,3.624787775891342,427.0
2025-11-20,12352.0,12078.0,12361.0,11972.0,9276.0,0.0,0.0,-1.0567707053330055,-129.0
2025-11-21,12089.0,11665.0,12160.0,11653.0,14461.0,0.0,0.0,-3.4194403046862063,-413.0
2025-11-24,11681.0,11804.0,11954.0,11675.0,9244.0,0.0,0.0,1.1915987998285469,139.0
2025-11-25,11875.0,12115.0,12208.0,11832.0,7081.0,0.0,0.0,2.6347001016604543,311.0
2025-11-26,12060.0,12209.0,12260.0,11950.0,8364.0,0.0,0.0,0.7758976475443665,94.0
2025-11-27,12239.0,12477.0,12485.0,12147.0,8987.0,0.0,0.0,2.1951019739536406,268.0
2025-11-28,12440.0,12643.0,12664.0,12353.0,7745.0,0.0,0.0,1.3304480243648311,166.0
2025-12-01,12633.0,13261.0,13494.0,12604.0,25942.0,0.0,0.0,4.888080360673891,618.0
2025-12-02,13298.0,13422.0,13822.0,13287.0,20442.0,0.0,0.0,1.2140864188221099,161.0
2025-12-03,13480.0,13573.0,13850.0,13441.0,20383.0,0.0,0.0,1.1250186261361943,151.0
2025-12-04,13678.0,13421.0,13813.0,13333.0,19080.0,0.0,0.0,-1.1198703308038016,-152.0
2025-12-05,13380.0,13691.0,13745.0,13258.0,14083.0,0.0,0.0,2.0117725951866476,270.0
2025-12-08,13670.0,13713.0,13910.0,13508.0,16827.0,0.0,0.0,0.16068950405375795,22.0
2025-12-09,13765.0,13629.0,13770.0,13543.0,10554.0,0.0,0.0,-0.6125574272588056,-84.0
2025-12-10,13771.0,14378.0,14413.0,13750.0,25953.0,0.0,0.0,5.4956343091936315,749.0
2025-12-11,14294.0,14500.0,14667.0,14092.0,19587.0,0.0,0.0,0.8485185700375575,122.0
2025-12-12,14540.0,14905.0,15033.0,14508.0,18294.0,0.0,0.0,2.793103448275862,405.0
2025-12-15,15043.0,14835.0,15204.0,14285.0,38014.0,0.0,0.0,-0.4696410600469641,-70.0
2025-12-16,14949.0,14705.0,14987.0,14500.0,18487.0,0.0,0.0,-0.8763060330299965,-130.0
2025-12-17,14741.0,15549.0,15598.0,14668.0,29630.0,0.0,0.0,5.73954437266236,844.0
2025-12-18,15474.0,15558.0,15703.0,15270.0,18858.0,0.0,0.0,0.05788153579008296,9.0
2025-12-19,15500.0,15403.0,15570.0,15105.0,22785.0,0.0,0.0,-0.9962720143977375,-155.0
2025-12-22,15403.0,16220.0,16320.0,15385.0,23419.0,0.0,0.0,5.304161526975264,817.0
2025-12-23,16217.0,16460.0,16580.0,16108.0,21267.0,0.0,0.0,1.4796547472256474,240.0
2025-12-24,16521.0,17616.0,17649.0,16450.0,45530.0,0.0,0.0,7.0230862697448355,1156.0
2025-12-25,17651.0,17410.0,17679.0,16795.0,29428.0,0.0,0.0,-1.1693914623069936,-206.0
2025-12-26,17435.0,18325.0,18638.0,17353.0,36264.0,0.0,0.0,5.255600229753016,915.0
2025-12-29,18283.0,18241.0,19993.0,17689.0,59357.0,0.0,0.0,-0.4583901773533424,-84.0
2025-12-30,17944.0,18117.0,18657.0,17202.0,43919.0,0.0,0.0,-0.6797872923633572,-124.0
2025-12-31,18354.0,17075.0,18860.0,16840.0,43445.0,0.0,0.0,-5.75150411215985,-1042.0
2026-01-05,18138.0,18215.0,18500.0,17888.0,11064.0,0.0,0.0,6.6764275256222545,1140.0
2026-01-06,18090.0,19372.0,19638.0,18050.0,38161.0,0.0,0.0,6.3519077683228105,1157.0
2026-01-07,19246.0,19228.0,20130.0,19011.0,48685.0,0.0,0.0,-0.7433409043981004,-144.0
2026-01-08,19193.0,18420.0,19410.0,18290.0,32597.0,0.0,0.0,-4.202205117536925,-808.0
2026-01-09,18217.0,18720.0,18825.0,17778.0,26709.0,0.0,0.0,1.6286644951140066,300.0
2026-01-12,18763.0,20799.0,20799.0,18728.0,35252.0,0.0,0.0,11.10576923076923,2079.0
2026-01-13,20890.0,20935.0,21439.0,20550.0,32618.0,0.0,0.0,0.6538775902687629,136.0
2026-01-14,21327.0,22682.0,22960.0,21300.0,47216.0,0.0,0.0,8.344877000238835,1747.0
2026-01-15,23294.0,22632.0,23621.0,21550.0,46693.0,0.0,0.0,-0.22043911471651528,-50.0
2026-01-16,23000.0,22440.0,23071.0,21992.0,33486.0,0.0,0.0,-0.8483563096500532,-192.0
