report_date,source_date,symbol,variety,contract,market,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount,status,source,source_url,fetched_at
20260811,2026-08-11,A,豆一,a2611,114,,4914,,,,21785379260,,0.3472,17.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AD,铝合金,ad2610,113,,23575,,,,3168726450,,0.0637,15.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AG,沪银,ag2610,113,,15748,,,,291346298400,,0.2738,43.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AL,沪铝,al2609,113,,24250,,,,30977253550,,0.3517,85.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AO,氧化铝,ao2610,113,,2727,,,,20557961640,,1.2249,33.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AP,苹果,ap2610,115,,7754,,,,5867969820,,0.2327,18.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,AU,沪金,au2610,113,,949.94,,,,367916888040,,0.1835,1.740000000000009,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,B,豆二,b2609,114,,3803,,,,5875157410,,-0.0526,-2.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,,BB,胶合板2611,bb2611,114,,,,,,,,,,ERROR:RemoteDisconnected,东方财富期货主力日线,https://qhweb.eastmoney.com/quote/zhuli,2026-08-11T23:59:09+08:00
20260811,2026-08-11,BC,国际铜,bc2609,142,,96210,,,,4403612300,,0.0728,70.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,BR,合成橡胶,br2610,113,,13175,,,,11384108750,,1.4632,190.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,BU,沥青,bu2610,113,,4155,,,,18042948180,,3.3582,135.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,BZ,纯苯,bz2609,114,,7324,,,,9595303470,,3.1404,223.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,C,玉米,c2609,114,,2267,,,,17395733000,,0.0441,1.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,CF,棉花,cf2609,115,,16260,,,,38357316100,,-0.0307,-5.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,CJ,红枣,cj2701,115,,8340,,,,12289602650,,0.1802,15.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,CS,淀粉,cs2609,114,,2587,,,,7043958730,,-0.1158,-3.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,CU,沪铜,cu2609,113,,107950,,,,91244016100,,0.0927,100.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,CY,棉纱,cy2611,115,,22680,,,,1919257375,,0.1546,35.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,EB,苯乙烯,eb2609,114,,8298,,,,32018594685,,2.2551,183.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,EC,集运欧线,ec2610,142,,1569,,,,2780788525,,-2.2125,-35.5,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,EG,乙二醇,eg2609,114,,4905,,,,55294718070,,2.465,118.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,FB,纤维板,fb2610,114,,1254.5,,,,84517140,,-1.7235,-22.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,FG,玻璃,fg2609,115,,901,,,,48698452260,,1.3498,12.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,FU,燃料油,fu2609,113,,3500,,,,34468493890,,5.5489,184.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,HC,热卷,hc2610,113,,3244,,,,14731110480,,0.2782,9.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
20260811,2026-08-11,I,铁矿石,i2701,114,,707.5,,,,38129803950,,0.8553,6.0,OK,奇货可查商品主连,https://x.qhkch.com/variety,2026-08-11T23:59:09+08:00
