date,open,close,high,low,volume,turnover,amplitude_pct,change_pct,change_amount
2026-01-19,1440.0,1414.5,1443.0,1400.5,2891.0,0.0,0.0,0.0,0.0
2026-01-20,1419.0,1365.5,1419.0,1365.0,2200.0,0.0,0.0,-3.4641215977377167,-49.0
2026-01-21,1360.0,1366.5,1369.0,1343.0,2093.0,0.0,0.0,0.07323324789454412,1.0
2026-01-22,1365.5,1367.0,1372.5,1354.5,1472.0,0.0,0.0,0.03658982802780827,0.5
2026-01-23,1368.0,1402.5,1414.0,1362.5,2512.0,0.0,0.0,2.596927578639356,35.5
2026-01-26,1400.0,1403.0,1412.5,1385.0,1702.0,0.0,0.0,0.035650623885918005,0.5
2026-01-27,1405.0,1373.0,1405.0,1364.0,2319.0,0.0,0.0,-2.138275124732716,-30.0
2026-01-28,1373.0,1392.5,1394.5,1364.0,1686.0,0.0,0.0,1.4202476329206117,19.5
2026-01-29,1389.0,1419.5,1419.5,1380.0,2376.0,0.0,0.0,1.9389587073608618,27.0
2026-01-30,1420.0,1405.5,1460.5,1399.5,4604.0,0.0,0.0,-0.9862627685804861,-14.0
2026-02-02,1418.0,1397.5,1435.5,1391.0,5006.0,0.0,0.0,-0.5691924581999288,-8.0
2026-02-03,1404.5,1410.0,1430.0,1391.0,3581.0,0.0,0.0,0.8944543828264758,12.5
2026-02-04,1410.0,1445.0,1469.5,1405.0,4151.0,0.0,0.0,2.4822695035460995,35.0
2026-02-05,1438.5,1414.0,1443.5,1409.0,2682.0,0.0,0.0,-2.1453287197231834,-31.0
2026-02-06,1411.0,1390.5,1419.0,1389.5,3387.0,0.0,0.0,-1.6619519094766622,-23.5
2026-02-09,1390.0,1393.5,1401.0,1376.5,1668.0,0.0,0.0,0.2157497303128371,3.0
2026-02-10,1392.0,1371.5,1394.0,1370.0,1478.0,0.0,0.0,-1.5787585217079296,-22.0
2026-02-11,1371.0,1377.0,1388.0,1368.0,978.0,0.0,0.0,0.40102078016769954,5.5
2026-02-12,1380.5,1373.5,1386.0,1366.5,1006.0,0.0,0.0,-0.2541757443718228,-3.5
2026-02-13,1377.0,1376.0,1384.0,1370.0,903.0,0.0,0.0,0.18201674554058975,2.5
2026-02-24,1386.5,1365.5,1393.0,1345.0,2201.0,0.0,0.0,-0.7630813953488371,-10.5
2026-02-25,1356.5,1391.0,1396.0,1356.5,2076.0,0.0,0.0,1.8674478213108752,25.5
2026-02-26,1384.0,1368.0,1388.0,1358.5,1690.0,0.0,0.0,-1.6534867002156721,-23.0
2026-02-27,1365.0,1382.0,1386.5,1354.0,3418.0,0.0,0.0,1.023391812865497,14.0
2026-03-02,1383.0,1392.5,1394.5,1357.5,3665.0,0.0,0.0,0.759768451519537,10.5
2026-03-03,1394.0,1420.0,1420.0,1374.0,5280.0,0.0,0.0,1.9748653500897666,27.5
2026-03-04,1410.0,1402.0,1422.0,1389.0,4406.0,0.0,0.0,-1.267605633802817,-18.0
2026-03-05,1400.0,1401.0,1413.5,1392.0,3594.0,0.0,0.0,-0.07132667617689016,-1.0
2026-03-06,1405.0,1426.0,1427.0,1396.0,3683.0,0.0,0.0,1.7844396859386153,25.0
2026-03-09,1432.0,1468.0,1526.0,1432.0,11912.0,0.0,0.0,2.9453015427769986,42.0
2026-03-10,1480.0,1437.0,1480.0,1422.5,4978.0,0.0,0.0,-2.111716621253406,-31.0
2026-03-11,1443.5,1461.5,1462.0,1433.0,2717.0,0.0,0.0,1.7049408489909534,24.5
2026-03-12,1470.0,1466.0,1492.0,1458.0,5060.0,0.0,0.0,0.3079028395484092,4.5
2026-03-13,1478.0,1479.5,1495.5,1463.0,3397.0,0.0,0.0,0.9208731241473397,13.5
2026-03-16,1470.0,1482.0,1495.0,1448.5,5173.0,0.0,0.0,0.16897600540723218,2.5
2026-03-17,1470.0,1475.5,1480.5,1457.5,2138.0,0.0,0.0,-0.43859649122807015,-6.5
2026-03-18,1476.5,1466.5,1492.5,1461.0,2560.0,0.0,0.0,-0.6099627245001694,-9.0
2026-03-19,1470.0,1480.0,1496.5,1467.5,2834.0,0.0,0.0,0.9205591544493692,13.5
2026-03-20,1475.5,1489.0,1493.5,1472.0,3122.0,0.0,0.0,0.6081081081081081,9.0
2026-03-23,1484.0,1599.5,1602.0,1484.0,16450.0,0.0,0.0,7.421087978509067,110.5
2026-03-24,1550.0,1568.0,1612.5,1527.5,10211.0,0.0,0.0,-1.9693654266958425,-31.5
2026-03-25,1575.0,1571.5,1592.5,1543.5,8824.0,0.0,0.0,0.2232142857142857,3.5
2026-03-26,1572.0,1562.0,1589.0,1552.5,5767.0,0.0,0.0,-0.6045179764556157,-9.5
2026-03-27,1573.0,1550.0,1580.0,1523.0,6554.0,0.0,0.0,-0.7682458386683738,-12.0
2026-03-30,1563.0,1543.5,1572.0,1529.5,5125.0,0.0,0.0,-0.4193548387096774,-6.5
2026-03-31,1550.0,1476.0,1550.0,1475.5,9498.0,0.0,0.0,-4.373177842565598,-67.5
2026-04-01,1476.0,1452.5,1486.0,1451.0,7044.0,0.0,0.0,-1.5921409214092141,-23.5
2026-04-02,1455.0,1475.5,1491.0,1447.0,8590.0,0.0,0.0,1.5834767641996557,23.0
2026-04-03,1481.0,1455.0,1500.0,1445.5,7215.0,0.0,0.0,-1.3893595391392748,-20.5
2026-04-07,1457.5,1461.0,1472.0,1446.5,4238.0,0.0,0.0,0.4123711340206186,6.0
2026-04-08,1461.5,1463.0,1480.0,1440.0,6534.0,0.0,0.0,0.13689253935660506,2.0
2026-04-09,1462.0,1427.5,1466.0,1427.0,8243.0,0.0,0.0,-2.426520847573479,-35.5
2026-04-10,1427.5,1414.0,1428.0,1401.5,9613.0,0.0,0.0,-0.9457092819614712,-13.5
