source_date,symbol,variety,close,change_pct,status,source,source_url
2026-09-01,GEM50,创业板50,3545.61,-1.19,OK,腾讯证券指数行情,https://gu.qq.com/
2026-09-01,IC,中证500,7858.52,-1.18,OK,腾讯证券指数行情,https://gu.qq.com/
2026-09-01,IF,沪深300,4611.44,-0.3,OK,腾讯证券指数行情,https://gu.qq.com/
2026-09-01,IH,上证50,2941.82,0.17,OK,腾讯证券指数行情,https://gu.qq.com/
2026-09-01,IM,中证1000,7691.37,-1.02,OK,腾讯证券指数行情,https://gu.qq.com/
2026-09-01,STAR50,科创50,1647.53,-2.19,OK,腾讯证券指数行情,https://gu.qq.com/
