source_date,symbol,variety,spot_price,main_contract,main_price,basis,basis_pct,basis_convention,status,source,source_url
2026-07-17,AG,白银,13450.67,2610,13545.0,-94.0,-0.7,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,AG,白银,13720.67,2610,13753.0,-32.0,-0.23,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,AG,白银,13975.0,2610,14420.0,-445.0,-3.18,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,AG,白银,14588.67,2610,14531.0,57.0,0.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,AG,白银,14559.0,2610,14614.0,-55.0,-0.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,AG,白银,14061.0,2610,14154.0,-93.0,-0.66,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,AU,黄金,883.72,2608,872.0,11.0,1.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,AU,黄金,873.75,2608,883.3,-9.0,-1.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,AU,黄金,888.27,2608,888.72,-0.45,-0.05,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,AU,黄金,869.92,2608,881.24,-11.0,-1.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,AU,黄金,869.05,2608,869.82,-0.77,-0.09,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,AU,黄金,886.61,2608,890.66,-4.05,-0.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,AU,黄金,911.07,2608,911.4,-0.33,-0.04,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,AU,黄金,909.81,2608,907.82,1.99,0.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,AU,黄金,903.25,2608,903.76,-0.51,-0.06,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,AU,黄金,901.29,2608,902.76,-1.47,-0.16,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,AU,黄金,892.61,2608,898.86,-6.0,-0.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,AU,黄金,898.99,2608,897.94,1.05,0.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,AU,黄金,890.85,2608,885.94,4.91,0.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,AU,黄金,877.96,2608,880.26,-2.3,-0.26,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,AU,黄金,878.81,2608,880.1,-1.29,-0.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,AU,黄金,878.7,2610,881.6,-2.9,-0.33,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,AU,黄金,871.39,2610,876.24,-4.85,-0.56,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,AU,黄金,874.74,2610,876.64,-1.9,-0.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,AU,黄金,877.32,2610,892.4,-15.0,-1.71,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,AU,黄金,899.94,2610,901.74,-1.8,-0.2,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,AU,黄金,898.24,2610,901.76,-3.52,-0.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,AU,黄金,881.28,2610,883.8,-2.52,-0.29,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,FG,玻璃,12.7,2609,975.0,40.0,3.94,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,FG,玻璃,12.7,2609,968.0,47.0,4.63,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,FG,玻璃,12.7,2609,978.0,37.0,3.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,FG,玻璃,12.7,2609,975.0,40.0,3.94,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,FG,玻璃,12.7,2609,961.0,54.0,5.31,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,FG,玻璃,12.7,2609,966.0,49.0,4.82,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,FG,玻璃,12.73,2609,973.0,45.0,4.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,FG,玻璃,12.78,2609,967.0,55.0,5.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,FG,玻璃,12.78,2609,952.0,70.0,6.85,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,FG,玻璃,12.68,2609,962.0,52.0,5.13,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,FG,玻璃,12.68,2609,957.0,57.0,5.62,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,FG,玻璃,12.68,2609,965.0,49.0,4.83,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,FG,玻璃,12.68,2609,952.0,62.0,6.11,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,FG,玻璃,12.68,2609,951.0,63.0,6.21,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,FG,玻璃,12.68,2609,949.0,65.0,6.41,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,FG,玻璃,12.68,2609,929.0,85.0,8.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,FG,玻璃,12.68,2609,900.0,114.0,11.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,FG,玻璃,12.68,2609,890.0,124.0,12.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,FG,玻璃,12.68,2609,904.0,110.0,10.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,FG,玻璃,12.68,2609,913.0,101.0,9.96,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,FG,玻璃,12.68,2609,899.0,115.0,11.34,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,FG,玻璃,12.63,2609,908.0,102.0,10.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,FU,燃料油,6087.5,2609,2922.0,3165.0,51.99,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,FU,燃料油,6087.5,2609,2975.0,3112.0,51.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,FU,燃料油,6037.5,2609,2980.0,3057.0,50.63,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,FU,燃料油,6037.5,2609,2956.0,3081.0,51.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,FU,燃料油,6037.5,2609,2909.0,3128.0,51.81,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,FU,燃料油,6025.0,2609,2859.0,3166.0,52.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,FU,燃料油,6050.0,2609,2928.0,3122.0,51.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,FU,燃料油,6050.0,2609,2951.0,3099.0,51.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,FU,燃料油,6000.0,2609,2945.0,3055.0,50.92,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,FU,燃料油,5975.0,2609,3104.0,2871.0,48.05,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,FU,燃料油,5975.0,2609,3149.0,2826.0,47.3,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,FU,燃料油,5975.0,2609,3130.0,2845.0,47.62,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,FU,燃料油,5987.5,2609,3279.0,2708.0,45.23,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,FU,燃料油,6050.0,2609,3504.0,2546.0,42.08,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,FU,燃料油,6100.0,2609,3605.0,2495.0,40.9,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,FU,燃料油,6062.5,2609,3563.0,2499.0,41.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,FU,燃料油,6062.5,2609,3565.0,2497.0,41.19,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,FU,燃料油,6187.5,2609,3775.0,2412.0,38.98,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,FU,燃料油,6225.0,2609,3628.0,2597.0,41.72,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,FU,燃料油,6200.0,2609,3794.0,2406.0,38.81,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,FU,燃料油,6175.0,2609,3896.0,2279.0,36.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,FU,燃料油,6250.0,2609,3879.0,2371.0,37.94,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,JD,鸡蛋,8.88,2608,4388.0,52.0,1.17,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,JD,鸡蛋,8.7,2608,4324.0,26.0,0.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,JD,鸡蛋,8.5,2608,4421.0,-171.0,-4.02,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,JD,鸡蛋,8.5,2608,4485.0,-235.0,-5.53,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,JD,鸡蛋,8.65,2608,4468.0,-143.0,-3.31,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,JD,鸡蛋,8.9,2608,4524.0,-74.0,-1.66,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,JD,鸡蛋,9.0,2608,4555.0,-55.0,-1.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,JD,鸡蛋,9.0,2608,4707.0,-207.0,-4.6,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,JD,鸡蛋,9.23,2608,4718.0,-103.0,-2.23,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,JD,鸡蛋,9.4,2608,4714.0,-14.0,-0.3,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,JD,鸡蛋,9.53,2609,4507.0,258.0,5.41,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,JD,鸡蛋,9.6,2609,4638.0,162.0,3.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,JD,鸡蛋,9.6,2609,4529.0,271.0,5.65,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,JD,鸡蛋,9.8,2609,4366.0,534.0,10.9,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,JD,鸡蛋,9.8,2609,4432.0,468.0,9.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,JD,鸡蛋,9.8,2609,4377.0,523.0,10.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,JD,鸡蛋,9.8,2609,4342.0,558.0,11.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,JD,鸡蛋,9.85,2609,4191.0,734.0,14.9,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,JD,鸡蛋,9.9,2609,4153.0,797.0,16.1,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,JD,鸡蛋,9.9,2609,4131.0,819.0,16.55,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,JD,鸡蛋,9.85,2609,4144.0,781.0,15.86,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,JD,鸡蛋,9.73,2609,4022.0,843.0,17.33,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,JM,焦煤,1911.25,2609,1238.5,672.0,35.16,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,JM,焦煤,1911.25,2609,1248.5,662.0,34.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,JM,焦煤,1911.25,2609,1294.5,616.0,32.23,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,JM,焦煤,1911.25,2609,1280.5,630.0,32.96,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,JM,焦煤,1911.25,2609,1262.0,649.0,33.96,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,JM,焦煤,1911.25,2609,1267.5,643.0,33.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,JM,焦煤,1911.25,2609,1282.0,629.0,32.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,JM,焦煤,1911.25,2609,1283.5,627.0,32.81,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,JM,焦煤,1911.25,2609,1273.0,638.0,33.38,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,JM,焦煤,1911.25,2609,1293.5,617.0,32.28,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,JM,焦煤,1891.25,2609,1290.0,601.0,31.78,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,JM,焦煤,1891.25,2609,1257.5,633.0,33.47,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,JM,焦煤,1878.75,2609,1239.0,639.0,34.01,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,JM,焦煤,1878.75,2609,1260.0,618.0,32.89,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,JM,焦煤,1878.75,2609,1273.0,605.0,32.2,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,JM,焦煤,1878.75,2609,1261.0,617.0,32.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,JM,焦煤,1861.25,2609,1260.5,600.0,32.24,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,JM,焦煤,1846.25,2609,1272.0,574.0,31.09,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,JM,焦煤,1846.25,2609,1275.0,571.0,30.93,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,JM,焦煤,1846.25,2609,1266.0,580.0,31.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,JM,焦煤,1846.25,2609,1287.5,558.0,30.22,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,JM,焦煤,1846.25,2609,1285.0,561.0,30.39,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,LC,碳酸锂,154000.0,2609,150840.0,3160.0,2.05,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,LC,碳酸锂,150000.0,2609,150220.0,-220.0,-0.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,LC,碳酸锂,149000.0,2609,153920.0,-4920.0,-3.3,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,LC,碳酸锂,156000.0,2609,163360.0,-7360.0,-4.72,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,LC,碳酸锂,161000.0,2609,164560.0,-3560.0,-2.21,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,LC,碳酸锂,163000.0,2609,164040.0,-1040.0,-0.64,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,LC,碳酸锂,166000.0,2609,168780.0,-2780.0,-1.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,LC,碳酸锂,162000.0,2609,164560.0,-2560.0,-1.58,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,LC,碳酸锂,162000.0,2609,163360.0,-1360.0,-0.84,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,LC,碳酸锂,163000.0,2609,158440.0,4560.0,2.8,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,LC,碳酸锂,156000.0,2609,153020.0,2980.0,1.91,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,LC,碳酸锂,154000.0,2609,151600.0,2400.0,1.56,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
2026-07-13,LC,碳酸锂,153000.0,2609,152240.0,760.0,0.5,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-13.html
2026-07-14,LC,碳酸锂,153000.0,2609,153180.0,-180.0,-0.12,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-14.html
2026-07-15,LC,碳酸锂,153000.0,2609,149240.0,3760.0,2.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-15.html
2026-07-16,LC,碳酸锂,151000.0,2609,151660.0,-660.0,-0.44,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-16.html
2026-07-17,LC,碳酸锂,151000.0,2609,150140.0,860.0,0.57,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-17.html
2026-07-20,LC,碳酸锂,149000.0,2609,143900.0,5100.0,3.42,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-20.html
2026-07-21,LC,碳酸锂,142000.0,2609,141620.0,380.0,0.27,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-21.html
2026-07-22,LC,碳酸锂,142000.0,2609,143300.0,-1300.0,-0.92,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-22.html
2026-07-23,LC,碳酸锂,145000.0,2609,145000.0,0.0,0.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-23.html
2026-07-24,LC,碳酸锂,143000.0,2609,144280.0,-1280.0,-0.9,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-24.html
2026-06-25,LH,生猪,9.5,2609,11780.0,-2280.0,-24.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-25.html
2026-06-26,LH,生猪,9.47,2609,11935.0,-2465.0,-26.03,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-26.html
2026-06-29,LH,生猪,9.58,2609,12415.0,-2835.0,-29.59,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-29.html
2026-06-30,LH,生猪,9.67,2609,12295.0,-2625.0,-27.15,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-06-30.html
2026-07-01,LH,生猪,9.78,2609,12270.0,-2490.0,-25.46,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-01.html
2026-07-02,LH,生猪,10.07,2609,12255.0,-2185.0,-21.7,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-02.html
2026-07-03,LH,生猪,10.22,2609,12315.0,-2095.0,-20.5,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-03.html
2026-07-06,LH,生猪,10.73,2609,12340.0,-1610.0,-15.0,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-06.html
2026-07-07,LH,生猪,11.02,2609,12285.0,-1265.0,-11.48,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-07.html
2026-07-08,LH,生猪,11.05,2609,12245.0,-1195.0,-10.81,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-08.html
2026-07-09,LH,生猪,11.05,2609,12215.0,-1165.0,-10.54,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-09.html
2026-07-10,LH,生猪,11.05,2609,12450.0,-1400.0,-12.67,现货价-主力期货价,OK,生意社期现基差表,https://www.100ppi.com/sf/day-2026-07-10.html
